timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY
1713859778.2441738,0,1899.254385964912,947.140350877193,1880.3131313131316,947.5656565656566,1894.721908569336,927.4845275878906,,,,,,
1713859778.2661283,1,1899.3238095238096,946.9714285714284,1880.0,947.25,1894.3996047973635,927.164405822754,,,,,,
1713859778.2899892,2,1899.235294117647,946.8627450980392,1880.1458333333333,947.1666666666666,1894.7076110839844,926.915496826172,,,,,,
1713859778.3117893,3,1899.3238095238096,946.9714285714284,1880.268817204301,947.4408602150538,1894.4113388061523,926.6877670288086,,,,,,
1713859778.3336697,4,1899.3434343434344,947.1111111111112,1880.268817204301,947.4408602150538,1894.228126525879,927.3226165771484,,,,,,
1713859778.3555396,5,1899.3434343434344,947.1111111111112,1880.268817204301,947.4408602150538,1894.6615676879885,927.5383529663086,,,,,,
1713859778.378671,6,1899.1458333333333,947.1041666666666,1880.0,947.25,1894.9055099487305,927.3071441650392,,,,,,
1713859778.4005136,7,1899.0,947.25,1879.7916666666667,947.65625,1894.463607788086,927.4520950317384,,,,,,
1713859778.4233456,8,1899.0,947.25,1879.7156862745096,947.5,1894.4467239379885,927.4883270263672,,,,,,
1713859778.4453502,9,1898.9,947.3333333333334,1879.731182795699,947.6989247311828,1894.245231628418,927.5661926269532,,,,,,
1713859778.4674432,10,1899.0,947.25,1879.8080808080808,947.8080808080808,1894.4689712524412,927.5972137451172,,,,,,
1713859778.4883225,11,1899.0,947.25,1880.0,947.8444444444444,1894.3841400146484,927.1963424682616,,,,,,
1713859778.5112245,12,1898.9,947.3333333333334,1879.8541666666667,947.8541666666666,1894.8157577514648,927.6093063354492,,,,,,
1713859778.5351264,13,1898.8172043010752,947.537634408602,1879.7956989247311,947.9462365591398,1894.312889099121,927.5909042358398,,,,,,
1713859778.5572538,14,1898.5619047619048,947.5333333333332,1879.6176470588236,948.0588235294116,1893.84489440918,927.396598815918,,,,,,
1713859778.5822716,15,1898.5619047619048,947.5333333333332,1879.5,948.0,1894.071029663086,927.8711700439452,,,,,,
1713859778.6079037,16,1898.6868686868688,947.5656565656566,1879.6565656565656,948.1111111111112,1894.3394393920896,927.7818756103516,,,,,,
1713859778.6341088,17,1898.923076923077,947.8846153846154,1879.7956989247311,948.0537634408602,1894.6940002441409,927.8215713500977,,,,,,
1713859778.6576724,18,1899.0,948.0,1880.05376344086,948.2043010752687,1894.2625732421875,927.7715682983398,,,,,,
1713859778.6780064,19,1899.0,948.0,1880.057471264368,948.0574712643678,1895.1193923950195,927.8743743896484,,,,,,
1713859778.6971395,20,1899.0,948.0,1880.2685185185185,948.2777777777778,1894.8163604736328,927.778953552246,,,,,,
1713859778.7204363,21,1899.0,948.0,1880.0,948.25,1894.7001495361328,928.1317596435548,,,,,,
1713859778.7416732,22,1899.0,948.0,1879.862745098039,948.2941176470588,1894.934715270996,928.2035064697266,,,,,,
1713859778.7638185,23,1899.0,948.0,1879.8148148148148,948.4166666666666,1894.3099365234373,928.1314163208008,,,,,,
1713859778.7877717,24,1898.67816091954,948.1264367816092,1879.5925925925928,948.4722222222222,1894.383644104004,928.2366256713868,,,,,,
1713859778.8106976,25,1898.537634408602,948.1827956989248,1879.5,948.5,1894.314582824707,928.1390762329102,,,,,,
1713859778.8332577,26,1898.4343434343436,948.3131313131312,1879.5,948.5648148148148,1894.0620727539065,928.022102355957,,,,,,
1713859778.8597355,27,1898.3238095238096,948.2380952380952,1879.2380952380952,948.6761904761904,1894.0138473510744,928.3710021972656,,,,,,
1713859778.8827145,28,1898.1919191919192,948.2525252525252,1879.212962962963,948.6111111111112,1893.962829589844,928.3925628662108,,,,,,
1713859778.910885,29,1898.05376344086,948.2043010752687,1879.122807017544,948.5263157894736,1893.5257949829104,928.2564239501952,,,,,,
1713859778.9344182,30,1898.0,948.25,1879.0,948.5,1893.7698593139648,928.337158203125,,,,,,
1713859778.9570022,31,1897.94623655914,948.2043010752687,1879.0,948.5,1893.5776596069336,928.222900390625,,,,,,
1713859778.979492,32,1898.0,948.25,1878.9117647058824,948.5882352941176,1893.652603149414,928.2272491455078,,,,,,
1713859779.0030036,33,1897.5333333333333,948.4380952380952,1878.787037037037,948.6111111111112,1892.801528930664,928.2154693603516,,,,,,
1713859779.0233552,34,1897.5333333333333,948.4380952380952,1878.7619047619048,948.6761904761904,1893.3537673950195,928.3092803955078,,,,,,
1713859779.0460253,35,1897.5,948.5,1878.6052631578948,948.6929824561404,1893.084228515625,928.307861328125,,,,,,
1713859779.0678968,36,1897.5,948.5,1878.7222222222224,948.7314814814816,1892.9826278686523,928.3847122192384,,,,,,
1713859779.0923712,37,1897.5,948.5,1878.7222222222224,948.7314814814816,1892.833251953125,928.4149169921876,,,,,,
1713859779.1138816,38,1897.625,948.53125,1878.7619047619048,948.6761904761904,1893.3271179199216,928.473892211914,,,,,,
1713859779.137199,39,1897.6868686868688,948.5656565656566,1878.7222222222224,948.7314814814816,1892.5843048095703,928.138786315918,,,,,,
1713859779.1639843,40,1897.6868686868688,948.5656565656566,1878.638888888889,948.925925925926,1892.9689865112305,928.4430694580078,,,,,,
1713859779.1855264,41,1897.625,948.53125,1878.5,948.7583333333332,1893.006462097168,928.4994430541992,,,,,,
1713859779.2136312,42,1897.4666666666667,948.5619047619048,1878.5,948.8425925925926,1892.697868347168,928.6040420532228,,,,,,
