stimulus,start_time,end_time,positionX,positionY
1,1719821641.4323566,1719821643.4312599,0,0
2,1719821644.8814929,1719821646.931627,0,0
3,1719821648.1065085,1719821650.0065784,0,0
4,1719821651.2844853,1719821653.3848546,0,0
5,1719821654.5808334,1719821656.4861073,0,0
