stimulus,start_time,end_time,positionX,positionY
2,1719823063.4718745,1719823067.4395611,1,-1
1,1719823068.882198,1719823072.9353325,0,0
4,1719823074.3076508,1719823078.4360135,-1,1
3,1719823079.611562,1719823083.4315665,-1,-1
5,1719823084.9060755,1719823088.9333227,1,1
