timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY
1713511895.5183372,0,1832.842105263158,902.8070175438596,1814.625,902.825,1829.5425872802728,887.8486251831055,1187.25,894.7234848484849,1168.0,894.5,1176.4965286254885,876.8781967163086
1713511895.541016,1,1832.8861788617887,902.6178861788618,1814.7642276422764,902.650406504065,1829.7209243774407,887.8666458129883,1187.007843137255,894.7333333333333,1168.0,894.5,1176.206932067871,876.8955154418945
1713511895.561478,2,1832.858585858586,902.5151515151516,1814.7583333333328,902.5,1829.6437530517576,887.8784637451172,1187.2111111111112,894.5333333333333,1167.9411764705883,894.3823529411765,1176.154556274414,876.7002029418945
1713511895.5836449,3,1833.137254901961,902.470588235294,1814.886363636364,902.6515151515152,1830.192863464356,887.7101135253906,1187.3682170542636,894.546511627907,1168.03125,894.28125,1176.5891418457031,876.5139694213867
1713511895.6057763,4,1833.3015873015872,902.5714285714286,1815.0,902.5454545454544,1830.0013427734373,887.8344650268555,1187.6666666666667,894.5681818181818,1168.3434343434344,894.5959595959596,1176.5096740722656,876.7440719604492
1713511895.6286678,5,1833.3418803418804,902.7777777777778,1815.042735042735,902.7008547008548,1830.25407409668,888.1297912597656,1187.6589147286822,894.7286821705426,1168.3434343434344,894.5959595959596,1176.5740509033203,876.7877502441406
1713511895.6498852,6,1832.954954954955,903.0450450450452,1814.962962962963,903.4074074074074,1829.9167709350584,888.6454467773438,1187.3814814814814,895.2740740740741,1168.0537634408602,895.2043010752689,1176.6947631835938,877.6921463012695
1713511895.6741536,7,1832.5691056910568,903.3739837398374,1814.418803418804,903.3846153846154,1829.8012924194336,888.8889770507812,1186.9883720930234,895.5813953488372,1167.5925925925926,895.4722222222222,1175.7179107666016,877.4062576293945
1713511895.6967366,8,1832.4324324324325,903.5315315315316,1814.1818181818185,903.5909090909092,1829.3442611694336,888.7954177856445,1186.8666666666666,895.9859649122807,1167.5,896.1222222222223,1175.9374923706057,878.4274063110352
1713511895.7207403,9,1832.225225225225,903.8198198198198,1814.375,903.925,1829.4209518432613,889.155158996582,1187.0509803921568,895.9098039215686,1167.942528735632,895.9425287356322,1175.8791809082031,878.279655456543
1713511895.7418735,10,1832.711711711712,904.1981981981982,1814.5811965811963,904.2735042735044,1829.7561416625977,889.3125839233398,1187.4318181818182,896.0,1168.1,895.9333333333334,1176.266571044922,878.1082229614258
1713511895.7649615,11,1832.63963963964,904.4954954954954,1814.809523809524,904.4603174603176,1829.694969177246,889.7469940185547,1187.4222222222222,896.0962962962963,1168.1,895.9333333333334,1176.264762878418,878.1583023071289
1713511895.7872703,12,1832.324074074074,904.3333333333334,1814.1418439716315,904.4326241134752,1829.3076858520508,889.7027740478516,1187.168582375479,896.1072796934866,1167.8271604938273,896.0123456790124,1176.1170349121094,878.4071197509766
1713511895.8092692,13,1831.738738738739,904.1711711711712,1813.4761904761904,903.8809523809524,1828.665000915528,889.3304595947266,1186.4814814814815,895.9074074074074,1167.1,895.9333333333334,1175.143699645996,878.1427688598633
1713511895.8323345,14,1831.3166666666664,903.7166666666668,1813.037037037037,904.0,1828.0220336914065,889.2591552734375,1185.8068181818182,895.5795454545455,1166.4479166666667,895.375,1174.705680847168,877.5540618896484
1713511895.8533804,15,1830.7904761904765,903.6095238095238,1812.595238095238,903.952380952381,1827.6933975219729,889.1969223022461,1185.453488372093,895.3333333333334,1166.0537634408602,895.2043010752689,1174.748161315918,877.5723037719727
1713511895.8755634,16,1830.4583333333333,903.4,1812.4263565891472,903.84496124031,1827.699592590332,889.0664291381836,1185.281124497992,895.2931726907631,1165.9506172839506,895.1358024691358,1174.4000091552734,877.2867965698242
1713511895.8981547,17,1830.324074074074,903.3333333333334,1812.1916666666664,903.6,1827.3391723632808,888.9943695068359,1185.060975609756,895.0487804878048,1165.712643678161,895.1494252873563,1174.1216430664062,877.2500534057617
1713511895.9177957,18,1830.3015873015872,903.5714285714286,1812.2301587301588,903.6349206349206,1827.2557220458984,888.750373840332,1184.974074074074,895.2185185185185,1165.8846153846157,895.0769230769231,1173.4484634399414,877.571907043457
1713511895.9406817,19,1830.3418803418804,903.7777777777778,1812.246031746032,903.9285714285714,1827.293815612793,889.3319473266602,1185.0333333333333,895.2666666666667,1165.7444444444443,895.1777777777778,1174.2873992919922,877.5945053100586
1713511895.9633322,20,1830.5,904.0,1812.7,904.0,1827.4079513549805,889.4816665649414,1185.4082397003745,895.3895131086142,1166.0537634408602,895.2043010752689,1174.3237380981443,877.3205413818359
1713511895.9868782,21,1830.6752136752136,904.0598290598292,1812.5681818181813,904.1439393939394,1827.540298461914,889.1686706542969,1185.4644194756554,895.374531835206,1166.3010752688172,895.3333333333334,1174.6977462768557,877.5930633544922
1713511896.015556,22,1830.75,904.25,1812.6833333333327,904.4333333333332,1827.6523895263672,889.7203979492188,1185.6407407407407,895.3629629629629,1166.3434343434344,895.4646464646464,1174.7598266601562,877.450309753418
1713511896.0349834,23,1830.7619047619048,904.5238095238096,1812.6833333333327,904.7166666666668,1827.7886581420896,890.0653457641602,1185.6477272727273,895.6742424242424,1166.4117647058824,895.5490196078431,1174.6483917236328,877.8696594238281
1713511896.0529668,24,1830.8508771929824,904.377192982456,1812.798245614035,904.4561403508771,1827.8355255126955,890.1284027099609,1185.7777777777778,895.7851851851851,1166.4444444444443,895.5656565656566,1174.9243927001953,878.0185394287109
