timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY
1713507944.2336972,5508,,,,,,,1175.3401360544217,1102.190476190476,1156.4642857142858,1102.357142857143,1166.1304626464844,1084.6432342529297
1713507944.255627,5509,,,,,,,1175.3401360544217,1102.190476190476,1156.537634408602,1102.4301075268818,1166.758056640625,1084.3065872192385
1713507944.2776456,5510,,,,,,,1175.4962962962964,1102.074074074074,1156.6025641025642,1102.3076923076924,1166.4597473144531,1083.8772659301758
1713507944.2996798,5511,,,,,,,1175.3533333333332,1102.2133333333334,1156.3333333333333,1102.4,1166.0152282714844,1084.1416015625
1713507944.3234482,5512,,,,,,,1175.25,1102.2051282051282,1156.190476190476,1102.357142857143,1166.3643417358398,1084.3223724365234
1713507944.352489,5513,,,,,,,1175.0961538461538,1101.9102564102564,1156.1609195402298,1102.287356321839,1166.0839309692385,1084.709945678711
1713507944.3682787,5514,,,,,,,1174.9185185185186,1101.8518518518515,1156.0,1102.1555555555556,1163.2411422729492,1083.9997253417969
1713507944.391006,5515,,,,,,,1174.6163522012578,1101.748427672956,1155.8641975308642,1102.1604938271605,1165.9880294799805,1083.5515518188477
1713507944.4129405,5516,,,,,,,1174.609929078014,1101.8581560283687,1155.7380952380952,1102.357142857143,1164.5424118041992,1084.6614074707031
1713507944.4350488,5517,,,,,,,1174.7320261437908,1101.7385620915034,1155.892857142857,1101.904761904762,1165.454200744629,1084.0796585083008
1713507944.4564834,5518,,,,,,,1174.7628205128206,1101.5192307692307,1155.6436781609195,1101.712643678161,1165.3244705200195,1084.148780822754
1713507944.4793124,5519,,,,,,,1174.469135802469,1101.574074074074,1155.7536231884058,1102.0289855072465,1165.9498748779297,1084.0188293457031
1713507944.5082574,5520,,,,,,,1174.576923076923,1101.5576923076924,1155.712643678161,1102.1494252873565,1165.7735977172852,1084.3288955688477
1713507944.5298724,5521,,,,,,,1174.679012345679,1101.574074074074,1155.7916666666667,1101.9583333333333,1165.1019897460938,1081.9457321166992
1713507944.554741,5522,,,,,,,1174.7628205128206,1101.5192307692307,1156.0,1101.8444444444444,1166.706642150879,1083.817855834961
1713507944.5777097,5523,,,,,,,1174.724358974359,1101.673076923077,1155.892857142857,1101.904761904762,1166.8443145751953,1084.1607818603516
1713507944.6000466,5524,,,,,,,1174.3333333333333,1101.9496855345913,1155.1358024691358,1102.3086419753083,1166.0091400146484,1084.2203216552734
1713507944.6219382,5525,,,,,,,1174.2407407407406,1101.925925925926,1155.107142857143,1102.2380952380952,1164.739273071289,1084.1316833496094
1713507944.645566,5526,,,,,,,1174.5555555555557,1101.7037037037037,1155.6344086021504,1102.268817204301,1165.9723663330078,1084.5587997436523
1713507944.667678,5527,,,,,,,1175.0592592592593,1101.5703703703705,1156.1,1102.0666666666666,1165.389419555664,1084.3024368286133
1713507944.69152,5528,,,,,,,1175.42,1101.7,1156.2142857142858,1102.0,1166.7753448486328,1083.4950332641602
1713507944.7146432,5529,,,,,,,1175.3141025641023,1101.326923076923,1156.3809523809523,1101.8333333333333,1165.834991455078,1084.4180221557615
1713507944.7367818,5530,,,,,,,1175.2,1101.6666666666667,1156.107142857143,1101.904761904762,1165.4062728881836,1084.4954528808594
1713507944.760128,5531,,,,,,,1174.8653846153843,1101.7179487179487,1156.0,1102.0,1166.3085479736328,1084.3464965820312
1713507944.784088,5532,,,,,,,1174.4666666666667,1101.8133333333333,1155.7380952380952,1102.357142857143,1165.7896041870115,1084.6567993164062
1713507944.807412,5533,,,,,,,1174.360544217687,1102.0544217687077,1155.3333333333333,1102.4,1165.5544738769531,1084.6922302246094
1713507944.8319771,5534,,,,,,,1174.25,1102.2051282051282,1155.190476190476,1102.357142857143,1164.560905456543,1083.5980377197266
1713507944.854143,5535,,,,,,,1174.0576923076924,1102.2820512820513,1155.1264367816093,1102.6781609195402,1164.7571029663086,1084.625617980957
1713507944.876253,5536,,,,,,,1174.0,1102.1975308641977,1155.021505376344,1102.763440860215,1165.718017578125,1085.1627502441406
1713507944.8993542,5537,,,,,,,1174.0576923076924,1102.2820512820513,1155.0617283950617,1102.5432098765432,1166.1534271240234,1084.9175567626953
1713507944.9249065,5538,,,,,,,1174.25,1102.2051282051282,1155.190476190476,1102.357142857143,1164.3115615844729,1084.4164276123047
1713507944.9454966,5539,,,,,,,1174.3066666666666,1101.78,1155.1358024691358,1102.3086419753083,1165.415756225586,1085.0101165771484
1713507944.969613,5540,,,,,,,1174.34,1101.88,1155.107142857143,1102.2380952380952,1165.7445068359375,1084.2720184326172
1713507944.9922855,5541,,,,,,,1173.9941520467837,1101.497076023392,1155.0,1102.0,1165.025520324707,1083.6137161254885
1713507945.0132113,5542,,,,,,,1173.9851851851852,1101.6148148148147,1155.0,1102.1555555555556,1164.951919555664,1084.66259765625
1713507945.035081,5543,,,,,,,1174.06,1101.7266666666667,1154.892857142857,1102.2380952380952,1164.881362915039,1083.9621810913086
1713507945.058277,5544,,,,,,,1174.0866666666666,1102.0533333333333,1155.0,1102.3333333333333,1164.739356994629,1083.4708404541016
1713507945.0823412,5545,,,,,,,1174.178571428571,1102.0,1155.107142857143,1102.2380952380952,1165.9964752197266,1083.4570922851562
1713507945.10824,5546,,,,,,,1174.2666666666669,1101.878787878788,1155.1358024691358,1102.3086419753083,1165.4019927978516,1084.017318725586
1713507945.140483,5547,,,,,,,1174.3464052287582,1101.8169934640523,1155.2692307692307,1102.1538461538462,1166.1734085083008,1083.9421691894531
1713507945.173067,5548,,,,,,,1174.3666666666666,1101.76,1155.2898550724638,1102.072463768116,1164.897964477539,1083.911865234375
1713507945.1986468,5549,,,,,,,1174.3666666666666,1101.52,1155.4166666666667,1102.142857142857,1165.0201568603516,1083.0765228271484
1713507945.209315,5550,,,,,,,1174.3910256410256,1101.6346153846157,1155.41975308642,1102.2345679012346,1167.1585006713867,1082.997314453125
1713507945.2251306,5551,,,,,,,1174.3666666666666,1101.76,1155.1358024691358,1102.3086419753083,1165.333839416504,1084.2113494873047
1713507945.2471735,5552,,,,,,,1174.2916666666667,1101.7569444444443,1155.107142857143,1102.2380952380952,1165.9944610595703,1084.0545120239258
1713507945.268758,5553,,,,,,,1174.32,1101.8666666666666,1155.1609195402298,1102.287356321839,1165.9725646972656,1084.0857543945312
1713507945.2906992,5554,,,,,,,1174.290780141844,1101.9645390070923,1155.1505376344087,1102.1182795698924,1165.9284439086914,1084.0511932373047
1713507945.3126595,5555,,,,,,,1174.2948717948718,1101.6923076923076,1155.107142857143,1102.2380952380952,1165.0477294921875,1083.5933151245115
1713507945.3358512,5556,,,,,,,1174.048611111111,1101.6875,1155.0,1102.0,1165.2260131835938,1083.9167938232422
1713507945.3581762,5557,,,,,,,1174.173076923077,1101.3653846153843,1155.0,1102.0,1166.4488372802734,1084.1464080810547
1713507945.3808136,5558,,,,,,,1174.0921985815603,1101.5886524822697,1154.8846153846157,1102.076923076923,1164.882797241211,1083.842674255371
1713507945.420288,5559,,,,,,,1173.9583333333333,1101.7569444444443,1154.892857142857,1101.904761904762,1165.1904067993164,1082.8673934936523
1713507945.442659,5560,,,,,,,1174.0217391304348,1101.659420289855,1155.0,1102.1555555555556,1165.9831848144531,1082.3809814453125
1713507945.4565704,5561,,,,,,,1174.3541666666667,1102.013888888889,1155.1609195402298,1102.287356321839,1165.4023971557615,1083.997055053711
1713507945.474353,5562,,,,,,,1174.354609929078,1101.9432624113474,1155.190476190476,1102.357142857143,1165.4806442260742,1083.6984252929688
1713507945.4922922,5563,,,,,,,1174.0892857142858,1101.9166666666667,1154.83908045977,1102.287356321839,1164.1848754882812,1084.085708618164
1713507945.5151105,5564,,,,,,,1173.4962962962964,1102.074074074074,1154.4642857142858,1102.357142857143,1164.251724243164,1084.687599182129
1713507945.537395,5565,,,,,,,1173.686274509804,1101.8823529411766,1154.7701149425288,1102.287356321839,1164.7989959716797,1083.5161895751953
1713507945.5598469,5566,,,,,,,1174.18954248366,1101.5424836601308,1155.0,1102.0,1164.4402313232422,1083.2557907104492
1713507945.580902,5567,,,,,,,1174.571428571429,1101.5892857142858,1155.2142857142858,1102.0,1165.758445739746,1083.1915435791016
1713507945.618777,5568,,,,,,,1174.7628205128206,1101.5192307692307,1155.58024691358,1101.7654320987654,1165.550910949707,1084.8048553466797
1713507945.6330504,5569,,,,,,,1174.7798742138366,1101.4591194968552,1155.5357142857142,1101.7142857142858,1166.1310729980469,1083.030044555664
1713507945.6526575,5570,,,,,,,1174.469135802469,1101.574074074074,1155.4533333333334,1102.0666666666666,1164.8168563842771,1083.501220703125
1713507945.6749876,5571,,,,,,,1174.22,1101.6866666666667,1155.107142857143,1102.2380952380952,1165.6683654785156,1084.486083984375
1713507945.6969163,5572,,,,,,,1174.06,1101.8066666666666,1155.107142857143,1102.2380952380952,1166.668113708496,1084.9367980957031
1713507945.7201054,5573,,,,,,,1174.06,1101.8066666666666,1154.892857142857,1102.2380952380952,1165.3840026855469,1085.2886276245115
1713507945.74484,5574,,,,,,,1173.6933333333334,1101.8133333333333,1154.8846153846157,1102.076923076923,1166.1243286132812,1083.8943634033203
1713507945.7662992,5575,,,,,,,1173.7051282051282,1101.6923076923076,1154.8271604938273,1102.1358024691358,1165.1096572875977,1084.225616455078
1713507945.787897,5576,,,,,,,1173.679012345679,1101.574074074074,1154.892857142857,1101.904761904762,1164.3427505493164,1083.8183135986328
1713507945.8088615,5577,,,,,,,1173.9496855345913,1101.4088050314465,1155.0,1101.8444444444444,1163.3826217651367,1081.866439819336
1713507945.8306837,5578,,,,,,,1174.1418439716313,1101.4751773049643,1155.0,1101.8444444444444,1165.762840270996,1083.5912628173828
1713507945.8527255,5579,,,,,,,1174.173611111111,1101.4791666666667,1155.0,1102.0,1165.2367401123047,1084.6168060302734
1713507945.8776891,5580,,,,,,,1174.156462585034,1101.5850340136053,1155.0,1102.0,1164.4817733764648,1084.4134063720703
1713507945.899941,5581,,,,,,,1174.06,1101.8066666666666,1154.892857142857,1101.904761904762,1165.756935119629,1083.0328216552734
1713507945.921495,5582,,,,,,,1173.8843537414966,1101.455782312925,1154.892857142857,1101.904761904762,1166.2614135742188,1084.2564010620115
1713507945.945604,5583,,,,,,,1174.3141025641023,1101.326923076923,1155.021505376344,1101.763440860215,1165.6064224243164,1083.5078582763672
1713507945.968968,5584,,,,,,,1174.1481481481485,1101.2345679012346,1155.190476190476,1101.357142857143,1166.0748748779297,1081.9307098388672
1713507945.991844,5585,,,,,,,1174.64,1101.253333333333,1155.4642857142858,1101.428571428571,1166.2523040771484,1084.154685974121
1713507946.0147216,5586,,,,,,,1174.9878787878788,1101.260606060606,1155.7555555555557,1101.5,1165.8248138427734,1083.5199813842771
