stimulus_id,target_x,target_y,mean_x,mean_y,accuracy_x,accuracy_y,precision_x_std,precision_y_std,precision_x_s2s,precision_y_s2s,is_outlier
8,14.0,0.0,21.194989441399407,-13.499003634682374,7.194989441399405,23.99314140353153,16.26329452604034,22.086508765097356,16.6026049932562,17.270726227443635,True
16,0.0,-10.0,0.3034397377679289,-10.039738468896285,0.30343973776792876,0.20035857833260232,0.16862687632751067,0.2474619038903178,0.15918584027124943,0.1927979211477421,False
30,-14.0,10.0,-13.66391825253279,10.14878672650908,0.33608174746721037,0.20245704326617925,0.15955041966263692,0.23084414076055532,0.12419216085312022,0.14608285303873494,False
27,-14.0,-5.0,-13.882544375185422,-4.658608197131575,0.2431555651293912,0.36924195323879505,0.2780975871507559,0.2705421475798709,0.13015879963485785,0.28805031440098144,False
2,21.0,-5.0,22.80056343551852,-3.6619794129851178,1.8005634355185205,1.3380205870148822,0.46274533667106976,0.21410091670204065,0.1712055004382383,0.18952338328987,True
17,0.0,-5.0,0.5063702637695244,-5.190256327939919,0.5063702637695244,0.31940010969493776,0.11505039006435389,0.3349381582652685,0.08866198816643933,0.2163315641624188,False
10,14.0,10.0,14.056824482096346,9.60121500091812,0.1334323568241814,0.4455274571246445,0.1546685285122842,0.432923745017309,0.1030858202401825,0.22725774310401828,False
12,7.0,-5.0,7.260072138754287,-5.048850929311072,0.26007213875428875,0.22427384381454768,0.14865223589381144,0.2907857805812424,0.09950835145037752,0.18030587623327246,False
9,14.0,5.0,14.318041463233143,4.888487175660738,0.3250830540153405,0.2365681727135609,0.1539612297776006,0.2479530458025232,0.12982706397215282,0.194412002993041,False
7,14.0,-5.0,18.706264142676417,2.5327560237279214,4.706264142676417,7.532756023727921,0.10675687104833087,0.2418129558198575,0.12358091222955936,0.1340553490817546,False
5,21.0,10.0,27.11699506451788,18.503893841459593,6.116995064517881,8.50389384145959,0.202804685689789,0.37521507600399867,0.13259545204709777,0.27809684740907087,False
31,-21.0,-10.0,-26.855619644312334,-4.715552465813549,5.855619644312334,5.284447534186451,0.201453030983565,0.3614767515685216,0.14356035086821944,0.2833446417635242,False
6,14.0,-10.0,17.49299614815491,-5.949445213726944,3.492996148154909,4.050554786273056,0.3852056861681089,0.8365961371055983,0.24383742893878407,0.72044724899682,True
19,0.0,5.0,0.2981801447580804,4.581646963673935,0.30488891843422816,0.4217117483673138,0.20433097023154603,0.2799199411313885,0.0826012415851062,0.21106232274308565,False
21,-7.0,-10.0,-6.5546765499683275,-9.489869563858342,0.44532345003167206,0.516084067806714,0.17268223260412796,0.25715980056866056,0.11053097466332368,0.17584518844278663,False
22,-7.0,-5.0,-6.9785749553991,-5.398902037924291,0.0850123357879481,0.4129608633794294,0.10369216865956675,0.3362797578149244,0.08180553950566591,0.23947018836955966,False
29,-14.0,5.0,-14.092298025253431,4.9452836338401704,0.13381919295894637,0.2950123264094521,0.16773662559344865,0.35305251272025906,0.09037681440870805,0.2697830270795609,False
4,21.0,5.0,15.744818844233574,6.689892783633713,10.547812668864742,5.931820017935524,10.74328007956709,6.009864249401712,2.3924284001392158,1.0760305945920494,True
28,-14.0,0.0,-13.760557865150425,0.34377089493516066,0.23944213484957413,0.34465164547688504,0.1443302434278293,0.17752444513050863,0.13026505946578504,0.14057266936375273,False
15,7.0,10.0,7.405697618208203,8.560090051065671,0.40569761820820255,1.4399099489343279,0.12876898492945313,0.3598835748569629,0.10989479221224759,0.22730752512966954,False
35,-21.0,10.0,-20.681266769030845,10.181194834407691,0.3277245495512455,0.2491903727711474,0.20047799594990154,0.2619140832878377,0.10509399699430406,0.18270591622979404,False
13,7.0,0.0,7.5235833867216035,-0.5224593644110159,0.5235833867216033,0.5224593644110159,0.1382381195368163,0.22823301461931733,0.13198096340039236,0.25173704880358205,False
24,-7.0,5.0,-6.542236334941684,4.4475976255332075,0.4577636650583168,0.555964274320388,0.14548434835361743,0.21341887251390904,0.10453760096988984,0.17005352527309747,False
14,7.0,5.0,5.291515803875843,2.883555669938581,1.98831281207452,2.11644433006142,2.2390369846140414,1.700880672890205,0.5035858277102481,0.3693158694654788,True
20,0.0,10.0,0.5342992890175783,9.620496468128012,0.5342992890175783,0.428679575638488,0.17246857348698594,0.3326668133124342,0.09877264387577958,0.22973554610223906,False
18,0.0,0.0,0.0584281230255192,-0.09164851166091736,0.20524300522671826,0.2864139329705432,0.23142134936801853,0.3075229031677368,0.12274977897001838,0.23766756541421027,False
26,-14.0,-10.0,,,,,,,,,True
11,7.0,-10.0,7.281769345383962,-8.158969633818687,0.5743925635381569,1.8410303661813125,1.0802202222039656,1.6173945299566754,0.43416260146173463,0.6143380071032835,True
34,-21.0,5.0,-20.819054647421634,5.550158099703093,0.1858842475631143,0.5848303676807103,0.09117273781583747,0.40190947315122844,0.07274461157630291,0.22444086847071226,False
33,-21.0,0.0,-20.55346959225728,0.7292671905434084,0.44653040774271996,0.7292671905434084,0.13672910611062875,0.3372901763726537,0.17080492408514014,0.256669950365747,False
25,-7.0,10.0,-7.837942885188705,8.80417268019125,0.9281386496819761,1.1987208571761632,2.1781892330152224,1.5800754153007048,0.8469868201395935,0.5294459663820158,True
1,21.0,-10.0,22.185114984005857,-5.663190374081667,11.089766646149641,10.266924093170804,17.522192793323686,12.53859378735443,6.3369135049432685,5.880024562758341,True
23,-7.0,0.0,-2.416864136594561,-0.6813392666082828,4.58734506728772,0.7274336784426081,3.3923523786213523,0.596257946633277,1.1688986867258773,0.4316448538234151,True
3,21.0,0.0,24.84422368470802,5.337409143513322,3.8442236847080196,5.337409143513322,0.4961907713998064,0.8132402732242355,0.335809977090276,0.6726500166455052,True
32,-21.0,-5.0,-14.81543694804653,-50.372847038737405,6.184563051953472,45.372847038737405,2.086429887359796,2.505019354239421,1.8940222412719505,2.3945643208092804,True
