timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1719493648.5051343,3803,nan,nan,nan,nan,nan,nan
1719493648.5271297,3804,nan,nan,nan,nan,nan,nan
1719493648.550154,3805,nan,nan,nan,nan,nan,nan
1719493648.5722299,3806,nan,nan,nan,nan,nan,nan
1719493648.5942717,3807,nan,nan,nan,nan,nan,nan
1719493648.6162875,3808,nan,nan,nan,nan,nan,nan
1719493648.6382995,3809,nan,nan,nan,nan,nan,nan
1719493648.659563,3810,nan,nan,nan,nan,nan,nan
1719493648.6820214,3811,nan,nan,nan,nan,nan,nan
1719493648.7036202,3812,nan,nan,nan,nan,nan,nan
1719493648.727919,3813,nan,nan,nan,nan,nan,nan
1719493648.7500405,3814,nan,nan,nan,nan,nan,nan
1719493648.7732625,3815,nan,nan,nan,nan,nan,nan
1719493648.7956035,3816,nan,nan,nan,nan,nan,nan
1719493648.8165805,3817,nan,nan,nan,nan,nan,nan
1719493648.838586,3818,nan,nan,nan,nan,nan,nan
1719493648.8617265,3819,nan,nan,nan,nan,nan,nan
1719493648.8852162,3820,nan,nan,nan,nan,nan,nan
1719493648.9144313,3821,nan,nan,nan,nan,nan,nan
1719493648.9560208,3822,nan,nan,nan,nan,nan,nan
1719493648.9897702,3823,nan,nan,nan,nan,nan,nan
1719493649.0347269,3824,nan,nan,nan,nan,nan,nan
1719493649.071175,3825,nan,nan,nan,nan,nan,nan
1719493649.093551,3826,nan,nan,nan,nan,nan,nan
1719493649.103919,3827,nan,nan,nan,nan,nan,nan
1719493649.113367,3828,nan,nan,nan,nan,nan,nan
1719493649.1244442,3829,nan,nan,nan,nan,nan,nan
1719493649.1473198,3830,nan,nan,nan,nan,nan,nan
1719493649.1701689,3831,nan,nan,nan,nan,nan,nan
1719493649.1914165,3832,nan,nan,nan,nan,nan,nan
1719493649.2160454,3833,nan,nan,nan,nan,nan,nan
1719493649.2372935,3834,nan,nan,nan,nan,nan,nan
1719493649.2595134,3835,nan,nan,nan,nan,nan,nan
1719493649.281578,3836,nan,nan,nan,nan,nan,nan
1719493649.3039746,3837,nan,nan,nan,nan,nan,nan
1719493649.3267033,3838,nan,nan,nan,nan,nan,nan
1719493649.3487184,3839,nan,nan,nan,nan,nan,nan
1719493649.3711123,3840,nan,nan,nan,nan,nan,nan
1719493649.3936164,3841,nan,nan,nan,nan,nan,nan
1719493649.415715,3842,nan,nan,nan,nan,nan,nan
1719493649.437719,3843,nan,nan,nan,nan,nan,nan
1719493649.4597156,3844,nan,nan,nan,nan,nan,nan
1719493649.4825792,3845,nan,nan,nan,nan,nan,nan
1719493649.5053468,3846,nan,nan,nan,nan,nan,nan
1719493649.5270226,3847,nan,nan,nan,nan,nan,nan
1719493649.5491743,3848,nan,nan,nan,nan,nan,nan
1719493649.570943,3849,nan,nan,nan,nan,nan,nan
1719493649.5950158,3850,nan,nan,nan,nan,nan,nan
1719493649.6161325,3851,nan,nan,nan,nan,nan,nan
1719493649.6492066,3852,nan,nan,nan,nan,nan,nan
1719493649.6806405,3853,nan,nan,nan,nan,nan,nan
1719493649.7030632,3854,nan,nan,nan,nan,nan,nan
1719493649.7229595,3855,nan,nan,nan,nan,nan,nan
1719493649.7346067,3856,nan,nan,nan,nan,nan,nan
1719493649.757315,3857,nan,nan,nan,nan,nan,nan
1719493649.7792816,3858,nan,nan,nan,nan,nan,nan
1719493649.8010604,3859,nan,nan,nan,nan,nan,nan
1719493649.8239143,3860,nan,nan,nan,nan,nan,nan
1719493649.8459325,3861,nan,nan,nan,nan,nan,nan
1719493649.8678799,3862,nan,nan,nan,nan,nan,nan
1719493649.8899944,3863,nan,nan,nan,nan,nan,nan
1719493649.91323,3864,nan,nan,nan,nan,nan,nan
1719493649.9341545,3865,nan,nan,nan,nan,nan,nan
1719493649.9560509,3866,nan,nan,nan,nan,nan,nan
1719493649.9779353,3867,nan,nan,nan,nan,nan,nan
1719493649.9990542,3868,nan,nan,nan,nan,nan,nan
1719493650.022452,3869,nan,nan,nan,nan,nan,nan
1719493650.0439043,3870,nan,nan,nan,nan,nan,nan
1719493650.0652006,3871,nan,nan,nan,nan,nan,nan
1719493650.0883303,3872,nan,nan,nan,nan,nan,nan
1719493650.1120389,3873,nan,nan,nan,nan,nan,nan
1719493650.133304,3874,nan,nan,nan,nan,nan,nan
1719493650.157187,3875,nan,nan,nan,nan,nan,nan
1719493650.1792905,3876,nan,nan,nan,nan,nan,nan
1719493650.202155,3877,nan,nan,nan,nan,nan,nan
1719493650.2252076,3878,nan,nan,nan,nan,nan,nan
1719493650.247986,3879,nan,nan,nan,nan,nan,nan
1719493650.2703576,3880,nan,nan,nan,nan,nan,nan
1719493650.2927475,3881,nan,nan,nan,nan,nan,nan
1719493650.314991,3882,nan,nan,nan,nan,nan,nan
1719493650.336943,3883,nan,nan,nan,nan,nan,nan
1719493650.3601294,3884,nan,nan,nan,nan,nan,nan
1719493650.382434,3885,nan,nan,nan,nan,nan,nan
1719493650.4041166,3886,nan,nan,nan,nan,nan,nan
1719493650.4268296,3887,nan,nan,nan,nan,nan,nan
1719493650.4470425,3888,nan,nan,nan,nan,nan,nan
1719493650.4709609,3889,nan,nan,nan,nan,nan,nan
1719493650.49404,3890,nan,nan,nan,nan,nan,nan
1719493650.517084,3891,nan,nan,nan,nan,nan,nan
1719493650.539086,3892,nan,nan,nan,nan,nan,nan
1719493650.5610197,3893,nan,nan,nan,nan,nan,nan
1719493650.582995,3894,nan,nan,nan,nan,nan,nan
1719493650.6059165,3895,nan,nan,nan,nan,nan,nan
1719493650.627946,3896,nan,nan,nan,nan,nan,nan
1719493650.6499019,3897,nan,nan,nan,nan,nan,nan
1719493650.6708195,3898,nan,nan,nan,nan,nan,nan
1719493650.693704,3899,nan,nan,nan,nan,nan,nan
1719493650.7155619,3900,nan,nan,nan,nan,nan,nan
1719493650.7374,3901,nan,nan,nan,nan,nan,nan
1719493650.7594917,3902,nan,nan,nan,nan,nan,nan
1719493650.7822773,3903,nan,nan,nan,nan,nan,nan
1719493650.8041434,3904,nan,nan,nan,nan,nan,nan
1719493650.827087,3905,nan,nan,nan,nan,nan,nan
1719493650.8490338,3906,nan,nan,nan,nan,nan,nan
1719493650.8719187,3907,nan,nan,nan,nan,nan,nan
1719493650.8949018,3908,nan,nan,nan,nan,nan,nan
1719493650.9168727,3909,nan,nan,nan,nan,nan,nan
1719493650.9399402,3910,nan,nan,nan,nan,nan,nan
1719493650.961962,3911,nan,nan,nan,nan,nan,nan
1719493650.9829319,3912,nan,nan,nan,nan,nan,nan
1719493651.0059543,3913,nan,nan,nan,nan,nan,nan
1719493654.4036627,4062,nan,nan,nan,nan,nan,nan
1719493654.4266887,4063,nan,nan,nan,nan,nan,nan
1719493654.4485853,4064,nan,nan,nan,nan,nan,nan
1719493654.4715033,4065,nan,nan,nan,nan,nan,nan
1719493654.4935112,4066,nan,nan,nan,nan,nan,nan
1719493654.5155756,4067,nan,nan,nan,nan,nan,nan
1719493654.5379486,4068,nan,nan,nan,nan,nan,nan
1719493654.5598545,4069,nan,nan,nan,nan,nan,nan
1719493654.5820448,4070,nan,nan,nan,nan,nan,nan
1719493654.6054983,4071,nan,nan,nan,nan,nan,nan
1719493654.6350327,4072,nan,nan,nan,nan,nan,nan
1719493654.660148,4073,nan,nan,nan,nan,nan,nan
1719493654.6767957,4074,nan,nan,nan,nan,nan,nan
1719493654.6997342,4075,nan,nan,nan,nan,nan,nan
1719493654.7238545,4076,nan,nan,nan,nan,nan,nan
1719493654.744832,4077,nan,nan,nan,nan,nan,nan
1719493654.7663543,4078,nan,nan,nan,nan,nan,nan
1719493654.790177,4079,nan,nan,nan,nan,nan,nan
1719493654.8123932,4080,nan,nan,nan,nan,nan,nan
1719493654.8351533,4081,nan,nan,nan,nan,nan,nan
1719493654.857405,4082,nan,nan,nan,nan,nan,nan
1719493654.8783395,4083,nan,nan,nan,nan,nan,nan
1719493654.9014866,4084,nan,nan,nan,nan,nan,nan
1719493654.9242766,4085,nan,nan,nan,nan,nan,nan
1719493654.948233,4086,nan,nan,nan,nan,nan,nan
1719493654.970288,4087,nan,nan,nan,nan,nan,nan
1719493654.9928913,4088,nan,nan,nan,nan,nan,nan
1719493655.0151815,4089,nan,nan,nan,nan,nan,nan
1719493655.0426724,4090,nan,nan,nan,nan,nan,nan
1719493655.0683296,4091,nan,nan,nan,nan,nan,nan
1719493655.0892432,4092,nan,nan,nan,nan,nan,nan
1719493655.1110775,4093,nan,nan,nan,nan,nan,nan
1719493655.13229,4094,nan,nan,nan,nan,nan,nan
1719493655.1563282,4095,nan,nan,nan,nan,nan,nan
1719493655.1776783,4096,nan,nan,nan,nan,nan,nan
1719493655.2022893,4097,nan,nan,nan,nan,nan,nan
1719493655.2265055,4098,nan,nan,nan,nan,nan,nan
1719493655.2474134,4099,nan,nan,nan,nan,nan,nan
1719493655.269674,4100,nan,nan,nan,nan,nan,nan
1719493655.2925243,4101,nan,nan,nan,nan,nan,nan
1719493655.3155856,4102,nan,nan,nan,nan,nan,nan
1719493655.3387163,4103,nan,nan,nan,nan,nan,nan
1719493655.3596692,4104,nan,nan,nan,nan,nan,nan
1719493655.38339,4105,nan,nan,nan,nan,nan,nan
1719493655.4052203,4106,nan,nan,nan,nan,nan,nan
1719493655.4289644,4107,nan,nan,nan,nan,nan,nan
1719493655.475647,4108,nan,nan,nan,nan,nan,nan
1719493655.4976642,4109,nan,nan,nan,nan,nan,nan
1719493655.507666,4110,nan,nan,nan,nan,nan,nan
1719493655.5217054,4111,nan,nan,nan,nan,nan,nan
1719493655.5427222,4112,nan,nan,nan,nan,nan,nan
1719493655.5648952,4113,nan,nan,nan,nan,nan,nan
1719493655.5877938,4114,nan,nan,nan,nan,nan,nan
1719493655.6124976,4115,nan,nan,nan,nan,nan,nan
1719493655.6413872,4116,nan,nan,nan,nan,nan,nan
1719493655.6587455,4117,nan,nan,nan,nan,nan,nan
1719493655.6810007,4118,nan,nan,nan,nan,nan,nan
1719493655.7028906,4119,nan,nan,nan,nan,nan,nan
1719493655.7249339,4120,nan,nan,nan,nan,nan,nan
1719493655.7464285,4121,nan,nan,nan,nan,nan,nan
1719493655.7712722,4122,nan,nan,nan,nan,nan,nan
1719493655.7964413,4123,nan,nan,nan,nan,nan,nan
1719493655.8293898,4124,nan,nan,nan,nan,nan,nan
1719493655.8598924,4125,nan,nan,nan,nan,nan,nan
1719493655.878066,4126,nan,nan,nan,nan,nan,nan
1719493655.908521,4127,nan,nan,nan,nan,nan,nan
1719493655.9415715,4128,nan,nan,nan,nan,nan,nan
1719493655.9585934,4129,nan,nan,nan,nan,nan,nan
1719493655.9684842,4130,nan,nan,nan,nan,nan,nan
1719493655.9794903,4131,nan,nan,nan,nan,nan,nan
1719493656.0022542,4132,nan,nan,nan,nan,nan,nan
1719493656.0241933,4133,nan,nan,nan,nan,nan,nan
1719493656.046287,4134,nan,nan,nan,nan,nan,nan
1719493656.0694702,4135,nan,nan,nan,nan,nan,nan
1719493656.091487,4136,nan,nan,nan,nan,nan,nan
1719493656.1135309,4137,nan,nan,nan,nan,nan,nan
1719493656.1364954,4138,nan,nan,nan,nan,nan,nan
1719493656.1597526,4139,nan,nan,nan,nan,nan,nan
1719493656.1818275,4140,nan,nan,nan,nan,nan,nan
1719493656.2052243,4141,nan,nan,nan,nan,nan,nan
1719493656.2272274,4142,nan,nan,nan,nan,nan,nan
1719493656.2488267,4143,nan,nan,nan,nan,nan,nan
