timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1714054236.693069,5324,nan,nan,nan,nan,nan,nan
1714054236.713793,5325,nan,nan,nan,nan,nan,nan
1714054236.7365148,5326,nan,nan,nan,nan,nan,nan
1714054236.758338,5327,nan,nan,nan,nan,nan,nan
1714054236.7804039,5328,nan,nan,nan,nan,nan,nan
1714054236.802441,5329,nan,nan,nan,nan,nan,nan
1714054236.8253043,5330,nan,nan,nan,nan,nan,nan
1714054236.8471487,5331,nan,nan,nan,nan,nan,nan
1714054236.8703284,5332,nan,nan,nan,nan,nan,nan
1714054236.8922493,5333,nan,nan,nan,nan,nan,nan
1714054236.9181364,5334,nan,nan,nan,nan,nan,nan
1714054236.9402168,5335,nan,nan,nan,nan,nan,nan
1714054236.9622257,5336,nan,nan,nan,nan,nan,nan
1714054236.9851995,5337,nan,nan,nan,nan,nan,nan
1714054237.0138752,5338,nan,nan,nan,nan,nan,nan
1714054237.027324,5339,nan,nan,nan,nan,nan,nan
1714054237.0487368,5340,nan,nan,nan,nan,nan,nan
1714054237.0708554,5341,nan,nan,nan,nan,nan,nan
1714054237.0923858,5342,nan,nan,nan,nan,nan,nan
1714054237.1157184,5343,nan,nan,nan,nan,nan,nan
1714054237.138716,5344,nan,nan,nan,nan,nan,nan
1714054237.1604583,5345,nan,nan,nan,nan,nan,nan
1714054237.1825836,5346,nan,nan,nan,nan,nan,nan
1714054237.2065277,5347,nan,nan,nan,nan,nan,nan
1714054237.2291784,5348,nan,nan,nan,nan,nan,nan
1714054237.2529922,5349,nan,nan,nan,nan,nan,nan
1714054237.2893965,5350,nan,nan,nan,nan,nan,nan
1714054237.3031542,5351,nan,nan,nan,nan,nan,nan
1714054237.3190086,5352,nan,nan,nan,nan,nan,nan
1714054237.3411295,5353,nan,nan,nan,nan,nan,nan
1714054237.3631175,5354,nan,nan,nan,nan,nan,nan
1714054237.3850532,5355,nan,nan,nan,nan,nan,nan
1714054237.4068933,5356,nan,nan,nan,nan,nan,nan
1714054237.4297876,5357,nan,nan,nan,nan,nan,nan
1714054237.4527507,5358,nan,nan,nan,nan,nan,nan
1714054237.4730983,5359,nan,nan,nan,nan,nan,nan
1714054237.5054584,5360,nan,nan,nan,nan,nan,nan
1714054237.5219743,5361,nan,nan,nan,nan,nan,nan
1714054237.541807,5362,nan,nan,nan,nan,nan,nan
1714054237.5630326,5363,nan,nan,nan,nan,nan,nan
1714054237.5848074,5364,nan,nan,nan,nan,nan,nan
1714054237.6209729,5365,nan,nan,nan,nan,nan,nan
1714054237.652355,5366,nan,nan,nan,nan,nan,nan
1714054237.666479,5367,nan,nan,nan,nan,nan,nan
1714054237.6821713,5368,nan,nan,nan,nan,nan,nan
1714054237.7049692,5369,nan,nan,nan,nan,nan,nan
1714054237.7261705,5370,nan,nan,nan,nan,nan,nan
1714054237.7480404,5371,nan,nan,nan,nan,nan,nan
1714054237.7747738,5372,nan,nan,nan,nan,nan,nan
1714054237.7955055,5373,nan,nan,nan,nan,nan,nan
1714054237.816397,5374,nan,nan,nan,nan,nan,nan
1714054237.8384013,5375,nan,nan,nan,nan,nan,nan
1714054237.862506,5376,nan,nan,nan,nan,nan,nan
1714054237.8852203,5377,nan,nan,nan,nan,nan,nan
1714054237.9134192,5378,nan,nan,nan,nan,nan,nan
1714054237.932455,5379,nan,nan,nan,nan,nan,nan
1714054237.954366,5380,nan,nan,nan,nan,nan,nan
1714054237.9875026,5381,nan,nan,nan,nan,nan,nan
1714054238.0007327,5382,nan,nan,nan,nan,nan,nan
1714054238.0197082,5383,nan,nan,nan,nan,nan,nan
1714054238.042646,5384,nan,nan,nan,nan,nan,nan
1714054238.06524,5385,nan,nan,nan,nan,nan,nan
1714054238.088191,5386,nan,nan,nan,nan,nan,nan
1714054238.1128638,5387,nan,nan,nan,nan,nan,nan
1714054238.130979,5388,nan,nan,nan,nan,nan,nan
1714054238.1528404,5389,nan,nan,nan,nan,nan,nan
1714054238.1739078,5390,nan,nan,nan,nan,nan,nan
1714054238.1974213,5391,nan,nan,nan,nan,nan,nan
1714054238.2230852,5392,nan,nan,nan,nan,nan,nan
1714054238.2451336,5393,nan,nan,nan,nan,nan,nan
1714054238.266993,5394,nan,nan,nan,nan,nan,nan
1714054238.2904096,5395,nan,nan,nan,nan,nan,nan
1714054238.3117604,5396,nan,nan,nan,nan,nan,nan
1714054238.3340821,5397,nan,nan,nan,nan,nan,nan
1714054238.3573117,5398,nan,nan,nan,nan,nan,nan
1714054238.3843727,5399,nan,nan,nan,nan,nan,nan
1714054238.4151,5400,nan,nan,nan,nan,nan,nan
1714054238.4464705,5401,nan,nan,nan,nan,nan,nan
1714054238.4823737,5402,nan,nan,nan,nan,nan,nan
1714054238.5286295,5403,nan,nan,nan,nan,nan,nan
1714054238.5698514,5404,nan,nan,nan,nan,nan,nan
1714054238.6082788,5405,nan,nan,nan,nan,nan,nan
1714054238.6297421,5406,nan,nan,nan,nan,nan,nan
1714054238.6458716,5407,nan,nan,nan,nan,nan,nan
1714054238.666469,5408,nan,nan,nan,nan,nan,nan
1714054238.6761382,5409,nan,nan,nan,nan,nan,nan
