timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1719836274.888511,4702,nan,nan,nan,nan,nan,nan
1719836274.9095027,4703,nan,nan,nan,nan,nan,nan
1719836274.9321032,4704,nan,nan,nan,nan,nan,nan
1719836274.9543588,4705,nan,nan,nan,nan,nan,nan
1719836274.9763932,4706,nan,nan,nan,nan,nan,nan
1719836274.9975412,4707,nan,nan,nan,nan,nan,nan
1719836275.0217874,4708,nan,nan,nan,nan,nan,nan
1719836275.0434535,4709,nan,nan,nan,nan,nan,nan
1719836275.0661104,4710,nan,nan,nan,nan,nan,nan
1719836275.0868113,4711,nan,nan,nan,nan,nan,nan
1719836275.108594,4712,nan,nan,nan,nan,nan,nan
1719836275.1304283,4713,nan,nan,nan,nan,nan,nan
1719836275.1522942,4714,nan,nan,nan,nan,nan,nan
1719836275.1743357,4715,nan,nan,nan,nan,nan,nan
1719836275.1973226,4716,nan,nan,nan,nan,nan,nan
1719836275.2192738,4717,nan,nan,nan,nan,nan,nan
1719836275.241248,4718,nan,nan,nan,nan,nan,nan
1719836275.2620769,4719,nan,nan,nan,nan,nan,nan
1719836275.2851763,4720,nan,nan,nan,nan,nan,nan
1719836275.306081,4721,nan,nan,nan,nan,nan,nan
1719836275.328924,4722,nan,nan,nan,nan,nan,nan
1719836275.3507235,4723,nan,nan,nan,nan,nan,nan
1719836275.372681,4724,nan,nan,nan,nan,nan,nan
1719836275.395819,4725,nan,nan,nan,nan,nan,nan
1719836275.4176579,4726,nan,nan,nan,nan,nan,nan
1719836275.4393933,4727,nan,nan,nan,nan,nan,nan
1719836275.4612982,4728,nan,nan,nan,nan,nan,nan
1719836275.482747,4729,nan,nan,nan,nan,nan,nan
1719836275.506517,4730,nan,nan,nan,nan,nan,nan
1719836275.5274649,4731,nan,nan,nan,nan,nan,nan
1719836275.552133,4732,nan,nan,nan,nan,nan,nan
1719836275.574255,4733,nan,nan,nan,nan,nan,nan
1719836275.5955808,4734,nan,nan,nan,nan,nan,nan
1719836275.6185713,4735,nan,nan,nan,nan,nan,nan
1719836275.6413593,4736,nan,nan,nan,nan,nan,nan
1719836275.663269,4737,nan,nan,nan,nan,nan,nan
1719836275.6854296,4738,nan,nan,nan,nan,nan,nan
1719836275.7074032,4739,nan,nan,nan,nan,nan,nan
1719836275.7302241,4740,nan,nan,nan,nan,nan,nan
1719836275.7521865,4741,nan,nan,nan,nan,nan,nan
1719836275.7743542,4742,nan,nan,nan,nan,nan,nan
1719836275.7966576,4743,nan,nan,nan,nan,nan,nan
1719836275.8197405,4744,nan,nan,nan,nan,nan,nan
1719836275.8417568,4745,nan,nan,nan,nan,nan,nan
1719836275.8638906,4746,nan,nan,nan,nan,nan,nan
1719836275.886326,4747,nan,nan,nan,nan,nan,nan
1719836275.9087713,4748,nan,nan,nan,nan,nan,nan
1719836275.9305694,4749,nan,nan,nan,nan,nan,nan
1719836275.9525373,4750,nan,nan,nan,nan,nan,nan
1719836275.975919,4751,nan,nan,nan,nan,nan,nan
1719836275.9986975,4752,nan,nan,nan,nan,nan,nan
1719836276.018429,4753,nan,nan,nan,nan,nan,nan
1719836276.0421793,4754,nan,nan,nan,nan,nan,nan
1719836276.0645635,4755,nan,nan,nan,nan,nan,nan
1719836276.0912495,4756,nan,nan,nan,nan,nan,nan
1719836276.1071272,4757,nan,nan,nan,nan,nan,nan
1719836276.130323,4758,nan,nan,nan,nan,nan,nan
1719836276.1535647,4759,nan,nan,nan,nan,nan,nan
1719836276.1758845,4760,nan,nan,nan,nan,nan,nan
1719836276.1981037,4761,nan,nan,nan,nan,nan,nan
1719836276.2217228,4762,nan,nan,nan,nan,nan,nan
1719836276.2435193,4763,nan,nan,nan,nan,nan,nan
1719836276.2661035,4764,nan,nan,nan,nan,nan,nan
1719836276.2880435,4765,nan,nan,nan,nan,nan,nan
1719836276.3097034,4766,nan,nan,nan,nan,nan,nan
1719836276.3331528,4767,nan,nan,nan,nan,nan,nan
1719836276.3561137,4768,nan,nan,nan,nan,nan,nan
1719836276.3789163,4769,nan,nan,nan,nan,nan,nan
1719836276.4010818,4770,nan,nan,nan,nan,nan,nan
1719836276.4229522,4771,nan,nan,nan,nan,nan,nan
1719836276.4458513,4772,nan,nan,nan,nan,nan,nan
1719836276.4678245,4773,nan,nan,nan,nan,nan,nan
1719836276.48895,4774,nan,nan,nan,nan,nan,nan
1719836276.5108066,4775,nan,nan,nan,nan,nan,nan
1719836276.5337725,4776,nan,nan,nan,nan,nan,nan
1719836276.5548291,4777,nan,nan,nan,nan,nan,nan
1719836276.576706,4778,nan,nan,nan,nan,nan,nan
1719836276.59953,4779,nan,nan,nan,nan,nan,nan
1719836276.622399,4780,nan,nan,nan,nan,nan,nan
1719836276.6454995,4781,nan,nan,nan,nan,nan,nan
1719836276.6674545,4782,nan,nan,nan,nan,nan,nan
1719836276.694136,4783,nan,nan,nan,nan,nan,nan
1719836276.713694,4784,nan,nan,nan,nan,nan,nan
