timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY
1713508211.0974476,10790,1911.294871794872,1086.4615384615386,1892.9,1087.0666666666666,1903.3769912719729,1070.3922576904297,1186.574879227053,1093.256038647343,1167.6764705882354,1093.6470588235295,1177.638168334961,1075.3986129760742
1713508211.1197877,10791,1911.035460992908,1086.5886524822697,1892.6559139784947,1087.247311827957,1902.931007385254,1069.9055252075195,1186.318407960199,1093.5074626865671,1167.2252252252251,1093.8198198198197,1177.393798828125,1074.8284072875977
1713508211.1404948,10792,1910.9219858156027,1086.7163120567377,1892.4133333333327,1087.253333333333,1902.5978393554688,1070.389190673828,1186.2608695652175,1093.3961352657004,1167.2252252252251,1093.8198198198197,1176.7331161499023,1075.5242233276367
1713508211.162487,10793,1910.75,1086.7948717948718,1892.1505376344087,1087.1182795698924,1902.750244140625,1069.4756317138672,1185.9074074074074,1093.6203703703704,1167.075,1093.7666666666669,1177.5130462646484,1075.914405822754
1713508211.1849508,10794,1910.6333333333328,1086.76,1892.1505376344087,1087.1182795698924,1902.459899902344,1070.1590957641602,1185.8055555555557,1093.675925925926,1166.7,1094.0,1176.7639617919922,1074.5260467529297
1713508211.2079506,10795,1910.5217391304348,1087.0144927536232,1892.0,1087.3333333333333,1903.2576522827148,1070.838249206543,1185.6871794871795,1093.7128205128206,1166.7368421052631,1094.1315789473683,1177.832878112793,1075.239715576172
1713508211.2291448,10796,1910.572463768116,1086.9782608695652,1892.190476190476,1087.642857142857,1901.723114013672,1070.9475326538086,1185.8529411764705,1093.8333333333333,1166.625,1094.175,1177.1393127441406,1075.5680465698242
1713508211.2516696,10797,1910.6808510638296,1086.950354609929,1892.369047619048,1087.5357142857142,1903.9412078857424,1070.0416870117188,1185.9761904761904,1093.6666666666667,1166.8333333333333,1094.0,1176.8494338989258,1075.8450622558594
1713508211.2751207,10798,1910.8562091503268,1086.875816993464,1892.5,1087.5666666666666,1903.8277893066409,1070.2554550170898,1186.0,1093.6095238095238,1167.020202020202,1093.919191919192,1176.4361953735352,1076.320457458496
1713508211.2980132,10799,1910.8125,1086.9722222222222,1892.3118279569887,1087.279569892473,1903.464347839356,1070.5401992797852,1186.0,1093.5,1166.798245614035,1093.7543859649122,1177.1968383789062,1075.8900833129885
1713508211.3296237,10800,1910.9038461538464,1086.9102564102564,1892.4642857142856,1087.357142857143,1902.8140029907229,1070.276611328125,1186.1666666666667,1093.6666666666667,1166.8288288288288,1093.900900900901,1177.4558944702148,1075.499526977539
1713508211.343488,10801,1910.6535947712416,1086.8169934640523,1892.1505376344087,1087.1182795698924,1903.669662475586,1070.5272979736328,1185.8826291079813,1093.469483568075,1166.7863247863247,1093.8290598290598,1177.1339797973633,1075.5307540893557
1713508211.3687904,10802,1910.6598639455783,1086.809523809524,1892.0,1087.142857142857,1902.941177368164,1069.3638458251953,1185.7121212121212,1093.5555555555557,1166.7,1094.0,1177.2539596557615,1074.916648864746
1713508211.3841126,10803,1910.4782608695648,1086.8695652173913,1892.1505376344087,1087.1182795698924,1903.132598876953,1070.1147689819336,1185.7114427860697,1093.6169154228855,1166.7235772357724,1093.9349593495936,1177.2979278564453,1075.904930114746
1713508211.4069767,10804,1911.3765432098764,1086.4074074074074,1892.892857142857,1086.7619047619048,1904.460899353028,1069.4600677490234,1186.6803652968038,1092.9497716894978,1167.6666666666667,1093.2222222222222,1178.2229080200195,1074.1638717651367
1713508211.4289267,10805,1911.469135802469,1086.574074074074,1893.1,1087.0666666666666,1904.0989608764648,1069.369270324707,1186.8855721393036,1093.189054726368,1167.7156862745098,1093.5,1178.7737121582031,1074.285675048828
1713508211.451002,10806,1911.576923076923,1086.5576923076924,1893.1,1087.0666666666666,1904.560806274414,1069.9617919921875,1186.8858447488583,1093.3652968036529,1167.9809523809524,1093.5809523809523,1177.0087509155271,1074.1835327148438
1713508211.4728189,10807,1911.888888888889,1086.6666666666667,1893.2142857142856,1087.071428571429,1904.7923736572263,1070.6916809082031,1187.124378109453,1093.5671641791046,1168.152380952381,1093.9238095238095,1178.1007614135742,1074.2101516723633
1713508211.4947257,10808,1911.855072463768,1086.7463768115942,1893.320987654321,1087.283950617284,1904.3251724243164,1070.0824661254885,1187.0735294117646,1093.656862745098,1168.2252252252251,1093.8198198198197,1178.234977722168,1075.286376953125
1713508211.516099,10809,1912.0961538461536,1086.9102564102564,1893.4583333333333,1087.3333333333333,1905.6865997314453,1070.290916442871,1187.2450980392157,1093.627450980392,1168.2631578947369,1093.8684210526317,1178.4270095825195,1074.9704971313477
