stimulus_id,target_x,target_y,mean_x,mean_y,accuracy_x,accuracy_y,precision_x_std,precision_y_std,precision_x_s2s,precision_y_s2s
8.0,14.0,0.0,14.053403368629635,-0.08041638699068288,0.0848325449347037,0.13856409873202843,0.10211005612469785,0.15585610529648217,0.07677028619086564,0.15084540252054354
16.0,0.0,-10.0,-0.4348896825995263,-10.073690662388747,0.4348896825995263,0.18989861577639328,0.15203296882928433,0.24057346163038248,0.09857361564754416,0.22352267706482407
30.0,-14.0,10.0,-17.241541713794525,3.211195049635735,3.2415417137945246,6.865637128883117,3.443775546093512,8.803052581744137,2.4683023954764147,4.711449742589936
27.0,-14.0,-5.0,-14.506843656593716,-4.488570696974703,0.5068436565937166,0.5166667199915478,0.1366771500277499,0.19621954915719228,0.10886522284303826,0.22337987116964658
2.0,21.0,-5.0,22.258106968448253,-4.2481361170691905,1.2581069684482538,0.7518638829308101,0.24185330864189622,0.3428207527498253,0.10244258321587557,0.1832037623994577
17.0,0.0,-5.0,-0.11163313409288825,-5.578178892033288,0.1361742102489192,0.5881668350169662,0.12244126015912589,0.3333908496898704,0.09972206394821398,0.300851779561596
10.0,14.0,10.0,13.862078884459287,9.60396704718476,0.14035624469421726,0.39603295281523987,0.07799349947469945,0.177988604676062,0.08104968946802961,0.1900880356680725
12.0,7.0,-5.0,7.26733124418957,-4.9315624753727505,0.2740385243706762,0.1494925491744242,0.191686246432393,0.19089389930177625,0.11269419504273229,0.18457784660322246
9.0,14.0,5.0,14.410432225612706,4.723655615356052,0.41043222561270526,0.2825864036086222,0.13275194438058358,0.20357019104606167,0.13417573466716637,0.15558867946230642
7.0,14.0,-5.0,14.324309185603754,-5.1819791776832895,0.3243091856037532,0.24999691195702106,0.12039514043502486,0.24750107616622985,0.08546815116523554,0.21580595697269553
5.0,21.0,10.0,21.54523312582832,10.34845594708072,0.5452331258283228,0.34845594708071675,0.062078568683885386,0.15239771100743107,0.05978208856395004,0.12533493336821216
31.0,-21.0,-10.0,-32.11413238112948,2.512825717418263,11.114132381129485,12.512825717418263,2.3117514177632055,3.593106256854244,1.9822750003724663,3.0966988641815107
6.0,14.0,-10.0,15.051273870706808,-9.607186767539407,1.0512738707068117,0.4101539020606708,0.1162830733215372,0.2701651065183231,0.1221584106739381,0.2596471546907948
19.0,0.0,5.0,0.06598315739923406,4.652570015083572,0.14591127321480593,0.34804262569371497,0.1550435206660229,0.1450119129143938,0.06675111217250665,0.1332292501753697
21.0,-7.0,-10.0,-7.299430816493993,-9.635210627927734,0.3118527355082916,0.39506961326954626,0.20111058556452058,0.2732566245908878,0.10791525593989741,0.22924994758671127
22.0,-7.0,-5.0,-6.923204347717076,-5.432764566972043,0.14333793283964813,0.4756564246365892,0.16363815372357593,0.4181184228277555,0.19041056828368147,0.3255556452089834
29.0,-14.0,5.0,-13.722715110802785,4.937830695132987,0.27728488919721495,0.19373181069538822,0.1444975869148319,0.2208474271237311,0.09201064538501218,0.1450177801901002
4.0,21.0,5.0,21.457238817770076,4.8043697728474415,0.4572388177700798,0.3786847231819718,0.16395869729608148,0.40639399454262043,0.14076394104774884,0.36454650905382924
28.0,-14.0,0.0,-14.048558799000096,0.3807123297277867,0.08988640097687081,0.38128805031044494,0.09815734843788142,0.19655901206590626,0.10201646591828865,0.1673302053640045
15.0,7.0,10.0,6.929861417196262,9.37555307700291,0.09712245757051942,0.6244469229970867,0.11532343006841446,0.17999283249020587,0.058350949031405946,0.17677657271383537
35.0,-21.0,10.0,-23.860718875485922,12.043521837535714,2.8607188754859223,2.1927614497877754,5.319386125810982,4.345348660482979,4.006870367139345,3.6345337273053633
13.0,7.0,0.0,6.739675638851644,-0.6766648910843763,0.2658129305144758,0.6766648910843763,0.12323745209984002,0.28394618450242265,0.06025537764908312,0.22728183685708275
24.0,-7.0,5.0,-6.908310278800798,4.6852163654374825,0.11548861804683264,0.3760691723798041,0.1443365390390046,0.33305367062222385,0.09490834672503952,0.14682427041204635
14.0,7.0,5.0,7.087878027066799,4.637739044512757,0.15911879884930724,0.36936920981389126,0.16129707213411787,0.2109143918617987,0.11541551066218864,0.21440801201241727
20.0,0.0,10.0,-0.05066368720069445,9.171078617037004,0.07676949238810489,0.8289213829629968,0.08386986526135656,0.2983891482626727,0.06659635003806308,0.21881454847605056
18.0,0.0,0.0,0.1032841661724634,-0.24574120176372802,0.13483471311943132,0.24989663297034945,0.11719166173866648,0.21468602343544116,0.07019751070300793,0.20098531438937162
26.0,-14.0,-10.0,-21.731049564171705,-1.7043611861001076,7.7310495641717045,8.295638813899894,3.053414941165571,3.65835168411955,2.193885027909365,2.939865113985025
11.0,7.0,-10.0,7.095056658937305,-10.273339501632377,0.14134234710617338,0.3185136349333317,0.13958714154853832,0.2681273807855442,0.0927000376985943,0.2693121509741834
34.0,-21.0,5.0,-26.538617828132498,10.696511859709881,5.538617828132501,5.696511859709879,8.328380601552244,8.969122020128896,6.441044177722436,6.671997233767521
33.0,-21.0,0.0,-23.806677167958078,1.9721794764464384,2.8066771679580804,2.0614170646475425,2.0371669649752926,2.5223901240444557,2.13627820450921,2.330486410089522
25.0,-7.0,10.0,-7.44182929168836,6.8325076790329815,0.4418292916883611,3.1674923209670176,0.1661965430456307,0.6495791354044557,0.1297259585591508,0.5879942938000661
1.0,21.0,-10.0,23.881626698124283,-8.405764667025807,2.881626698124285,1.5942353329741963,0.18455897563819132,0.25124108201481643,0.12922544865958271,0.2560038821633986
23.0,-7.0,0.0,-6.768834318462799,-0.26015989190708133,0.23646837678493654,0.33770624967753654,0.1282696586566906,0.31989059048534485,0.13381919268504872,0.371545649557399
3.0,21.0,0.0,22.30842115708627,0.06318818404555018,1.3084211570862658,0.15866918313504788,0.10251326070035235,0.19472370343334766,0.09464448429017494,0.20347263922477388
32.0,-21.0,-5.0,-19.474105714580396,-13.635897749490834,1.5258942854196,8.635897749490834,0.5616062547654118,0.8291209696444033,0.349184484096021,0.7115245346047967
