timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY
1714045537.081519,184,1807.1520467836256,827.3859649122807,1786.5,828.2666666666667,1801.0516738891602,810.3040771484375,,,,,,
1714045537.104349,185,1807.2484848484848,827.2484848484848,1786.539393939394,828.2484848484848,1801.1707611083984,810.6566390991211,,,,,,
1714045537.1264875,186,1807.2564102564104,827.3910256410256,1786.5424836601308,828.2287581699346,1801.1859588623047,810.5111465454102,,,,,,
1714045537.1488922,187,1807.1206896551723,827.3505747126437,1786.5,828.2666666666667,1801.0163955688477,810.4117736816406,,,,,,
1714045537.1707728,188,1806.9107142857144,827.452380952381,1786.283950617284,828.283950617284,1800.7998886108398,810.7519607543945,,,,,,
1714045537.1926162,189,1806.9107142857144,827.452380952381,1786.2179487179487,828.1987179487179,1800.7390747070312,810.3537979125977,,,,,,
1714045537.2155154,190,1806.9107142857144,827.452380952381,1786.1346153846157,828.1346153846154,1800.8362350463867,810.5332641601562,,,,,,
1714045537.2364142,191,1806.948275862069,827.3505747126437,1786.182389937107,828.1635220125786,1801.178451538086,810.2001724243164,,,,,,
1714045537.259235,192,1807.1206896551723,827.3505747126437,1786.5208333333333,828.3819444444445,1800.9093704223633,810.3195571899414,,,,,,
1714045537.2811728,193,1807.2484848484848,827.3272727272728,1786.6089743589744,828.2948717948718,1801.5447540283203,810.3871994018555,,,,,,
1714045537.303194,194,1807.2287581699347,827.5424836601308,1786.6333333333332,828.4066666666666,1800.9986190795898,810.4854888916016,,,,,,
1714045537.3260565,195,1807.125786163522,827.5974842767296,1786.5,828.5,1801.1808242797852,810.7779922485352,,,,,,
1714045537.3479953,196,1807.0,827.5061728395061,1786.4066666666668,828.4066666666666,1800.941909790039,810.4679565429688,,,,,,
1714045537.3709934,197,1807.0925925925928,827.5555555555555,1786.5208333333333,828.3819444444445,1801.0571823120115,810.4038619995117,,,,,,
1714045537.393898,198,1807.0892857142856,827.452380952381,1786.283950617284,828.283950617284,1800.6999740600586,810.6625823974609,,,,,,
1714045537.41506,199,1807.25786163522,827.433962264151,1786.5208333333333,828.3819444444445,1801.420166015625,810.2770690917969,,,,,,
1714045537.4371614,200,1807.1520467836256,827.3859649122807,1786.6333333333332,828.4066666666666,1801.5227584838867,810.6273422241211,,,,,,
1714045537.4593613,201,1807.2484848484848,827.3272727272728,1786.6180555555557,828.5208333333334,1801.355941772461,810.7055053710938,,,,,,
1714045537.4821692,202,1807.157575757576,827.4909090909091,1786.4066666666668,828.4066666666666,1801.4908828735352,810.4476547241211,,,,,,
1714045537.5037796,203,1807.125786163522,827.5974842767296,1786.2948717948718,828.3910256410256,1801.2664947509766,810.530029296875,,,,,,
1714045537.5265818,204,1806.96855345912,827.5471698113207,1786.2666666666669,828.5,1801.0891647338867,810.6007080078125,,,,,,
1714045537.5485537,205,1806.9673202614376,827.6601307189542,1786.2666666666669,828.5,1801.1016998291016,810.7146911621094,,,,,,
1714045537.5713284,206,1807.0,827.716049382716,1786.25786163522,828.433962264151,1801.1556243896484,810.6181335449219,,,,,,
1714045537.5940626,207,1806.878787878788,827.4909090909091,1786.2666666666669,828.5,1800.7283401489258,810.5339889526367,,,,,,
1714045537.615811,208,1806.874213836478,827.5974842767296,1786.0,828.4583333333334,1800.6870040893557,810.7179641723633,,,,,,
1714045537.637885,209,1806.874213836478,827.5974842767296,1785.8333333333333,828.3765432098766,1800.692985534668,810.545524597168,,,,,,
1714045537.6607935,210,1806.7712418300653,827.6209150326797,1786.032679738562,828.6601307189542,1800.7175216674805,810.8966674804688,,,,,,
