timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1719821962.705417,5083,nan,nan,nan,nan,nan,nan
1719821962.727061,5084,nan,nan,nan,nan,nan,nan
1719821962.7487803,5085,nan,nan,nan,nan,nan,nan
1719821962.7715564,5086,nan,nan,nan,nan,nan,nan
1719821962.7944655,5087,nan,nan,nan,nan,nan,nan
1719821962.816389,5088,nan,nan,nan,nan,nan,nan
1719821962.8382351,5089,nan,nan,nan,nan,nan,nan
1719821962.861274,5090,nan,nan,nan,nan,nan,nan
1719821962.8841896,5091,nan,nan,nan,nan,nan,nan
1719821962.9061377,5092,nan,nan,nan,nan,nan,nan
1719821962.9281812,5093,nan,nan,nan,nan,nan,nan
1719821962.9493363,5094,nan,nan,nan,nan,nan,nan
1719821962.9711156,5095,nan,nan,nan,nan,nan,nan
1719821962.9928806,5096,nan,nan,nan,nan,nan,nan
1719821963.0155969,5097,nan,nan,nan,nan,nan,nan
1719821963.0385027,5098,nan,nan,nan,nan,nan,nan
1719821963.0604286,5099,nan,nan,nan,nan,nan,nan
1719821963.0835125,5100,nan,nan,nan,nan,nan,nan
1719821963.10552,5101,nan,nan,nan,nan,nan,nan
1719821963.129016,5102,nan,nan,nan,nan,nan,nan
1719821963.1511319,5103,nan,nan,nan,nan,nan,nan
1719821963.1721067,5104,nan,nan,nan,nan,nan,nan
1719821963.1984174,5105,nan,nan,nan,nan,nan,nan
1719821963.2217894,5106,nan,nan,nan,nan,nan,nan
1719821963.244864,5107,nan,nan,nan,nan,nan,nan
1719821963.267013,5108,nan,nan,nan,nan,nan,nan
1719821963.2900844,5109,nan,nan,nan,nan,nan,nan
1719821963.3120656,5110,nan,nan,nan,nan,nan,nan
1719821963.334133,5111,nan,nan,nan,nan,nan,nan
1719821963.356886,5112,nan,nan,nan,nan,nan,nan
1719821963.3793945,5113,nan,nan,nan,nan,nan,nan
1719821963.40124,5114,nan,nan,nan,nan,nan,nan
1719821963.4425185,5115,nan,nan,nan,nan,nan,nan
1719821963.4559982,5116,nan,nan,nan,nan,nan,nan
1719821963.4687347,5117,nan,nan,nan,nan,nan,nan
1719821963.4906628,5118,nan,nan,nan,nan,nan,nan
1719821963.5149124,5119,nan,nan,nan,nan,nan,nan
1719821963.534767,5120,nan,nan,nan,nan,nan,nan
1719821963.5559855,5121,nan,nan,nan,nan,nan,nan
1719821963.5778723,5122,nan,nan,nan,nan,nan,nan
1719821963.6014519,5123,nan,nan,nan,nan,nan,nan
1719821963.6249955,5124,nan,nan,nan,nan,nan,nan
1719821963.6465628,5125,nan,nan,nan,nan,nan,nan
1719821963.6684625,5126,nan,nan,nan,nan,nan,nan
1719821963.6915853,5127,nan,nan,nan,nan,nan,nan
1719821963.7133768,5128,nan,nan,nan,nan,nan,nan
1719821963.7362247,5129,nan,nan,nan,nan,nan,nan
1719821963.7585437,5130,nan,nan,nan,nan,nan,nan
1719821963.7806337,5131,nan,nan,nan,nan,nan,nan
1719821963.8026469,5132,nan,nan,nan,nan,nan,nan
1719821963.8262265,5133,nan,nan,nan,nan,nan,nan
1719821963.8479042,5134,nan,nan,nan,nan,nan,nan
1719821963.8712845,5135,nan,nan,nan,nan,nan,nan
1719821963.9182255,5136,nan,nan,nan,nan,nan,nan
1719821963.9519317,5137,nan,nan,nan,nan,nan,nan
1719821963.99486,5138,nan,nan,nan,nan,nan,nan
1719821964.0330052,5139,nan,nan,nan,nan,nan,nan
1719821964.0691054,5140,nan,nan,nan,nan,nan,nan
1719821964.1042697,5141,nan,nan,nan,nan,nan,nan
1719821964.1477966,5142,nan,nan,nan,nan,nan,nan
1719821964.1806335,5143,nan,nan,nan,nan,nan,nan
1719821964.1954436,5144,nan,nan,nan,nan,nan,nan
1719821964.2127776,5145,nan,nan,nan,nan,nan,nan
1719821964.2236762,5146,nan,nan,nan,nan,nan,nan
1719821964.2453845,5147,nan,nan,nan,nan,nan,nan
1719821964.268242,5148,nan,nan,nan,nan,nan,nan
1719821964.2906935,5149,nan,nan,nan,nan,nan,nan
1719821964.3122816,5150,nan,nan,nan,nan,nan,nan
1719821964.333706,5151,nan,nan,nan,nan,nan,nan
1719821964.3567934,5152,nan,nan,nan,nan,nan,nan
1719821964.3786907,5153,nan,nan,nan,nan,nan,nan
1719821964.4008992,5154,nan,nan,nan,nan,nan,nan
1719821964.4232473,5155,nan,nan,nan,nan,nan,nan
1719821964.445175,5156,nan,nan,nan,nan,nan,nan
1719821964.4680996,5157,nan,nan,nan,nan,nan,nan
1719821964.4904485,5158,nan,nan,nan,nan,nan,nan
1719821964.513342,5159,nan,nan,nan,nan,nan,nan
1719821964.5357518,5160,nan,nan,nan,nan,nan,nan
1719821964.5600004,5161,nan,nan,nan,nan,nan,nan
1719821964.5789855,5162,nan,nan,nan,nan,nan,nan
1719821964.6008284,5163,nan,nan,nan,nan,nan,nan
1719821964.6228254,5164,nan,nan,nan,nan,nan,nan
1719821964.645909,5165,nan,nan,nan,nan,nan,nan
1719821964.6678803,5166,nan,nan,nan,nan,nan,nan
1719821964.692063,5167,nan,nan,nan,nan,nan,nan
1719821964.7142465,5168,nan,nan,nan,nan,nan,nan
1719821964.7362008,5169,nan,nan,nan,nan,nan,nan
1719821964.7580929,5170,nan,nan,nan,nan,nan,nan
1719821964.7801251,5171,nan,nan,nan,nan,nan,nan
1719821964.8024855,5172,nan,nan,nan,nan,nan,nan
1719821964.8256712,5173,nan,nan,nan,nan,nan,nan
1719821964.8475077,5174,nan,nan,nan,nan,nan,nan
1719821964.869475,5175,nan,nan,nan,nan,nan,nan
1719821964.8917093,5176,nan,nan,nan,nan,nan,nan
1719821964.9142327,5177,nan,nan,nan,nan,nan,nan
1719821964.9355776,5178,nan,nan,nan,nan,nan,nan
1719821964.958734,5179,nan,nan,nan,nan,nan,nan
1719821964.9822316,5180,nan,nan,nan,nan,nan,nan
1719821965.0132651,5181,nan,nan,nan,nan,nan,nan
1719821965.0478659,5182,nan,nan,nan,nan,nan,nan
1719821965.0746741,5183,nan,nan,nan,nan,nan,nan
1719821965.1021166,5184,nan,nan,nan,nan,nan,nan
1719821965.118055,5185,nan,nan,nan,nan,nan,nan
1719821965.1282318,5186,nan,nan,nan,nan,nan,nan
1719821965.1432054,5187,nan,nan,nan,nan,nan,nan
1719821965.1656332,5188,nan,nan,nan,nan,nan,nan
1719821965.1885276,5189,nan,nan,nan,nan,nan,nan
1719821965.2106445,5190,nan,nan,nan,nan,nan,nan
1719821965.2416809,5191,nan,nan,nan,nan,nan,nan
1719821965.2535903,5192,nan,nan,nan,nan,nan,nan
1719821965.2765129,5193,nan,nan,nan,nan,nan,nan
1719821965.2987804,5194,nan,nan,nan,nan,nan,nan
1719821965.3194237,5195,nan,nan,nan,nan,nan,nan
1719821965.3429015,5196,nan,nan,nan,nan,nan,nan
1719821965.365856,5197,nan,nan,nan,nan,nan,nan
1719821965.3886695,5198,nan,nan,nan,nan,nan,nan
1719821965.4093828,5199,nan,nan,nan,nan,nan,nan
1719821965.4314008,5200,nan,nan,nan,nan,nan,nan
1719821965.453818,5201,nan,nan,nan,nan,nan,nan
1719821965.4758499,5202,nan,nan,nan,nan,nan,nan
