timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1714045925.3769333,10804,nan,nan,nan,nan,nan,nan
1714045925.402779,10805,nan,nan,nan,nan,nan,nan
1714045925.4205394,10806,nan,nan,nan,nan,nan,nan
1714045925.442342,10807,nan,nan,nan,nan,nan,nan
1714045925.465284,10808,nan,nan,nan,nan,nan,nan
1714045925.4871633,10809,nan,nan,nan,nan,nan,nan
1714045925.508116,10810,nan,nan,nan,nan,nan,nan
1714045925.5312204,10811,nan,nan,nan,nan,nan,nan
1714045925.5522058,10812,nan,nan,nan,nan,nan,nan
1714045925.5740025,10813,nan,nan,nan,nan,nan,nan
1714045925.596956,10814,nan,nan,nan,nan,nan,nan
1714045925.617811,10815,nan,nan,nan,nan,nan,nan
1714045925.6404397,10816,nan,nan,nan,nan,nan,nan
1714045925.662375,10817,nan,nan,nan,nan,nan,nan
1714045925.6845765,10818,nan,nan,nan,nan,nan,nan
1714045925.7063515,10819,nan,nan,nan,nan,nan,nan
1714045925.729384,10820,nan,nan,nan,nan,nan,nan
1714045925.750456,10821,nan,nan,nan,nan,nan,nan
1714045925.772531,10822,nan,nan,nan,nan,nan,nan
1714045925.7989101,10823,nan,nan,nan,nan,nan,nan
1714045925.8201463,10824,nan,nan,nan,nan,nan,nan
1714045925.8418927,10825,nan,nan,nan,nan,nan,nan
1714045925.8638434,10826,nan,nan,nan,nan,nan,nan
1714045925.8869648,10827,nan,nan,nan,nan,nan,nan
1714045925.909038,10828,nan,nan,nan,nan,nan,nan
1714045925.9323182,10829,nan,nan,nan,nan,nan,nan
1714045925.9561934,10830,nan,nan,nan,nan,nan,nan
1714045925.9803262,10831,nan,nan,nan,nan,nan,nan
1714045926.0033126,10832,nan,nan,nan,nan,nan,nan
1714045926.0263784,10833,nan,nan,nan,nan,nan,nan
1714045926.0492823,10834,nan,nan,nan,nan,nan,nan
1714045926.0715008,10835,nan,nan,nan,nan,nan,nan
1714045926.0947325,10836,nan,nan,nan,nan,nan,nan
1714045926.125832,10837,nan,nan,nan,nan,nan,nan
1714045926.1514099,10838,nan,nan,nan,nan,nan,nan
1714045926.1717095,10839,nan,nan,nan,nan,nan,nan
1714045926.198986,10840,nan,nan,nan,nan,nan,nan
1714045926.2096748,10841,nan,nan,nan,nan,nan,nan
1714045926.2306778,10842,nan,nan,nan,nan,nan,nan
1714045926.2523346,10843,nan,nan,nan,nan,nan,nan
1714045926.2742121,10844,nan,nan,nan,nan,nan,nan
1714045926.2976649,10845,nan,nan,nan,nan,nan,nan
1714045926.318925,10846,nan,nan,nan,nan,nan,nan
1714045926.3412666,10847,nan,nan,nan,nan,nan,nan
1714045926.364006,10848,nan,nan,nan,nan,nan,nan
1714045926.3857772,10849,nan,nan,nan,nan,nan,nan
1714045926.4077659,10850,nan,nan,nan,nan,nan,nan
1714045926.429637,10851,nan,nan,nan,nan,nan,nan
1714045926.4515495,10852,nan,nan,nan,nan,nan,nan
1714045926.4744847,10853,nan,nan,nan,nan,nan,nan
1714045926.4953246,10854,nan,nan,nan,nan,nan,nan
1714045926.5182543,10855,nan,nan,nan,nan,nan,nan
1714045926.5401983,10856,nan,nan,nan,nan,nan,nan
1714045926.5632408,10857,nan,nan,nan,nan,nan,nan
1714045926.586098,10858,nan,nan,nan,nan,nan,nan
1714045926.607309,10859,nan,nan,nan,nan,nan,nan
1714045926.6294024,10860,nan,nan,nan,nan,nan,nan
1714045926.6525161,10861,nan,nan,nan,nan,nan,nan
1714045926.6745753,10862,nan,nan,nan,nan,nan,nan
1714045926.696696,10863,nan,nan,nan,nan,nan,nan
1714045926.7202504,10864,nan,nan,nan,nan,nan,nan
1714045926.7412791,10865,nan,nan,nan,nan,nan,nan
1714045926.764083,10866,nan,nan,nan,nan,nan,nan
1714045926.7861586,10867,nan,nan,nan,nan,nan,nan
1714045926.8081686,10868,nan,nan,nan,nan,nan,nan
1714045926.8305933,10869,nan,nan,nan,nan,nan,nan
1714045926.8536744,10870,nan,nan,nan,nan,nan,nan
1714045926.879882,10871,nan,nan,nan,nan,nan,nan
1714045926.897215,10872,nan,nan,nan,nan,nan,nan
1714045926.9188805,10873,nan,nan,nan,nan,nan,nan
