timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY,pupil_area_left,pupil_area_right
1719488022.963356,2396,1696.3010752688172,1271.731182795699,1680.2564102564102,1272.4871794871794,1690.8039169311523,1258.9288024902344,1079.6318407960198,1262.3880597014925,1062.6666666666667,1262.3333333333333,1067.1102676391602,1246.8507995605469,5328.655905433264,5467.63882398132
1719488022.9867606,2397,1696.0537634408602,1272.2043010752689,1679.7435897435898,1272.6666666666667,1690.4427642822266,1259.5253448486328,1079.048387096774,1262.956989247312,1062.3666666666666,1262.9333333333334,1066.7532806396484,1246.962173461914,5310.658359800596,5363.332681496885
1719488023.0096457,2398,1696.128205128205,1272.5,1679.809523809524,1273.0,1690.7343673706057,1259.8466873168943,1079.05291005291,1263.2116402116403,1062.3434343434344,1263.111111111111,1067.2642288208008,1247.737762451172,5322.89490947083,5454.681191072607
1719488023.0316465,2399,1696.5,1272.5,1680.190476190476,1273.0,1691.0344924926758,1259.5810928344729,1079.5680751173709,1263.586854460094,1062.642857142857,1263.190476190476,1067.3111572265625,1247.4918518066406,5282.958214829207,5324.491598164283
1719488023.0536728,2400,1696.8172043010752,1272.537634408602,1680.5128205128206,1272.7435897435898,1691.3896942138672,1259.6868209838867,1079.870646766169,1263.1990049751244,1063.057471264368,1263.057471264368,1067.7497100830078,1247.7975006103516,5291.3678887219485,5413.270991316256
1719488023.0746849,2401,1697.3333333333333,1272.3333333333333,1681.0,1272.7333333333331,1691.5856246948242,1259.5329360961914,1080.0833333333333,1263.0666666666666,1063.3218390804598,1262.9885057471265,1068.1969451904297,1247.3460540771484,5271.2972225802905,5397.442395911449
1719488023.0976553,2402,1697.625,1272.46875,1681.3333333333333,1272.7435897435898,1691.9982681274414,1259.475570678711,1080.452736318408,1262.8009950248756,1063.5,1263.0,1068.0548553466797,1247.2246017456057,5260.200589300723,5529.478110729087
1719488023.1196363,2403,1697.83908045977,1272.287356321839,1681.5,1272.5,1692.3083572387695,1259.4365692138672,1080.6764705882354,1262.529411764706,1063.7474747474748,1262.7474747474748,1068.2723922729492,1247.187759399414,5265.972406341738,5457.996516142461
1719488023.142567,2404,1698.0,1272.1555555555556,1681.5777777777778,1272.5777777777778,1692.5421752929688,1259.2256546020508,1080.6764705882354,1262.529411764706,1063.7619047619048,1262.6190476190477,1068.5186462402344,1247.1209335327148,5264.387158463858,5404.804695250528
1719488023.164568,2405,1698.0537634408602,1272.2043010752689,1681.939393939394,1272.6060606060605,1692.5788650512695,1259.240478515625,1080.590909090909,1262.4848484848485,1063.6666666666667,1262.3333333333333,1068.4844360351562,1247.0122451782229,5264.227381085107,5378.678516339565
