timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY
1714045523.8920577,0,1824.093896713615,885.3849765258216,1803.0676328502416,886.2946859903382,1815.1202239990237,867.406494140625,,,,,,
1714045523.913912,1,1824.2711111111112,885.3911111111111,1803.3377777777775,886.271111111111,1815.246490478516,867.8642959594727,,,,,,
1714045523.9357924,2,1824.0711111111111,885.6222222222223,1803.3549783549784,886.3549783549784,1815.2153549194336,867.5740127563477,,,,,,
1714045523.958542,3,1824.038647342995,885.4685990338164,1803.1990049751244,886.273631840796,1815.109375,867.4580230712891,,,,,,
1714045523.98291,4,1823.7222222222224,885.4027777777778,1802.9193548387095,886.1666666666666,1814.7465362548828,867.5329666137695,,,,,,
1714045524.011441,5,1823.3849765258217,885.093896713615,1802.4117647058824,885.9705882352941,1814.6601028442385,867.2079391479492,,,,,,
1714045524.050302,6,1823.5,884.8935185185185,1802.5296803652968,885.6940639269407,1814.4169006347656,867.1453247070312,,,,,,
1714045524.0843146,7,1823.6150234741783,884.906103286385,1802.6666666666667,885.8657407407408,1814.7111892700195,867.2466125488281,,,,,,
1714045524.1299407,8,1823.7546296296296,884.8657407407408,1802.8619047619047,886.1,1815.443374633789,867.4329147338867,,,,,,
1714045524.1497817,9,1823.8985507246375,885.1256038647343,1803.042328042328,886.026455026455,1815.1795043945312,867.2154922485352,,,,,,
1714045524.1587837,10,1823.8423423423424,885.2792792792793,1803.0,886.0,1815.1420211791992,867.4580078125,,,,,,
1714045524.1696253,11,1823.7053140096616,884.9323671497584,1803.0,886.0,1814.8569564819336,867.3353118896484,,,,,,
1714045524.1916134,12,1823.7333333333331,884.9714285714285,1802.9323671497584,885.7053140096618,1815.081344604492,867.5726699829102,,,,,,
1714045524.2141676,13,1823.9004975124376,884.8009950248756,1802.9714285714283,885.6714285714286,1815.092674255371,867.3134231567383,,,,,,
1714045524.2357905,14,1823.806763285024,884.8067632850241,1802.9323671497584,885.7053140096618,1815.186019897461,867.4399337768555,,,,,,
1714045524.258283,15,1823.3472222222224,884.9907407407408,1802.572769953052,885.7840375586854,1814.5717163085935,867.2953796386719,,,,,,
1714045524.2797182,16,1823.1990049751244,885.0995024875622,1802.378787878788,885.7272727272727,1814.5641250610352,866.9881820678711,,,,,,
1714045524.302832,17,1823.4685990338164,885.0386473429952,1802.7053140096616,885.9323671497584,1815.3366470336916,867.4580383300781,,,,,,
1714045524.3235197,18,1823.6150234741783,884.906103286385,1802.7488584474888,885.7488584474886,1815.4897537231443,867.3770751953125,,,,,,
1714045524.3449793,19,1823.984375,885.015625,1803.0,886.0,1815.7463455200195,867.0294799804688,,,,,,
1714045524.3665738,20,1824.2946859903384,885.0676328502416,1803.4129353233832,885.7562189054727,1815.8067626953125,867.2495727539062,,,,,,
1714045524.38996,21,1824.36815920398,884.8308457711443,1803.5,885.5,1816.284553527832,867.01220703125,,,,,,
1714045524.4108737,22,1824.3980099502487,884.7711442786069,1803.5,885.5,1816.083923339844,867.3150405883789,,,,,,
1714045524.4343326,23,1824.4285714285716,884.8761904761905,1803.5844748858449,885.6940639269407,1816.1031494140625,867.4569854736328,,,,,,
1714045524.4578683,24,1824.4685990338164,885.0386473429952,1803.544600938967,885.7840375586854,1816.1986770629885,867.5458602905273,,,,,,
1714045524.4799938,25,1824.3470319634705,885.1826484018264,1803.3636363636365,885.8939393939394,1815.945976257324,867.3173675537109,,,,,,
1714045524.5013485,26,1824.102564102564,885.1025641025641,1803.4285714285716,885.8761904761905,1815.9526138305664,867.9249725341797,,,,,,
1714045524.523454,27,1824.2946859903384,885.1256038647343,1803.4129353233832,885.7562189054727,1816.1842651367188,867.6542739868164,,,,,,
1714045524.544565,28,1824.2946859903384,885.0676328502416,1803.5694444444443,885.9305555555555,1816.1721420288088,867.6263427734375,,,,,,
1714045524.5668728,29,1824.2946859903384,885.0676328502416,1803.458937198068,885.8357487922706,1815.974548339844,867.2552795410156,,,,,,
1714045524.5892415,30,1824.026455026455,885.042328042328,1803.251282051282,885.7641025641026,1815.9291152954104,867.5718002319336,,,,,,
1714045524.6107666,31,1824.005128205128,884.8564102564103,1803.148717948718,885.6871794871795,1815.7033920288088,867.5138397216797,,,,,,
1714045524.633603,32,1823.957671957672,884.973544973545,1803.030303030303,885.7929292929293,1815.8393173217771,867.5960998535156,,,,,,
1714045524.6559584,33,1823.6150234741783,884.906103286385,1802.7053140096616,885.9323671497584,1814.8316192626955,867.6481628417969,,,,,,
1714045524.6769593,34,1823.923076923077,885.0410256410256,1803.03125,885.8958333333334,1815.5817260742188,867.5887451171875,,,,,,
1714045524.6989536,35,1824.0,885.0995024875622,1803.0,886.0,1815.479507446289,867.8091201782227,,,,,,
1714045524.7218742,36,1824.102564102564,885.1025641025641,1803.0,886.0,1815.5634689331052,867.7241821289062,,,,,,
1714045524.7438605,37,1824.102564102564,885.1025641025641,1803.0833333333333,885.9333333333334,1815.7432174682615,867.8445358276367,,,,,,
1714045524.76485,38,1824.1990049751244,885.1293532338309,1803.4117647058824,885.9705882352941,1815.8979873657229,867.7180099487305,,,,,,
1714045524.7877166,39,1824.102564102564,885.1025641025641,1803.2116402116403,885.8465608465608,1815.5575103759768,867.7634124755859,,,,,,
1714045524.8096344,40,1824.102564102564,885.1025641025641,1803.378109452736,886.0099502487562,1815.7044296264648,867.9099578857422,,,,,,
