timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1713511593.0003366,5016,2.630764045072475,0.06350104982286409,0.04870373979335127,-105.2119336381167,-41.16378165119458,635.6958222288766
1713511593.0223558,5017,2.632492357065697,0.06449185375931545,0.04731492539699785,-105.34242094710164,-41.27953450117176,636.239282512735
1713511593.0450568,5018,2.632686557086561,0.06401717074915583,0.04758780105823462,-105.26595786577133,-41.25142623516564,636.1714736470856
1713511593.0679429,5019,2.6309265252474114,0.0644765396216064,0.04918723213284988,-105.16427312964812,-41.215319218869865,635.7007754410691
1713511593.0900383,5020,2.631348208051602,0.06570708778965662,0.04909652984994229,-105.17828771362217,-41.21910138279752,635.9893079900764
1713511593.1121838,5021,2.6348374531681635,0.06405008063050532,0.04884307970144938,-105.14838638579023,-41.23452740822896,636.2394101090331
1713511593.1340873,5022,2.633044373321624,0.06519112774525183,0.0524858503407624,-105.11477820168533,-41.31743638135466,635.9130276038346
1713511593.157593,5023,2.629550588188401,0.06472207312958173,0.05240261003698757,-105.01406311488425,-41.296131617320185,635.545715152095
1713511593.180443,5024,2.6295817941003574,0.06417268471155586,0.05333694833492813,-105.09872229668848,-41.20567593528165,635.5779347368181
1713511593.2021694,5025,2.628170627582032,0.06371667121024881,0.05224150327904549,-105.04481695554082,-41.19929389823668,635.1381040716201
1713511593.2228916,5026,2.6300761479059394,0.06474728904028292,0.050941542249688714,-105.18431382240185,-41.25241584749798,635.863244664154
1713511593.2445896,5027,2.632399176806778,0.06481061041903838,0.05154984778654797,-105.2309391570504,-41.27284673059503,635.9509062558499
1713511593.2662802,5028,2.62933092866017,0.06397985794767333,0.05224432234322847,-105.08085703131142,-41.22543527634766,635.4227467040041
1713511593.2889776,5029,2.6317593516456523,0.06489377331127619,0.05001941575957701,-105.12484037820398,-41.234093291821814,635.6384583382918
1713511593.3117464,5030,2.6315436056105646,0.0639143036290844,0.05003479948927728,-105.14389263645846,-41.321718991741285,635.698301251366
1713511593.3335142,5031,2.6303757180762304,0.06393546772401952,0.05199572151030583,-105.10191833509366,-41.25615190981781,635.5659115481294
1713511593.3552516,5032,2.630791592414719,0.06384922681838083,0.05215196659079715,-104.98087534835277,-41.15551415781907,635.0285905889123
1713511593.3780034,5033,2.630212722384562,0.06322999712084883,0.053744558799850906,-105.03588964563193,-41.173346025688396,634.894061696361
1713511593.3997848,5034,2.6338325164074976,0.06476571198758294,0.05341406526413043,-105.01270692431305,-41.21696906128373,634.9450426785684
1713511593.421564,5035,2.6329839877937693,0.06440534053720971,0.05273764031259406,-104.9494344760148,-41.163250089723476,634.6563644652854
1713511593.4433687,5036,2.6326700009259225,0.06415343031206276,0.052617557287988365,-104.8234903163619,-41.13518563008992,634.3833007724842
1713511593.465174,5037,2.6352106988450688,0.06628467237075997,0.053541774682643525,-104.923507906263,-41.27678673622238,635.0027420598068
1713511593.4875817,5038,2.6343849499111025,0.06611026331816248,0.05245726866086505,-104.9187252352004,-41.26198352018319,634.9027357701655
1713511593.509204,5039,2.6331788023004914,0.06606872448249639,0.05462020703412518,-104.74744809898827,-41.26219094052658,634.5243401036781
1713511593.5310323,5040,2.6343200944832112,0.0657467789893418,0.05355581361698592,-104.77879874944742,-41.264228723586584,634.6584344798994
1713511593.5539145,5041,2.632308639166529,0.06636461960655336,0.05642625634412827,-104.75256030533403,-41.25659581534581,634.4019237739248
1713511593.5757768,5042,2.6313538885233987,0.06599466931583994,0.05416046379348474,-104.71660388944026,-41.27508968352684,634.3513224481758
1713511593.5985806,5043,2.632974151805379,0.06611843370843457,0.05585245028295,-104.88638885129976,-41.304443066011956,634.6631064430526
1713511593.6206853,5044,2.631808063963614,0.06627278874921737,0.054186264910523134,-104.76071297571565,-41.33179180618426,634.3255178215527
1713511593.6442134,5045,2.630731070834316,0.06650111655903575,0.054567434563238794,-104.87458275199974,-41.35474712506131,634.5929011417423
1713511593.666081,5046,2.6283552629856466,0.06550279784030694,0.05291991394329252,-104.85695441780462,-41.42922920811111,634.4853681844639
1713511593.6890051,5047,2.628564127908602,0.06551742384322382,0.05269812115109004,-104.98707807493281,-41.43915484832547,634.7379862842461
