timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY,pupil_area_left,pupil_area_right
1719835946.849118,4771,1655.4086021505375,1159.8118279569892,1639.6201550387598,1159.984496124031,1653.1046142578125,1145.8273696899414,1067.316384180791,1184.6892655367233,1051.3541666666667,1184.90625,1056.4436874389648,1173.3652801513672,9244.100043421517,9199.518476177596
1719835946.8708365,4772,1655.5,1159.772222222222,1639.7235772357724,1159.6504065040651,1653.0156784057615,1146.2389373779297,1067.051724137931,1184.7241379310344,1051.3118279569892,1184.8494623655913,1056.1442108154297,1172.886344909668,9254.039944782648,9134.43774866873
1719835946.8925292,4773,1655.316384180791,1159.6892655367233,1639.4761904761904,1159.7460317460318,1653.039794921875,1146.000747680664,1067.053571428571,1184.4107142857142,1051.3333333333333,1184.6091954022988,1056.0629348754885,1172.7994842529297,9857.892122883912,9101.647021784822
1719835946.9166777,4774,1653.121212121212,1158.0848484848484,1637.5,1158.072463768116,1665.2814483642578,1154.1007690429688,1067.6797385620914,1183.1699346405228,1052.215053763441,1183.6989247311828,1056.9961395263672,1173.0769424438477,11956.278523421955,9092.640067188711
1719835946.9386718,4775,,,,,1657.5712356567385,1171.2193450927734,1067.5408805031448,1181.9245283018868,1051.784946236559,1182.4301075268818,1056.2456970214844,1177.6644287109375,12648.088268667709,9533.577601281084
1719835946.9608765,4776,1654.608695652174,1157.108695652174,1638.982905982906,1156.931623931624,1659.764259338379,1156.8005676269531,1067.5816993464052,1182.3790849673203,1051.617283950617,1182.6913580246917,1055.2297973632812,1172.293357849121,11717.191274968714,9739.19506260177
1719835946.983537,4777,1655.2329749103942,1157.8853046594982,1639.3034188034187,1158.0641025641023,1665.1061172485352,1147.8756103515625,1067.5185185185185,1183.0246913580247,1051.574712643678,1183.2298850574712,1056.0654830932615,1170.5187911987305,14172.265970489663,9823.650902422814
1719835947.005552,4778,1655.3461538461538,1158.3247863247864,1639.7828282828282,1158.4848484848485,1666.2440185546875,1146.2918395996094,1067.5757575757575,1183.2424242424242,1051.6266666666666,1183.5333333333333,1056.5963973999023,1172.2405624389648,15017.217704705452,9558.55276401382
1719835947.0272903,4779,1655.9004975124378,1158.7114427860697,1640.0282485875707,1158.8418079096043,1654.8868789672852,1142.8890380859375,1067.6666666666667,1183.4060606060607,1051.8024691358023,1183.7283950617284,1056.8900833129885,1171.880729675293,10619.28004112129,9184.6909833904
1719835947.0501072,4780,1655.795321637427,1159.1520467836258,1640.3680555555557,1159.0833333333333,1654.0824432373047,1145.4627532958984,1067.684523809524,1183.4642857142858,1052.0246913580247,1183.7283950617284,1056.8176803588867,1171.8598098754885,9422.325504456605,9168.564491287216
1719835947.0719633,4781,1655.821428571429,1159.357142857143,1640.3260869565215,1159.2463768115942,1653.4275817871094,1145.0671997070312,1067.587570621469,1183.774011299435,1051.5866666666666,1183.88,1056.1672744750977,1172.3199996948242,9177.272492682428,9404.026040917191
1719835947.0950515,4782,1655.7878787878788,1159.830303030303,1640.1515151515152,1159.8863636363635,1654.0550537109375,1145.2594146728516,1067.5689655172414,1184.0689655172414,1051.6266666666666,1184.5333333333333,1055.855110168457,1172.7540893554688,9550.810223093751,9305.49129464029
1719835947.1179292,4783,1655.7440476190477,1159.8630952380952,1640.1,1160.08,1653.0642700195312,1145.5456848144531,1067.462962962963,1184.3703703703704,1051.617283950617,1184.6913580246917,1056.1431350708008,1172.9191818237305,9004.265228122738,9179.003871297617
1719835947.138877,4784,1655.574074074074,1160.074074074074,1639.798611111111,1160.0416666666667,1653.766975402832,1145.8195571899414,1067.482142857143,1184.482142857143,1051.5402298850574,1184.574712643678,1056.1797256469729,1172.346450805664,9340.147585831022,9349.363078266071
1719835947.1615627,4785,1655.574074074074,1160.074074074074,1639.855072463768,1160.1304347826087,1653.5306701660156,1146.8047103881836,1067.338888888889,1184.6,1051.4567901234568,1184.58024691358,1055.5861892700195,1173.102310180664,9281.443409944064,8898.430262818456
1719835947.186935,4786,1655.574074074074,1160.074074074074,1639.7037037037037,1160.1925925925923,1654.0281143188477,1145.6778564453125,1067.3,1184.6,1051.5,1184.654761904762,1056.0645065307615,1172.880889892578,9376.68364273969,8944.324771086998
1719835947.2082849,4787,1655.8076923076924,1160.0,1640.042735042735,1160.042735042735,1654.132942199707,1145.2394790649414,1067.5757575757575,1184.2424242424242,1051.735632183908,1184.712643678161,1057.1285781860352,1172.3627319335938,9453.686670393652,8971.697117086302
1719835947.2313282,4788,1655.625850340136,1159.843537414966,1639.9583333333333,1159.9,1653.2602310180664,1145.7095489501953,1067.5,1184.0,1051.7857142857142,1184.642857142857,1056.320198059082,1172.7163009643557,9055.553774528104,9134.526755790084
1719835947.2535267,4789,1655.6,1159.44,1639.7235772357724,1159.6504065040651,1653.336898803711,1145.865104675293,1067.5892857142858,1183.952380952381,1051.6881720430108,1184.279569892473,1055.754020690918,1172.0227127075195,9265.086005719788,9255.131772732291
1719835947.2765722,4790,1655.5,1159.2666666666669,1639.837606837607,1159.5811965811963,1654.2129440307615,1145.5470581054688,1067.5,1183.772222222222,1051.574712643678,1184.2298850574712,1055.4303131103516,1172.4386138916016,9484.163615164663,9053.93789955661
1719835947.298858,4791,1655.5,1159.2666666666669,1639.837606837607,1159.5811965811963,1653.673942565918,1145.0430221557615,1067.5689655172414,1183.8333333333333,1051.574712643678,1184.2298850574712,1056.098243713379,1172.177505493164,9182.373025572097,9026.31677143563
1719835947.3206718,4792,1655.5833333333333,1159.3194444444443,1639.954954954955,1159.5585585585586,1652.5883255004885,1145.0934143066406,1067.55,1183.95,1051.574712643678,1184.2298850574712,1056.7376556396484,1171.4505157470703,9094.779500538343,9215.740502287215
