stimulus_id,target_x,target_y,mean_x,mean_y,accuracy_x,accuracy_y,precision_x_std,precision_y_std,precision_x_s2s,precision_y_s2s,is_outlier
8,14.0,0.0,14.95675544368551,1.1457421170217077,0.9567554436855082,1.1457421170217077,0.16814716201440252,0.32652886506199663,0.14768379843644022,0.15306762762295273,False
16,0.0,-10.0,-0.7112041041243711,-10.368757788619613,0.7112041041243711,0.3798580801474061,0.0971858246857776,0.3734975881077436,0.08557412595123244,0.22825638957629182,False
30,-14.0,10.0,-15.237166789773417,10.770660053213605,1.2371667897734182,0.7706600532136068,0.11103039093259974,0.31756303751245923,0.08479893951087142,0.19226833743421687,False
27,-14.0,-5.0,-15.358758858965455,-4.892653493263677,1.3587588589654542,0.1913541374639593,0.1449385340862741,0.2326020735791035,0.08042847813828753,0.18946279828588652,False
2,21.0,-5.0,23.016636324152827,-1.7277502930608861,2.0166363241528282,3.272249706939114,0.531382030615881,0.8947581956970311,0.2545847761476043,0.4184059653132563,True
17,0.0,-5.0,-0.546271545703701,-5.350938816968569,0.546271545703701,0.41141768448920085,0.10520593272970774,0.34378617737449546,0.10362205481243054,0.22334911513852795,False
10,14.0,10.0,14.325704297854935,11.224688720856278,0.3257042978549341,1.2246887208562771,0.13798102502309215,0.23322225605230024,0.09411841535633925,0.19773703146865818,False
12,7.0,-5.0,6.491654568232098,-4.854254569553007,0.5083454317679023,0.2425383848606474,0.12166966324237276,0.24707967531333253,0.09186338433500754,0.24340676918836224,False
9,14.0,5.0,14.326454399132983,6.526529405933488,0.32645439913298063,1.5265294059334873,0.11582746776948494,0.2626502689772074,0.10452542856270668,0.22339992656529087,False
7,14.0,-5.0,15.586662585077331,-2.0715417457509027,1.586662585077331,2.9284582542490973,0.127210782088585,0.19922170092387825,0.09926011774750691,0.1406199755488609,False
5,21.0,10.0,28.332107795993164,19.708265220395354,7.332107795993163,9.708265220395354,0.19923687650814062,0.47371087243315513,0.09404459770639476,0.2613564703889595,False
31,-21.0,-10.0,-38.849485379303665,-3.4185276099589954,17.84948537930367,6.5814723900410055,0.1790451012667935,0.2570302774725342,0.10019163302254672,0.2826160129957457,False
6,14.0,-10.0,15.822141732344289,-6.793577629476614,1.8221417323442899,3.2064223705233856,0.12504530485899923,0.2779512212328043,0.09616900311448673,0.15947809887828104,False
19,0.0,5.0,-0.42786891953619693,5.154631323938075,0.42786891953619693,0.23229659651507095,0.12633493455857905,0.2512711638474373,0.0970403463921803,0.18688976240322597,False
21,-7.0,-10.0,-7.730605047631374,-10.201660582434313,0.7306050476313738,0.20814508638021254,0.2046716189665346,0.18444503488374148,0.11313649377754846,0.13714836200684652,False
22,-7.0,-5.0,-7.639755380403434,-4.875749241010401,0.6397553804034348,0.2606578612371533,0.11766858218074096,0.324788543047386,0.11194198586788687,0.20311434481222684,False
29,-14.0,5.0,-15.355578689022916,5.975999526378862,1.3555786890229151,0.9759995263788614,0.10091344854358401,0.33361788115096946,0.11782413479676428,0.2500050203549483,False
4,21.0,5.0,27.076129568847477,13.554609613656414,6.07612956884748,8.554609613656412,0.2326691235149395,0.41048695617014114,0.08922594194276746,0.2682173682389864,False
