timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY,pupil_area_left,pupil_area_right
1719493648.5271297,3804,1725.5,1340.2666666666669,1707.7450980392157,1340.529411764706,1719.558708190918,1322.0727310180664,1030.892857142857,1352.3015873015872,1012.8888888888888,1352.4444444444443,1020.1389770507812,1334.8308029174805,6029.986812088602,6946.796440248094
1719493648.550154,3805,1725.7515151515152,1340.2484848484848,1707.892857142857,1340.607142857143,1719.5818252563477,1322.18701171875,1031.2313725490196,1352.278431372549,1013.1801801801802,1352.2252252252251,1019.6268920898438,1333.3677978515625,6196.749829829297,6487.354210131509
1719493648.57223,3806,1725.7320261437908,1340.1503267973856,1708.1666666666667,1340.4411764705883,1719.6904754638672,1322.8955841064453,1031.2380952380952,1352.3253968253969,1013.1919191919192,1352.1919191919192,1020.2173309326172,1334.1770095825195,6434.245141953576,6611.922120019908
1719493648.5942717,3807,1725.7307692307693,1340.0833333333333,1708.074074074074,1340.361111111111,1719.502326965332,1322.889778137207,1031.4039215686275,1351.9843137254902,1013.047619047619,1351.9142857142856,1019.5766830444336,1333.5508880615234,6484.404039204133,6573.258908429406
1719493648.6162877,3808,1725.7083333333333,1340.0,1708.017094017094,1340.5213675213674,1719.487937927246,1323.0560684204102,1031.3004115226338,1351.909465020576,1013.0450450450452,1352.045045045045,1020.1882705688477,1334.2367248535156,6596.152175250271,6984.800535838626
1719493648.6382997,3809,1725.5578231292516,1340.136054421769,1707.6868686868686,1340.4343434343434,1719.3675384521484,1322.4546661376953,1031.1666666666667,1352.1041666666667,1012.8627450980392,1351.9607843137255,1019.7003173828124,1331.0619277954102,6337.294443377018,6043.999305516833
1719493648.659563,3810,1725.4842767295595,1340.125786163522,1707.764705882353,1340.5,1719.4649200439453,1323.171875,1031.1350210970463,1352.126582278481,1012.9090909090908,1351.909090909091,1019.8173141479492,1334.4842681884766,6521.425949997012,7008.080345765592
1719493648.6820214,3811,1725.5533333333333,1340.1666666666667,1707.6565656565656,1340.4040404040404,1719.337860107422,1322.9911193847656,1031.1929824561405,1352.1491228070176,1012.8627450980392,1351.9607843137255,1019.9095077514648,1333.8330688476562,6483.800672817651,6833.272241185047
1719493648.7036202,3812,1725.6242424242423,1340.3333333333333,1707.5,1340.5,1719.3708419799805,1323.6614532470703,1031.1963470319636,1351.9680365296804,1012.8039215686274,1352.235294117647,1019.818962097168,1333.428192138672,6853.832075677159,6757.410767545393
1719493648.727919,3813,1725.3066666666666,1340.1866666666667,1707.625,1340.53125,1718.8733444213867,1322.0391540527344,1030.9468599033817,1351.9371980676328,1012.78125,1351.9791666666667,1019.5907592773438,1331.3349838256836,6330.801916136375,6204.249509534842
