timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1719821639.382183,3754,nan,nan,nan,nan,nan,nan
1719821639.4050546,3755,nan,nan,nan,nan,nan,nan
1719821639.4283931,3756,nan,nan,nan,nan,nan,nan
1719821639.4513047,3757,nan,nan,nan,nan,nan,nan
1719821639.47354,3758,nan,nan,nan,nan,nan,nan
1719821639.4958417,3759,nan,nan,nan,nan,nan,nan
1719821639.5178785,3760,nan,nan,nan,nan,nan,nan
1719821639.540831,3761,nan,nan,nan,nan,nan,nan
1719821639.5638053,3762,nan,nan,nan,nan,nan,nan
1719821639.5849888,3763,nan,nan,nan,nan,nan,nan
1719821639.6076603,3764,nan,nan,nan,nan,nan,nan
1719821639.6296666,3765,nan,nan,nan,nan,nan,nan
1719821639.6517353,3766,nan,nan,nan,nan,nan,nan
1719821639.6753829,3767,nan,nan,nan,nan,nan,nan
1719821639.697052,3768,nan,nan,nan,nan,nan,nan
1719821639.7204964,3769,nan,nan,nan,nan,nan,nan
1719821639.7423706,3770,nan,nan,nan,nan,nan,nan
1719821639.765689,3771,nan,nan,nan,nan,nan,nan
1719821639.7852266,3772,nan,nan,nan,nan,nan,nan
1719821639.8087258,3773,nan,nan,nan,nan,nan,nan
1719821639.8306572,3774,nan,nan,nan,nan,nan,nan
1719821639.8536599,3775,nan,nan,nan,nan,nan,nan
1719821639.8760433,3776,nan,nan,nan,nan,nan,nan
1719821639.9007308,3777,nan,nan,nan,nan,nan,nan
1719821639.9211419,3778,nan,nan,nan,nan,nan,nan
1719821639.9430704,3779,nan,nan,nan,nan,nan,nan
1719821639.9649982,3780,nan,nan,nan,nan,nan,nan
1719821639.9868882,3781,nan,nan,nan,nan,nan,nan
1719821640.0088074,3782,nan,nan,nan,nan,nan,nan
1719821640.0332832,3783,nan,nan,nan,nan,nan,nan
1719821640.0571969,3784,nan,nan,nan,nan,nan,nan
1719821640.0776424,3785,nan,nan,nan,nan,nan,nan
1719821640.1007712,3786,nan,nan,nan,nan,nan,nan
1719821640.123459,3787,nan,nan,nan,nan,nan,nan
