timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1719494444.2691107,1898,nan,nan,nan,nan,nan,nan
1719494444.2903008,1899,nan,nan,nan,nan,nan,nan
1719494444.3122735,1900,nan,nan,nan,nan,nan,nan
1719494444.3352423,1901,nan,nan,nan,nan,nan,nan
1719494444.3569963,1902,nan,nan,nan,nan,nan,nan
1719494444.3800423,1903,nan,nan,nan,nan,nan,nan
1719494444.402424,1904,nan,nan,nan,nan,nan,nan
1719494444.42421,1905,nan,nan,nan,nan,nan,nan
1719494444.4464083,1906,nan,nan,nan,nan,nan,nan
1719494444.473008,1907,nan,nan,nan,nan,nan,nan
1719494444.494986,1908,nan,nan,nan,nan,nan,nan
1719494444.5168684,1909,nan,nan,nan,nan,nan,nan
1719494444.5390406,1910,nan,nan,nan,nan,nan,nan
1719494444.562094,1911,nan,nan,nan,nan,nan,nan
1719494444.5853038,1912,nan,nan,nan,nan,nan,nan
1719494444.6102982,1913,nan,nan,nan,nan,nan,nan
1719494444.6324263,1914,nan,nan,nan,nan,nan,nan
1719494444.6542997,1915,nan,nan,nan,nan,nan,nan
1719494444.6771986,1916,nan,nan,nan,nan,nan,nan
1719494444.700386,1917,nan,nan,nan,nan,nan,nan
1719494444.726268,1918,nan,nan,nan,nan,nan,nan
1719494444.7479029,1919,nan,nan,nan,nan,nan,nan
1719494444.7673795,1920,nan,nan,nan,nan,nan,nan
1719494444.7894764,1921,nan,nan,nan,nan,nan,nan
1719494444.812475,1922,nan,nan,nan,nan,nan,nan
1719494444.8338363,1923,nan,nan,nan,nan,nan,nan
1719494444.8561616,1924,nan,nan,nan,nan,nan,nan
1719494444.8784318,1925,nan,nan,nan,nan,nan,nan
1719494444.9026446,1926,nan,nan,nan,nan,nan,nan
1719494444.922495,1927,nan,nan,nan,nan,nan,nan
1719494444.9446585,1928,nan,nan,nan,nan,nan,nan
1719494444.9679606,1929,nan,nan,nan,nan,nan,nan
1719494444.9902349,1930,nan,nan,nan,nan,nan,nan
1719494445.012452,1931,nan,nan,nan,nan,nan,nan
1719494445.0337133,1932,nan,nan,nan,nan,nan,nan
1719494445.0554194,1933,nan,nan,nan,nan,nan,nan
1719494445.081031,1934,nan,nan,nan,nan,nan,nan
