stimulus_id,target_x,target_y,mean_x,mean_y,accuracy_x,accuracy_y,precision_x_std,precision_y_std,precision_x_s2s,precision_y_s2s,is_outlier
8,14.0,0.0,15.339074604376327,-0.17591042700289547,1.339074604376328,0.3852021725334509,0.36351850018107906,0.4358795594668209,0.29951765399615626,0.42403707629553966,False
16,0.0,-10.0,-1.0437048327865326,-10.81382303712478,1.0489065112790539,1.025349295400169,0.37950834364155006,0.7849397741993741,0.3828005359875349,0.5013484267395786,False
30,-14.0,10.0,-15.951903680868067,11.144496869238656,1.9519036808680683,1.1590501574684007,0.1627223916796494,0.48273934534600393,0.1601154149297068,0.4856790369449545,False
27,-14.0,-5.0,-15.902472149873866,-4.637393784067236,1.9024721498738668,0.4534711232586745,0.3015048549602217,0.5071248135663489,0.22320069939690063,0.4264698360146469,False
2,21.0,-5.0,27.023989178205316,-1.482149908630416,6.023989178205316,3.517850091369584,0.32674422070828,0.48795788933976575,0.2454078253818807,0.3798453049221656,False
17,0.0,-5.0,-0.3178587851055066,-5.026322494947925,0.3380335470316965,0.396852010311083,0.2614045192801819,0.535597533061726,0.18335689240147832,0.389898432061288,False
10,14.0,10.0,15.041451437194972,10.181871825411626,1.0414514371949741,0.48490063918952814,0.3428736810427149,0.5811496221758754,0.23758975412402172,0.6842278585163346,False
12,7.0,-5.0,6.9707622881950115,-5.10281652695293,0.3260344204007815,0.6338924937724887,0.38801121336273087,0.894658832213151,0.22662690493425383,0.7421449638192372,False
9,14.0,5.0,15.52244370469215,3.940482444683131,1.5224437046921484,1.0690118819208905,0.3670964951256723,0.52827090129783,0.2978928559902261,0.3468101807376396,False
7,14.0,-5.0,15.698817942437188,-5.169516325714982,1.6988179424371892,0.5530348198669609,0.3850831154463449,0.6817080803903164,0.3444178130990308,0.5922240151618992,False
5,21.0,10.0,23.83399214235355,11.475366834336114,2.8339921423535506,1.4753668343361133,0.44899335540585045,0.5838310000428066,0.24187744029811373,0.5164274071398047,False
31,-21.0,-10.0,-22.624339346614203,-13.145542084740056,1.6243393466142007,3.1455420847400557,0.6038605409430717,0.6430591140878882,0.3649872137549721,0.660698261304874,False
6,14.0,-10.0,16.410911631067314,-9.456239328469032,2.410911631067317,0.9606453631229662,0.22815644907061522,0.9938508768472789,0.19256244874335693,0.6962190384774322,False
19,0.0,5.0,-0.5690217300553999,3.464963307077525,0.5900452187642165,1.567960298502867,0.2698579749035434,0.5981838948980721,0.297126471933275,0.4802284026991407,False
21,-7.0,-10.0,-7.973338313982016,-9.179276767284492,0.9733383139820172,0.9122973856624714,0.23517930678238863,0.658663667681781,0.1932992609104752,0.35797049300408296,False
22,-7.0,-5.0,-7.789628152616699,-4.7748880355182575,0.7896281526166994,0.4027832592541479,0.2530520226448525,0.48747357464108937,0.1669856361719687,0.35526055129725764,False
29,-14.0,5.0,-16.128297439995983,5.176610536807657,2.1282974399959818,0.552277834357481,0.29902453876319096,0.6477859693240401,0.2224646659874527,0.4503139554685348,False
4,21.0,5.0,24.6900957122796,6.737926753199026,3.6900957122795983,1.7379267531990263,0.3028694271056478,0.6545709519062193,0.31477448502076366,0.5824056020714236,False
28,-14.0,0.0,-16.134932387994837,0.2800408239684843,2.1349323879948363,0.551690345026272,0.335584226222701,0.7485647811012052,0.2908175030373354,0.5751663596515897,False
15,7.0,10.0,7.4994404399394945,9.378686556461462,0.4994404399394941,0.7704717386161914,0.22695254972494464,0.7955760066388122,0.1833438307132271,0.6650758292207466,False
35,-21.0,10.0,-24.403374385300864,13.026119708658817,3.403374385300865,3.0261197086588165,0.4037130255916157,0.6358806556683465,0.29714933043882324,0.525697400609756,False
13,7.0,0.0,6.828001470583871,-1.3839028712061179,0.34181746803552376,1.3839028712061179,0.3275201438671468,0.6152255047813355,0.2340306119895556,0.43104969119191194,False
24,-7.0,5.0,-7.903162998261111,4.638549495267267,0.9031629982611111,0.48405664497994266,0.20996275175636558,0.5978909339365717,0.14094294914351135,0.28153704164309784,False
14,7.0,5.0,6.872692557932391,3.2688188911868847,0.5552668066853429,1.849521949618038,0.6291851524364404,1.1338309900516215,0.2542169517305803,0.6483155158798337,False
20,0.0,10.0,-0.8172852448273273,8.720096389732488,0.8172852448273273,1.2799036102675116,0.25231801045882424,0.594233520448339,0.1599751074999934,0.4336717555099887,False
18,0.0,0.0,-0.3229768206017288,-1.0326087517070872,0.37324101638160223,1.0609681555027566,0.3283072516692687,0.6468174574152148,0.21063645354983773,0.5078610935775661,False
26,-14.0,-10.0,-16.752925856209693,-9.839466844709827,2.7529258562096905,0.470726453518863,0.324031824371384,0.5587646107288698,0.2857048831132993,0.32830790222879674,False
11,7.0,-10.0,7.332641489135782,-9.599074782462733,0.3751793476156184,0.45748815101596746,0.3058909974398076,0.5585758973571768,0.3032427323446585,0.5311878707835828,False
34,-21.0,5.0,-24.54371953844131,7.264657126466791,3.543719538441308,2.2646571264667914,0.36060700618385455,0.9712896803884371,0.23434132848477418,0.4676295236322539,False
33,-21.0,0.0,-35.58722181859485,9.936655664951646,14.587221818594847,16.53205503044693,8.053733741939565,15.562124990293764,5.652067269088268,9.522867539601952,True
25,-7.0,10.0,-8.160037457957793,12.150994322281733,1.160037457957793,2.5935280529642344,0.3100126458234682,4.151654308148813,0.2525633203630933,2.3780439600115217,True
1,21.0,-10.0,26.339591230600934,-7.514508536294291,5.339591230600932,2.48549146370571,0.4635876344280396,0.9221989394291298,0.36941779228755484,0.6305651206302681,False
23,-7.0,0.0,-8.17035766188746,-0.3340862242636802,1.1703576618874605,0.8037124899057079,0.5440906104102368,0.9847046012368263,0.3329011502799415,0.8105225212723891,False
3,21.0,0.0,25.557985964438224,2.6563890708720295,4.557985964438218,2.6563890708720295,0.35000941012820114,0.7399393654384324,0.250500938488612,0.5971911266627669,False
32,-21.0,-5.0,-25.88844454019548,-2.3961897196813737,4.888444540195485,4.518454921914185,1.9850669898919913,3.81967305828464,0.9770956431596308,1.7490348342290558,True
