stimulus_id,target_x,target_y,mean_x,mean_y,accuracy_x,accuracy_y,precision_x_std,precision_y_std,precision_x_s2s,precision_y_s2s,is_outlier
30,-14.0,10.0,-14.117940975893642,10.285704785010878,0.13324755529918914,0.28587592702943704,0.11439210762328723,0.16927811321598263,0.0881117060795628,0.11541391530780849,False
27,-14.0,-5.0,-14.458333563097037,-3.3871775459079756,0.45833356309703727,1.6128224540920244,0.17825437138400843,0.17240978020156658,0.12921677674881327,0.11277469853268848,False
2,21.0,-5.0,22.108747213360353,-4.83566061441534,1.1087472133603569,0.19871294819510732,0.15087448109744156,0.17811078815019832,0.11183226731790454,0.14583531052315438,False
17,0.0,-5.0,-0.35742131579873926,-3.241270029361534,0.5489704759505991,1.8198575950303437,0.4747917556103178,1.331695418142334,0.14866639866373452,0.45133514575000827,True
10,14.0,10.0,14.883694350331917,9.993833270334783,0.8836943503319155,0.23587013958452258,0.12416964685311965,0.26400501478327804,0.09172256157689375,0.14369307615522023,False
12,7.0,-5.0,5.7315430593421555,-3.699765976874541,1.90887927018557,1.4868296402516399,2.553995168830125,2.024827554937658,0.5250872314247278,0.45126220836913417,True
9,14.0,5.0,14.636005837643227,4.310593035993196,0.6360058376432254,0.6894069640068043,0.16294882690674478,0.19152155256569506,0.1300992721865171,0.13561865237216894,False
7,14.0,-5.0,9.93568173796572,-3.5539266761773787,4.184725840043441,2.247967505765255,5.975789035909288,3.0051970145299856,1.132577850938111,0.6357748851253137,True
5,21.0,10.0,19.451886876324945,8.452175445757328,1.5976240121276046,1.5478245542426723,0.9625537551915065,0.6913656172719643,0.4433047528042953,0.26298599632209235,True
31,-21.0,-10.0,-30.37949022846217,-2.3280649432524627,9.379490228462167,7.9773643377397105,3.0155387322281246,4.170603573729336,2.2207508625234755,3.2691095727352986,True
6,14.0,-10.0,14.9180798240954,-9.745307091836926,0.9180798240953987,0.263309846027845,0.1060984539010358,0.1712510561963643,0.07659842710212267,0.10888613833554728,False
19,0.0,5.0,0.08132488624899938,5.265517324805293,0.10428734481429713,0.28143150306746734,0.10846674873391755,0.19913347461656283,0.11371250086483126,0.13788265933369526,False
21,-7.0,-10.0,-7.230695476867604,-9.303594096407213,0.23745967683031705,0.6964059035927905,0.14687056942690185,0.17961381965699,0.11947682600173494,0.11027646679121758,False
22,-7.0,-5.0,-6.904426530201948,-4.367712309214878,0.10831798121810458,0.6322876907851228,0.09830869165840907,0.17549268828156245,0.06746618284882903,0.14754329947970293,False
29,-14.0,5.0,-13.725273528784331,6.378958591019635,0.4912424499599255,1.3789585910196354,0.5407485263460604,0.28466109829794484,0.2163994064728805,0.12453333923310304,True
4,21.0,5.0,21.53910047773315,4.213517743328904,0.5391004777331525,0.7864822566710967,0.20983263281333595,0.2169903971750803,0.13814972886222202,0.1419597993486976,False
28,-14.0,0.0,-13.868824123505448,0.9274046706306447,0.13594785832911943,0.9274046706306447,0.079163888127665,0.10226317658471967,0.06883773163682813,0.09675297033728611,False
15,7.0,10.0,8.067202999235084,9.896264464917406,1.0672029992350842,0.28226543918616975,0.13594545218431814,0.30354322894999697,0.061856661573896014,0.12584400245177335,False
35,-21.0,10.0,-21.5797398341617,11.331529179749628,0.5797398341616953,1.331529179749629,0.276828878017133,0.24452667155259283,0.09915626300397609,0.10658367952098172,False
13,7.0,0.0,6.6101870438857775,-0.19448530701888414,0.9829707303223787,0.35057174203569047,1.7489479459089674,0.35043976703560936,0.6261859963529662,0.16577290365305294,True
24,-7.0,5.0,-6.924045741018267,4.795163676405798,0.28472206702616654,0.2807332430440379,0.3114935120384814,0.2973908771242604,0.1496899282995501,0.11399564765184794,True
14,7.0,5.0,7.535600521490119,4.576550793412872,0.5356005214901189,0.42344920658712837,0.11967298551430346,0.15374980690277523,0.08122565850825796,0.15626967549679746,False
20,0.0,10.0,0.6483180713937079,8.692501074458535,0.6657373482779768,1.5742109998905183,0.4023295590748942,2.8638692260127763,0.22297280505721134,0.7182591603195636,True
18,0.0,0.0,0.27293600624231407,-0.07204637064490912,0.28609285109939014,0.17683658952959977,0.1348210255522729,0.1895871844483275,0.06612792515990232,0.12416473698441033,False
26,-14.0,-10.0,-14.298561217384457,-7.972508717320802,0.2985612173844588,2.027491282679198,0.11116643180248718,0.1736216143916841,0.08665721211441531,0.08368745416019376,False
11,7.0,-10.0,6.961736247747492,-9.56577708398701,0.08611783179119968,0.4342229160129898,0.0951633083077825,0.2649572270532881,0.07090264023701229,0.1360249548383313,False
34,-21.0,5.0,-22.065105464451044,6.955962004791645,1.0651054644510403,1.955962004791644,0.27439882897706486,0.2689165391312943,0.11865250173786762,0.1826937460426462,False
33,-21.0,0.0,-22.33456012155783,2.7011666275941675,1.334560121557824,2.7011666275941675,0.18378940654685794,0.278931331782444,0.10346014782356594,0.18280140666990077,False
25,-7.0,10.0,-6.9129398919415515,10.430197269024191,0.11515610696115636,0.43019726902419103,0.10341409054602062,0.14885912360935516,0.06261456641982005,0.13750031219471645,False
1,21.0,-10.0,23.227504615350156,-8.836998524565699,2.2275046153501554,1.1630014754343,0.16528102393592387,0.19134760198736273,0.06588303461351776,0.10169854666419358,False
23,-7.0,0.0,-7.114259493935214,0.152330999193411,0.12499457509765909,0.16393870419351741,0.11818345466190273,0.12638317216522924,0.07962356285009788,0.08859302726985717,False
3,21.0,0.0,21.29061486109949,-0.54512370393288,0.8068699271147509,0.54512370393288,0.7775363063532653,0.13803199459129764,0.3191001785660831,0.12097439612497449,True
32,-21.0,-5.0,-22.02878027059715,-2.8483745414870407,1.0287802705971494,2.1516254585129593,0.07161092066109158,0.5534348400071969,0.03414982691893773,0.23430359663113448,True
