timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY,pupil_area_left,pupil_area_right
1719835863.5750716,1179,,,,,,,1075.316384180791,1198.6553672316384,1059.5,1199.0,1063.2209396362305,1188.6446914672852,,11782.49120039265
1719835863.596887,1180,,,,,,,1075.316384180791,1198.6553672316384,1059.5357142857142,1198.9642857142858,1063.1181411743164,1188.592140197754,,11666.552017482209
1719835863.6190033,1181,,,,,,,1075.2397660818713,1198.7134502923975,1059.5666666666666,1199.1333333333334,1063.224105834961,1188.4773788452148,,11811.917212995842
1719835863.641122,1182,,,,,,,1075.1468926553673,1198.7570621468926,1059.5,1199.0,1063.296730041504,1188.8303985595703,,11835.391084469156
1719835863.6645048,1183,,,,,,,1074.95,1198.7388888888888,1059.3118279569892,1199.4408602150538,1063.0632095336914,1188.9307174682615,,11994.68022579452
1719835863.688143,1184,,,,,,,1074.9774011299437,1198.7570621468926,1059.292929292929,1199.2626262626263,1062.9440460205078,1188.914451599121,,12046.8070889036
1719835863.7103972,1185,,,,,,,1074.9774011299437,1198.7570621468926,1059.292929292929,1199.2626262626263,1062.8326873779297,1188.8932571411133,,11860.14529373859
1719835863.7322917,1186,,,,,,,1075.1468926553673,1198.7570621468926,1059.4666666666667,1199.1666666666667,1063.0915832519531,1189.197166442871,,12067.785399893088
1719835863.7551844,1187,,,,,,,1075.1166666666666,1198.8055555555557,1059.3444444444444,1199.5111111111112,1063.3290252685547,1189.0972213745115,,12004.026669636176
1719835863.777423,1188,,,,,,,1075.1166666666666,1198.8055555555557,1059.5333333333333,1199.3111111111111,1062.840476989746,1189.1614303588867,,12049.461149856808
1719835863.8013265,1189,,,,,,,1075.032258064516,1198.779569892473,1059.574712643678,1199.2298850574712,1062.6886596679688,1189.0693588256836,,12000.54291277108
1719835863.8260772,1190,,,,,,,1075.1468926553673,1198.7570621468926,1059.5,1199.0,1063.0916900634766,1189.0477294921875,,11892.15259436908
1719835863.858096,1191,,,,,,,1075.4093567251462,1198.6432748538011,1059.5357142857142,1198.9642857142858,1063.1935653686523,1188.965705871582,,12002.394545835255
1719835863.8838654,1192,,,,,,,1075.4310344827586,1198.5862068965516,1059.6770833333333,1199.125,1063.3963241577148,1188.9180450439453,,12043.81543044664
1719835863.8932528,1193,,,,,,,1075.4310344827586,1198.5862068965516,1059.607142857143,1198.9642857142858,1063.2739715576172,1188.6912536621094,,11946.35669604522
1719835863.9107883,1194,,,,,,,1075.4310344827586,1198.5862068965516,1059.7979797979797,1199.2626262626263,1063.206932067871,1188.9376220703125,,12029.018822576509
1719835863.9337082,1195,,,,,,,1075.5689655172414,1198.8333333333333,1059.8235294117646,1199.3333333333333,1063.458152770996,1189.2800827026367,,11968.01503252315
1719835863.955976,1196,,,,,,,1075.5892857142858,1198.952380952381,1060.104761904762,1199.5047619047618,1063.3427505493164,1188.795913696289,,11883.167702772897
1719835863.9778135,1197,,,,,,,1075.7966101694915,1199.0,1060.1875,1199.625,1063.636085510254,1189.1653671264648,,11983.604020739996
1719835863.9999192,1198,,,,,,,1076.1129943502824,1198.966101694915,1060.215053763441,1199.6989247311828,1064.2161178588867,1189.3666076660156,,11931.282859562943
1719835864.0227332,1199,,,,,,,1076.3333333333333,1198.9272727272728,1060.5333333333333,1199.3111111111111,1064.2152099609375,1189.121566772461,,11834.69282057365
1719835864.045924,1200,,,,,,,1076.4086021505375,1198.779569892473,1060.5333333333333,1199.1666666666667,1064.1486358642578,1188.9274291992188,,11797.808948154394
1719835864.066825,1201,,,,,,,1076.1296296296296,1198.9506172839506,1060.20202020202,1199.5353535353536,1063.8448944091797,1189.1009216308594,,11896.920818929457
1719835864.0887468,1202,,,,,,,1075.795321637427,1199.1520467836258,1060.215053763441,1199.6989247311828,1063.9330291748047,1189.3826141357422,,11821.879467850007
1719835864.1117182,1203,,,,,,,1075.5906432748538,1199.3567251461989,1060.0882352941176,1199.5882352941176,1063.5494003295898,1189.0660858154297,,11735.653854183554
1719835864.1367636,1204,,,,,,,1075.551724137931,1199.396551724138,1059.949494949495,1199.7474747474748,1063.5802459716797,1189.585090637207,,11899.472867481343
1719835864.1577935,1205,,,,,,,1075.4310344827586,1199.5862068965516,1059.707070707071,1200.1010101010102,1063.443473815918,1189.8166961669922,,11993.810153194652
1719835864.1799736,1206,,,,,,,1075.4310344827586,1199.5862068965516,1059.574712643678,1199.8735632183907,1063.287109375,1189.4528503417969,,11880.611113282284
1719835864.2029076,1207,,,,,,,1075.3,1199.6,1059.4666666666667,1199.8333333333333,1063.0254287719729,1189.618881225586,,11848.350928303333
1719835864.2255049,1208,,,,,,,1074.6666666666667,1199.4060606060607,1059.215053763441,1199.6989247311828,1062.6665954589844,1189.2205352783203,,11978.34057896052
1719835864.2504675,1209,,,,,,,1074.5892857142858,1198.952380952381,1059.0,1199.5098039215686,1062.4139938354492,1189.3314590454102,,12040.74257237754
1719835864.272932,1210,,,,,,,1074.5689655172414,1198.8333333333333,1059.0,1199.5098039215686,1062.960433959961,1188.6511459350586,,11915.362881465602
1719835864.294088,1211,,,,,,,1074.521212121212,1199.4424242424243,1059.0,1199.6875,1062.8809661865234,1189.6379165649414,,12029.342235234824
1719835864.317026,1212,,,,,,,1074.7602339181287,1199.4269005847952,1059.021505376344,1199.763440860215,1063.0160064697266,1189.5211715698242,,12082.279287673118
1719835864.338221,1213,,,,,,,1074.9193548387098,1199.548387096774,1059.20202020202,1199.858585858586,1062.723762512207,1189.782257080078,,11975.695075590009
1719835864.3601117,1214,,,,,,,1074.684523809524,1199.642857142857,1059.1354166666667,1200.0625,1062.885597229004,1189.4956893920898,,12102.712006056026
1719835864.3819923,1215,,,,,,,1074.684523809524,1199.642857142857,1059.0,1200.1764705882354,1062.7940216064453,1189.7755889892578,,12047.484756531772
1719835864.404186,1216,,,,,,,1074.51912568306,1199.7158469945357,1058.9166666666667,1200.111111111111,1062.408348083496,1189.6246337890625,,12074.575799515527
1719835864.42669,1217,,,,,,,1074.4310344827586,1199.5862068965516,1058.8494623655913,1199.7956989247311,1062.5123825073242,1189.2705307006836,,12062.12817194846
1719835864.4487815,1218,,,,,,,1074.440476190476,1199.482142857143,1058.5402298850574,1199.574712643678,1062.1729583740234,1189.3949737548828,,12150.6107096324
1719835864.4730084,1219,,,,,,,1074.4093567251462,1199.6432748538011,1058.7843137254902,1200.1764705882354,1062.4385299682615,1189.804832458496,,12107.95294622389
1719835864.4939945,1220,,,,,,,1074.5689655172414,1199.8333333333333,1059.099099099099,1200.3423423423424,1062.571319580078,1189.736198425293,,12093.168445855248
1719835864.5160787,1221,,,,,,,1075.2068965517242,1199.7988505747126,1059.4952380952382,1200.3333333333333,1063.0078735351562,1189.8058547973633,,12304.2159524782
1719835864.5380898,1222,,,,,,,1075.2555555555557,1199.8555555555556,1059.574712643678,1200.2298850574712,1063.3808517456057,1189.7862243652344,,12217.029273682796
1719835864.559929,1223,,,,,,,1075.1722222222222,1199.8055555555557,1059.574712643678,1200.2298850574712,1063.2643280029297,1189.7547302246094,,12213.804280887918
1719835864.582424,1224,,,,,,,1074.9761904761904,1199.8988095238096,1059.20202020202,1200.5353535353536,1062.9736404418943,1189.8505096435547,,12245.313642479145
1719835864.604486,1225,,,,,,,1074.6608187134502,1199.6959064327484,1059.0190476190476,1200.247619047619,1062.5602340698242,1189.6659088134766,,12289.628043665243
1719835864.6263075,1226,,,,,,,1074.551724137931,1199.396551724138,1058.895238095238,1199.895238095238,1062.4325942993164,1189.4999771118164,,12113.61783241364
1719835864.6491814,1227,,,,,,,1074.551724137931,1199.396551724138,1058.735632183908,1199.712643678161,1062.588150024414,1189.225471496582,,12231.11618446891
1719835864.671626,1228,,,,,,,1074.4310344827586,1199.5862068965516,1058.6222222222225,1199.6777777777777,1062.4524002075195,1189.420509338379,,12239.310734144958
1719835864.6931868,1229,,,,,,,1074.4310344827586,1199.5862068965516,1058.707070707071,1200.1010101010102,1062.1154022216797,1189.4865112304688,,12273.832402602124
1719835864.7149732,1230,,,,,,,1074.4310344827586,1199.6954022988505,1058.7843137254902,1200.1764705882354,1062.425407409668,1190.0740051269531,,12347.991575591906
1719835864.7378664,1231,,,,,,,1074.5689655172414,1199.8333333333333,1058.71875,1200.3541666666667,1062.202018737793,1189.773323059082,,12263.997002657712
1719835864.761049,1232,,,,,,,1074.5892857142858,1199.952380952381,1058.9117647058824,1200.4117647058824,1062.5115203857422,1190.2275924682615,,12278.817410146166
1719835864.7838674,1233,,,,,,,1074.587570621469,1199.774011299435,1058.936936936937,1200.1801801801803,1062.444305419922,1189.8702774047852,,12305.715907854825
1719835864.806706,1234,,,,,,,1074.587570621469,1199.774011299435,1058.9166666666667,1200.111111111111,1062.307762145996,1189.5729522705078,,12187.014775490836
1719835864.8285744,1235,,,,,,,1074.5416666666667,1199.5,1058.952380952381,1199.895238095238,1062.3482284545898,1189.6497650146484,,12341.682921580332
1719835864.851329,1236,,,,,,,1074.521212121212,1199.4424242424243,1058.952380952381,1199.895238095238,1062.6813354492188,1189.3929443359375,,12130.763006473086
1719835864.8731773,1237,,,,,,,1074.625,1199.446428571429,1058.952380952381,1199.895238095238,1062.3689270019531,1189.5536880493164,,12206.742226697586
1719835864.8950174,1238,,,,,,,1074.8333333333333,1199.6,1059.1470588235295,1199.9117647058824,1062.5124816894531,1189.5948333740234,,12261.121676854977
1719835864.9168406,1239,,,,,,,1075.0601092896177,1199.7322404371585,1059.2156862745098,1200.1764705882354,1063.0521240234375,1189.946060180664,,12272.656727907262
1719835864.9386456,1240,,,,,,,1075.1166666666666,1199.7166666666667,1059.261261261261,1200.126126126126,1062.950828552246,1189.8130416870115,,12121.173129518662
1719835864.9614177,1241,,,,,,,1074.795321637427,1199.8011695906432,1059.2156862745098,1199.9411764705883,1062.6614608764648,1189.7618408203125,,12290.712484068725
1719835864.9843829,1242,,,,,,,1074.587570621469,1199.774011299435,1058.9166666666667,1200.111111111111,1062.374855041504,1189.516860961914,,12198.539949208764
1719835865.0067134,1243,,,,,,,1074.51912568306,1199.7158469945357,1058.8235294117646,1200.1764705882354,1062.3054580688477,1189.8091888427734,,12117.787254408357
1719835865.0295138,1244,,,,,,,1074.5,1199.5,1058.858585858586,1199.949494949495,1062.3189849853516,1189.5321807861328,,12079.92936555071
1719835865.051334,1245,,,,,,,1074.5706214689264,1199.6214689265537,1058.970588235294,1199.970588235294,1062.486671447754,1189.0543975830078,,12051.105832397854
1719835865.0731251,1246,,,,,,,1074.8333333333333,1199.5666666666666,1059.020202020202,1199.919191919192,1062.3504028320312,1189.331184387207,,11982.877842973923
1719835865.094951,1247,,,,,,,1074.8333333333333,1199.5666666666666,1059.0625,1200.03125,1062.5055236816406,1189.6383361816406,,11858.535714258036
