stimulus_id,target_x,target_y,mean_x,mean_y,accuracy_x,accuracy_y,precision_x_std,precision_y_std,precision_x_s2s,precision_y_s2s
8.0,14.0,0.0,15.095749754613076,1.4548554712499537,1.0957497546130772,1.4548554712499537,0.10396605001802242,0.34587383983131925,0.11987525331127598,0.3215677426452922
16.0,0.0,-10.0,0.12643433770314438,-9.976927597857642,0.13166719635042842,0.19152506714169965,0.08654778564850173,0.2467798855773157,0.08867893016994852,0.2600929596148327
30.0,-14.0,10.0,-13.891877241376559,10.621123031045691,0.2114545669364295,0.637523606271801,0.21436624655894249,0.2767814162981425,0.09505162739671277,0.2676655275711587
27.0,-14.0,-5.0,-14.500972217151787,-5.100352686046356,0.5009722171517899,0.20821772293653978,0.1098136056429478,0.23764459240592228,0.11315131811124043,0.21515748891975298
2.0,21.0,-5.0,21.993424826773726,-2.9538299541360407,0.9934248267737265,2.0461700458639593,0.19479599145883242,0.32598701671085417,0.1663910360945873,0.208804181146217
17.0,0.0,-5.0,-0.056343684212283335,-5.111886695062016,0.12760798470274765,0.28319508338451055,0.144872965700475,0.2974012836736624,0.14531858184755725,0.17679037852271057
10.0,14.0,10.0,14.292662442626538,10.952163046538738,0.29266244262653907,0.9521630465387377,0.18901204491265108,0.13274509778586027,0.0737807681267284,0.12423646219101737
12.0,7.0,-5.0,7.256376211449253,-4.916071874522567,0.2563762114492534,0.22667804175077055,0.10405472864911797,0.27487564341317006,0.09392070497748639,0.18307301166138562
9.0,14.0,5.0,14.63887327226279,6.2135819035806685,0.6388732722627926,1.2135819035806685,0.1198205910126601,0.14105490381941868,0.10038274192531024,0.13585224948672225
7.0,14.0,-5.0,15.820916658027985,-2.9043469655473464,1.8209166580279843,2.0956530344526536,0.14209763890383342,0.31032554472628404,0.08665952807534298,0.2530664743760112
5.0,21.0,10.0,27.30601720633609,19.3129152080822,6.306017206336089,9.312915208082199,0.1826458617070459,0.35292931118421683,0.14596022292503433,0.3767287187048512
31.0,-21.0,-10.0,-22.788722908566758,-9.147302339052446,1.7887229085667582,0.8526976609475552,0.23189469717358638,0.3086932459223965,0.10094062229832325,0.3087463438257042
6.0,14.0,-10.0,16.408352752548456,-7.0418929666226955,2.4083527525484594,2.9581070333773045,0.15399816216894052,0.25718378694251515,0.10247816208219214,0.20842033911213254
19.0,0.0,5.0,0.4235742593255528,5.175107237765959,0.4235742593255528,0.3318483887938796,0.11658541144861509,0.3573010326628414,0.09764295214017552,0.24449151262974841
21.0,-7.0,-10.0,-7.075083219921697,-9.94365902061681,0.09513463124104475,0.23294468376435212,0.08363699685147505,0.2750519840967403,0.07217047476215033,0.29575097110053916
22.0,-7.0,-5.0,-7.312865532851757,-4.608284335968347,0.3128655328517576,0.3917156640316538,0.14640507163840397,0.23180698461269986,0.11923358877063596,0.21808236956912586
29.0,-14.0,5.0,-14.43353044546763,5.9926984203895195,0.4335304454676315,0.9926984203895196,0.10804081210664976,0.2933516827313223,0.10102829029465991,0.21562267609114408
4.0,21.0,5.0,27.110190145639802,13.206228516241259,6.1101901456398044,8.206228516241257,0.14359501643742012,0.2620632073737289,0.1262510230873049,0.32623695574882333
28.0,-14.0,0.0,-14.541472499005136,0.10338334108916018,0.5414724990051383,0.24396429379651563,0.09098026583639574,0.26899545166973216,0.08072365347995028,0.27254192718008186
15.0,7.0,10.0,7.396859394215697,10.512963544161375,0.3968593942156963,0.6152880700540168,0.08967708459463844,0.45340912258004046,0.08918967137768744,0.19420128481756604
35.0,-21.0,10.0,-21.924368228856036,10.724757496674533,0.9243682288560404,0.7247574966745306,0.09783099191787596,0.3033285112862035,0.08169733538211799,0.21720600564656917
13.0,7.0,0.0,7.087864604864004,0.348314398982701,0.10364654315872672,0.3706473286279455,0.1094066704767313,0.29867767557953656,0.10408832113020451,0.2047946342779653
24.0,-7.0,5.0,-7.205941574625868,4.474626396798533,0.22513312437327349,0.5400639381820406,0.18278579690650304,0.38976555977651617,0.10439257778728654,0.31187042478557975
14.0,7.0,5.0,6.828906166563018,5.1568694036195515,0.19087226296278254,0.3754486117676059,0.13302379525758798,0.40447464975497877,0.07225410699751213,0.2507333117371757
20.0,0.0,10.0,0.14349467837175056,10.32019292070851,0.1495849977917714,0.34611080698352586,0.10185310922027693,0.26830705425130963,0.06762238915984314,0.19404645750978775
