timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY,pupil_area_left,pupil_area_right
1719823060.024616,3374,1791.7956989247311,1463.9462365591398,1776.5,1463.6458333333333,1784.7885131835938,1447.3656463623047,1241.5,1476.5,1226.7037037037037,1476.5555555555557,1230.837387084961,1458.4465866088867,4268.071053524843,5093.450440267078
1719823060.0466635,3375,1791.7956989247311,1463.9462365591398,1776.7843137254902,1463.627450980392,1784.3573303222656,1448.1202850341797,1241.578947368421,1476.6052631578948,1226.6315789473683,1476.6140350877192,1230.1236267089844,1458.0279846191406,4483.83846267347,5001.640733224631
1719823060.0698037,3376,1791.7956989247311,1463.9462365591398,1777.0,1463.809523809524,1784.3771286010742,1446.7405471801758,1241.7166666666667,1476.625,1226.6315789473683,1476.6140350877192,1230.8161315917969,1458.5315704345703,4124.778696433979,5054.914318490743
1719823060.0916884,3377,1791.942528735632,1464.057471264368,1777.111111111111,1464.2222222222222,1784.94482421875,1447.5491638183594,1241.6052631578948,1476.6929824561405,1226.7037037037037,1476.6851851851852,1230.6890869140625,1458.6504516601562,4289.438834649323,5107.488683807493
1719823060.1126776,3378,1791.9333333333334,1464.3666666666666,1777.3541666666667,1464.5,1784.97802734375,1447.3959503173828,1242.138888888889,1477.0555555555557,1226.888888888889,1477.0,1230.7928619384766,1458.914192199707,4035.408377209185,5204.782130782681
1719823060.135579,3379,1792.1264367816093,1464.6781609195402,1777.3541666666667,1464.5,1784.860740661621,1448.5118103027344,1242.2162162162165,1477.2252252252251,1227.0701754385964,1477.3859649122808,1230.9836883544922,1459.0242233276367,4448.163573606275,5029.942450837112
1719823060.15933,3380,1792.1609195402298,1464.712643678161,1777.5,1464.6458333333333,1784.9758605957031,1448.7461547851562,1242.421052631579,1477.3947368421052,1227.1666666666667,1477.4444444444443,1231.5135040283203,1459.6849670410156,4437.776795254008,5226.016923957622
1719823060.187966,3381,1792.4343434343434,1464.6868686868686,1777.5,1464.6458333333333,1785.0149612426758,1447.4185485839844,1242.4786324786326,1477.3675213675217,1227.2962962962963,1477.4444444444443,1231.4833145141602,1459.119758605957,4140.805364201662,5171.593069425126
1719823060.2101643,3382,1792.3666666666666,1465.0666666666666,1777.5,1465.3541666666667,1784.6063995361328,1447.2261276245115,1242.6396396396397,1477.6396396396397,1227.4313725490197,1477.5686274509803,1231.2935791015625,1459.2846221923828,4009.416980586595,5149.672502116298
1719823060.2332127,3383,1792.3218390804598,1465.1264367816093,1777.5,1465.3541666666667,1785.7772750854492,1448.5686569213867,1242.4414414414414,1477.954954954955,1227.2456140350878,1477.6140350877192,1231.6560745239258,1459.8290634155271,4528.732129604861,5204.57052917347
1719823060.2543917,3384,1792.3333333333333,1465.3333333333333,1777.4313725490197,1465.4313725490197,1785.8939819335938,1449.4564208984375,1242.4414414414414,1477.954954954955,1227.1851851851852,1478.0,1231.1581192016602,1459.9167556762695,4496.8921288229,5343.674335452482
1719823060.2770934,3385,1792.0,1465.75,1777.3541666666667,1465.5,1785.230239868164,1449.5392684936523,1242.5,1478.0,1227.1,1478.15,1231.2078247070312,1459.9031372070312,4429.77249380053,5234.94833829033
1719823060.2991612,3386,1792.0,1465.8444444444444,1777.4222222222222,1465.5777777777778,1785.2570571899414,1449.4740753173828,1242.3603603603603,1478.3603603603603,1227.2156862745098,1478.372549019608,1231.520652770996,1460.233627319336,4408.422183635283,5401.923837451786
1719823060.3227794,3387,1791.942528735632,1465.942528735632,1777.2083333333333,1465.8333333333333,1784.792594909668,1450.097557067871,1242.0085470085469,1478.3418803418804,1226.920634920635,1478.4444444444443,1230.9944076538086,1460.2914581298828,4645.453092706511,5323.734838445311
1719823060.3479345,3388,1791.942528735632,1465.942528735632,1776.9555555555555,1465.711111111111,1785.006248474121,1448.7926025390625,1242.1190476190477,1478.4761904761904,1226.7543859649122,1478.491228070175,1230.3781967163086,1460.4806823730469,4188.832917133699,5490.364751343505
1719823060.3729572,3389,1792.0,1466.0,1777.0,1466.0,1784.9529266357422,1449.005027770996,1241.825,1478.625,1226.8333333333333,1478.5555555555557,1230.996810913086,1460.516082763672,4247.63204691292,5408.070562950433
1719823060.3986304,3390,1792.057471264368,1466.057471264368,1777.111111111111,1466.2222222222222,1785.5802536010742,1449.5003356933594,1242.075,1478.575,1227.0,1478.5,1231.2365646362305,1460.3438339233398,4358.027163560141,5284.301194579578
1719823060.432529,3391,1792.190476190476,1466.357142857143,1777.5,1466.3541666666667,1785.3414688110352,1450.9380722045898,1242.4188034188037,1478.837606837607,1226.982456140351,1478.6666666666667,1230.9564514160156,1460.589126586914,4712.231755037452,5387.63419058794
1719823060.460282,3392,1792.3333333333333,1466.6666666666667,1777.5,1466.6458333333333,1785.3943557739258,1449.7635498046875,1242.3523809523808,1479.0380952380951,1227.1929824561405,1479.1929824561405,1231.4787826538086,1461.2075729370115,4335.277745509668,5492.621299725735
1719823060.510141,3393,1792.3333333333333,1466.6666666666667,1777.5,1466.6458333333333,1785.7759017944336,1450.3011627197266,1242.3434343434344,1479.111111111111,1227.2156862745098,1479.372549019608,1231.6881103515625,1461.0079193115234,4556.064643873974,5435.093806313215
1719823060.5433357,3394,1792.46875,1466.625,1777.5,1466.6458333333333,1785.3184280395508,1449.2734375,1242.4117647058824,1479.0882352941176,1227.1929824561405,1479.1929824561405,1231.353141784668,1461.0117568969729,4139.802228714413,5487.343390965913
1719823060.5644329,3395,1792.8641975308642,1466.8271604938273,1777.8333333333333,1466.5555555555557,1785.9542388916016,1449.1465072631836,1242.5,1479.0,1227.5,1479.3541666666667,1231.4808502197266,1461.6638793945312,4422.370575768797,5691.995206732064
1719823060.5753918,3396,1792.942528735632,1466.057471264368,1777.888888888889,1466.2222222222222,1786.1649780273438,1449.0852584838867,1242.421052631579,1478.3947368421052,1227.4222222222222,1478.4222222222222,1231.0541305541992,1460.6089324951172,4331.783579620868,5587.393851439608
1719823060.5842426,3397,1792.7948717948718,1465.2051282051282,1778.0625,1465.3125,1786.3108520507812,1456.0199661254885,1242.0,1477.5,1227.0,1477.5,1231.3513412475586,1466.113670349121,3811.4084662661,4263.668922917291
1719823060.5999885,3398,,,,,1843.1050415039065,1500.7661895751953,,,,,1212.840835571289,1500.7032318115234,9843.568498383229,4756.396406517943
1719823060.622796,3399,,,,,,,,,,,,,,
1719823060.6506207,3400,,,,,,,,,,,,,,
1719823060.6809309,3401,,,,,,,,,,,,,,
1719823060.6945288,3402,,,,,,,,,,,,,,
1719823060.7175968,3403,,,,,,,,,,,,,,
1719823060.741708,3404,,,,,,,,,,,,,,
1719823060.7639148,3405,,,,,,,,,,,,,,
1719823060.7869153,3406,,,,,,,,,,,,,,
1719823060.8089736,3407,,,,,,,,,,,,,,
1719823060.8345942,3408,,,,,,,,,,,,,,
1719823060.856589,3409,,,,,,,,,,,,,,
1719823060.8805654,3410,,,,,,,,,,,,,,
1719823060.904586,3411,,,,,,,,,,,,,,
1719823060.9276297,3412,,,,,,,,,,,,,,
1719823060.9503045,3413,,,,,,,,,,,,,,
1719823060.9738202,3414,,,,,,,,,,,,,,
1719823061.004146,3415,,,,,,,,,,,,,,
1719823061.0271542,3416,1792.9382716049383,1467.5432098765432,1778.3541666666667,1467.5,1786.2154083251953,1451.7086563110352,1242.5045045045044,1480.2522522522522,1227.3166666666666,1480.45,1231.885269165039,1462.9465026855469,5405.8293888320095,5519.73299309053
1719823061.0805025,3417,1792.928571428571,1467.7261904761904,1778.3541666666667,1467.5,1785.5267944335938,1451.6555786132812,1242.421052631579,1480.3947368421052,1227.7037037037037,1480.5555555555557,1231.7634353637695,1462.4365234375,4766.613308647076,5840.426490083856
1719823061.1049,3418,1792.8641975308642,1467.8271604938273,1778.3541666666667,1467.5,1785.9329223632812,1451.7015533447266,1242.421052631579,1480.3947368421052,1227.4313725490197,1480.5686274509803,1231.8238677978516,1462.824203491211,4881.288627831331,5651.6465724977215
