stimulus_id,target_x,target_y,mean_x,mean_y,accuracy_x,accuracy_y,precision_x_std,precision_y_std,precision_x_s2s,precision_y_s2s
8.0,14.0,0.0,15.298887948270075,0.48863024501132557,1.2988879482700715,0.6973374560020689,0.2836110665998794,0.7040074693221138,0.3252549240978259,0.8278215308283711
16.0,0.0,-10.0,-0.6147389408657598,-10.251010542061717,0.6441704234873834,0.6160314652087239,0.49750825160899015,0.7026695654108958,0.38304305594948007,0.49958779703295736
30.0,-14.0,10.0,-15.92257035124875,11.50229657698045,1.9225703512487502,1.5123325802812502,0.34724974408904996,0.7653967526256229,0.27192729904575086,0.8847912729870513
27.0,-14.0,-5.0,-15.932777787135247,-4.7043627172488796,1.932777787135251,0.6934033991210031,0.3718153199549067,0.8848813135688437,0.43316053000439236,0.7072945447487013
2.0,21.0,-5.0,25.155364978915447,-3.3071478511779575,4.155364978915444,1.6928521488220434,0.4682095496927715,0.660928970846761,0.48796947428705584,0.5867747374590725
17.0,0.0,-5.0,-0.5865165767743171,-5.4494496839138,0.5957112516653541,0.9486333831638579,0.32384974288707347,0.9860023746322457,0.2997367760433567,1.0599078203103975
10.0,14.0,10.0,14.273276780446933,10.793558495312137,0.3096218466408358,0.8705483578270887,0.27848520486402356,0.5311592043680571,0.2764060080132303,0.4947715602512891
12.0,7.0,-5.0,7.2122136489955215,-4.916010581662123,0.3658477289574204,0.6075351755053874,0.37214294698035877,0.7071484785929468,0.4304190646725018,0.6495495822443986
9.0,14.0,5.0,20.912998232757857,-18.724808430893216,6.912998232757856,23.724808430893216,1.5535677092625142,1.094977026924799,1.650125452070172,0.8957177593849335
7.0,14.0,-5.0,15.430999142173286,-4.986545949470975,1.4309991421732866,0.7157848587084069,0.36355905355282847,0.8773660787510641,0.3857615720640968,0.7310414961084711
5.0,21.0,10.0,22.312582614203702,9.96966624356573,1.3125826142037051,0.6602322878945338,0.41791842492367376,0.8202953929706011,0.3328607836129274,0.7300734065263668
31.0,-21.0,-10.0,-22.18486528700237,-11.933374783027915,1.1856025189610533,1.933374783027914,0.5902047892468056,0.8936107190105559,0.42230651977607636,0.7995972978850721
6.0,14.0,-10.0,16.98733785281166,-9.48420695487163,2.987337852811657,1.0620662027337238,0.5560701095546812,1.1169094096672112,0.3986323430594401,0.7021940174758896
19.0,0.0,5.0,-0.29697136755974207,4.350232239877742,0.4479270094163904,0.8145372819305045,0.42689102521586936,0.6887899543887571,0.3283881061428299,0.6495516565876436
21.0,-7.0,-10.0,-12.537574023866176,-10.384573927711045,5.537574023866176,5.813243188129569,2.8909650749133253,5.946903099178895,1.2023897924752114,2.28629806566137
22.0,-7.0,-5.0,-7.53269961081358,-4.017021881532388,0.5614392471600231,1.0296016396555518,0.37519731344999396,0.6133017603692631,0.3672224763785332,0.5918363491603829
29.0,-14.0,5.0,-15.453959792856246,5.367463740599643,1.4539597928562473,0.84952128566549,0.46251806508360294,0.9576521487355213,0.3113878039912729,0.624756119685179
4.0,21.0,5.0,23.223627237519466,6.1039161318599895,2.2236272375194677,1.1039161318599902,0.506914912414631,0.751298512935319,0.3207707834142834,0.6348551529017672
28.0,-14.0,0.0,-14.622730879893405,1.1906218805435342,0.6380015079774592,1.5736267960291286,0.4638149871561805,1.3722341055427996,0.446031765509453,0.7130431661642203
15.0,7.0,10.0,7.72043870994409,9.60871299720708,0.7204387099440898,0.6820492861476725,0.4208446988773213,0.7707401000690662,0.4058589765619784,0.606391571839054
35.0,-21.0,10.0,-23.99400943675695,12.563360875571057,2.994009436756944,2.5633608755710586,0.36200280788725564,0.7566198414328723,0.34006413964189725,0.3906301092535613
13.0,7.0,0.0,5.7347230809927225,1.2201314932921468,1.6705141780204338,1.933096627904959,1.6806937792552343,1.8915933683512443,0.5638406624297905,0.808151772070168
