stimulus,start_time,end_time,positionX,positionY
2,1719836206.8902528,1719836210.9422743,1,-1
1,1719836212.1070213,1719836215.9317563,0,0
4,1719836217.0817952,1719836220.9367604,-1,1
3,1719836222.4434896,1719836226.4316683,-1,-1
5,1719836227.6379213,1719836231.4387586,1,1
