timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY
1713511593.0003366,5016,2010.608695652174,1092.072463768116,1993.304347826087,1092.855072463768,2014.0364379882812,1079.9137420654297,1362.125786163522,1086.2138364779873,1343.5555555555557,1087.079365079365,1357.3253707885742,1071.2755584716797
1713511593.0223558,5017,2010.56,1092.2533333333333,1993.0,1092.6376811594203,2013.7130126953125,1080.2289810180664,1361.6724137931035,1086.5689655172414,1343.0,1087.3333333333333,1355.8546829223633,1071.2367401123047
1713511593.0450568,5018,2010.0266666666666,1092.4133333333334,1992.6933333333334,1093.1866666666667,2013.5157852172852,1080.4448928833008,1361.4107142857142,1086.952380952381,1343.0,1087.5,1356.4933853149414,1071.6648559570312
1713511593.0679429,5019,2010.3833333333332,1092.8166666666666,1992.6875,1093.375,2013.6815948486328,1080.7659759521484,1361.5197740112994,1086.9322033898304,1343.0666666666666,1087.5466666666666,1356.2067794799805,1071.4636917114258
1713511593.0900383,5020,2010.679487179487,1092.8205128205127,1993.2727272727273,1093.6136363636363,2013.933982849121,1080.746322631836,1361.8427672955975,1087.0503144654087,1343.072463768116,1087.7101449275362,1356.8276443481445,1071.2567901611328
1713511593.1121838,5021,2011.2051282051282,1093.2051282051282,1993.525925925926,1093.9407407407407,2014.4633712768555,1080.9787521362305,1362.2542372881355,1087.0903954802259,1343.927536231884,1087.7101449275362,1357.1301727294922,1072.0566101074219
1713511593.1340873,5022,2011.75,1093.0,1994.1629629629629,1093.7703703703703,2014.7845840454102,1081.302879333496,1362.8793103448277,1086.8505747126437,1344.1363636363637,1087.4545454545455,1357.456916809082,1071.822006225586
1713511593.157593,5023,2012.1466666666668,1093.1466666666668,1994.6875,1093.736111111111,2015.3451614379883,1080.8851470947266,1363.1169590643274,1086.8947368421052,1344.7543859649122,1087.5087719298244,1358.1779861450195,1071.6881408691406
1713511593.180443,5024,2012.2898550724638,1093.072463768116,1994.6527777777778,1093.8958333333333,2015.4394607543945,1080.8899993896484,1363.0691823899372,1086.754716981132,1344.927536231884,1087.7101449275362,1357.8405532836914,1071.2713165283203
1713511593.2021694,5025,2012.1466666666668,1093.1466666666668,1994.6524822695035,1093.6099290780141,2015.326675415039,1080.7157440185547,1363.0,1086.8095238095239,1344.5942028985507,1087.2028985507245,1357.5147247314453,1071.6743240356445
1713511593.2228916,5026,2011.892857142857,1092.7619047619048,1994.5,1093.5,2015.111228942871,1080.2729034423828,1362.8064516129032,1086.6827956989248,1344.138888888889,1087.3472222222222,1357.9090423583984,1071.8805618286133
1713511593.2445896,5027,2011.679487179487,1092.8205128205127,1994.1699346405228,1093.4052287581699,2014.652603149414,1080.5788269042969,1362.4915254237287,1086.6214689265537,1344.0,1087.3472222222222,1357.2743072509766,1071.2329025268555
1713511593.2662802,5028,2011.3974358974358,1092.8205128205127,1993.8843537414966,1093.455782312925,2014.4771423339844,1080.8021926879883,1362.1129943502824,1086.8079096045199,1343.7777777777778,1087.3333333333333,1356.9122009277344,1071.4480590820312
1713511593.2889776,5029,2011.448717948718,1092.974358974359,1993.6258503401361,1093.7278911564626,2014.6507873535156,1081.0381774902344,1361.8484848484848,1086.9272727272728,1343.5087719298244,1087.7543859649122,1356.7886581420898,1071.787940979004
1713511593.3117464,5030,2011.4642857142858,1093.357142857143,1993.8496732026144,1094.0326797385621,2014.423355102539,1081.149757385254,1361.8548387096773,1087.4516129032259,1343.2666666666667,1088.2533333333333,1356.998764038086,1072.2957458496094
1713511593.3335142,5031,2011.6527777777778,1094.0,1994.3066666666666,1094.3466666666666,2014.6772003173828,1081.6001586914062,1362.030303030303,1087.8545454545454,1343.5555555555557,1088.920634920635,1356.9758911132812,1072.848030090332
1713511593.3552516,5032,2011.9615384615386,1094.4615384615386,1994.4166666666667,1095.1944444444443,2015.0642929077148,1082.2840118408203,1362.2096774193549,1088.5806451612902,1343.7777777777778,1089.2222222222222,1357.2304077148438,1073.7064743041992
