timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY,pupil_area_left,pupil_area_right
1719822807.5840874,1709,1790.2222222222222,1444.2222222222222,1775.4166666666667,1444.3333333333333,1784.714958190918,1428.4021835327148,1238.6868686868686,1461.5050505050506,1223.5,1461.5,1227.950927734375,1443.8389053344729,4632.423083687271,5483.96976367188
1719822807.6070626,1710,1790.2456140350878,1444.3859649122808,1775.5,1444.5,1784.386734008789,1428.4468154907229,1238.5619047619048,1461.5333333333333,1223.5,1461.5,1228.1145858764648,1443.8373107910156,4665.807141117458,5437.608375391111
1719822807.628848,1711,1790.138888888889,1444.3472222222222,1775.3333333333333,1444.2564102564102,1784.3600234985352,1427.8551712036133,1238.5959595959596,1461.414141414141,1223.5,1461.5,1228.131378173828,1444.0881118774414,4356.549244303695,5459.077548105724
1719822807.6516252,1712,1790.072463768116,1444.2898550724638,1775.3333333333333,1444.2564102564102,1784.0439834594729,1428.4052505493164,1238.731182795699,1461.3763440860216,1223.5,1461.5,1228.2568130493164,1443.456428527832,4586.278436903226,5391.960018631218
1719822807.6734452,1713,1790.2222222222222,1444.2222222222222,1775.3939393939395,1444.060606060606,1784.4287185668943,1428.2730865478516,1238.731182795699,1461.3763440860216,1223.5,1461.5,1228.2534637451172,1443.7693176269531,4561.704123928018,5261.882457987475
1719822807.6954658,1714,1790.2222222222222,1444.2222222222222,1775.3939393939395,1444.060606060606,1784.2317428588867,1427.2751541137695,1238.8533333333332,1461.1466666666668,1223.5686274509803,1461.4313725490197,1228.1094360351562,1443.4833526611328,4371.526742318594,5225.328763122447
1719822807.718272,1715,1790.2222222222222,1444.2222222222222,1775.3939393939395,1444.060606060606,1784.7132034301758,1427.1267929077148,1238.923076923077,1461.2051282051282,1223.920634920635,1461.4444444444443,1228.596305847168,1444.1495895385742,4292.129546266274,5488.266477969335
1719822807.740062,1716,1790.2222222222222,1444.2222222222222,1775.3333333333333,1444.2564102564102,1785.1932525634766,1427.6052017211914,1238.9876543209875,1461.1728395061727,1223.920634920635,1461.4444444444443,1228.7369842529297,1444.5485763549805,4373.590043017727,5446.425349557293
1719822807.7619753,1717,1790.072463768116,1444.2898550724638,1775.3333333333333,1444.2564102564102,1783.5113677978516,1426.5441513061523,1238.642857142857,1461.071428571429,1223.4444444444443,1461.1666666666667,1228.1613006591797,1443.3872146606443,4104.356233739474,5273.419869364592
1719822807.7849116,1718,1789.8533333333332,1444.1466666666668,1774.7333333333331,1444.0,1784.0524520874023,1428.3798217773438,1238.4301075268818,1461.021505376344,1223.2156862745098,1461.372549019608,1227.782341003418,1444.1795272827148,4631.219760484075,5335.833812555393
1719822807.8078084,1719,1789.6666666666667,1444.0,1774.7777777777778,1443.7777777777778,1783.6598663330078,1426.6350784301758,1238.2043010752689,1461.0537634408602,1222.920634920635,1461.4444444444443,1227.7521209716797,1443.5496444702148,4133.555947336979,5248.164914301406
1719822807.8288298,1720,1789.6666666666667,1444.0,1774.7777777777778,1443.7777777777778,1783.6354598999023,1427.4654388427734,1238.3434343434344,1461.111111111111,1223.111111111111,1461.3148148148148,1227.9148025512695,1444.0142364501953,4392.541142735556,5356.036827940259
1719822807.8522036,1721,1789.8636363636365,1443.8181818181818,1774.7777777777778,1443.7777777777778,1784.420524597168,1426.6169509887695,1238.4117647058824,1461.0882352941176,1223.0,1461.0,1227.9096603393557,1442.854621887207,4230.233285967684,5230.507144972323
1719822807.8732183,1722,1789.920634920635,1443.5555555555557,1775.0,1443.809523809524,1783.692352294922,1426.955062866211,1238.5698924731182,1460.978494623656,1223.072463768116,1460.9710144927535,1227.8639907836914,1443.827507019043,4461.134523726847,5323.159233835286
1719822807.911647,1723,1789.8636363636365,1443.8181818181818,1775.2222222222222,1443.7777777777778,1783.687873840332,1427.624641418457,1238.4117647058824,1461.0882352941176,1223.1,1461.15,1227.7670669555664,1443.372055053711,4440.98329619305,5135.763862631374
1719822807.9417765,1724,1790.0,1443.75,1775.2666666666669,1444.0,1784.1930694580078,1426.9416198730469,1238.4117647058824,1461.0882352941176,1223.5,1461.5,1227.931510925293,1443.126693725586,4449.8388933619535,5180.032964736162
1719822807.951935,1725,1789.923076923077,1443.8846153846157,1775.2222222222222,1443.7777777777778,1784.0384826660156,1428.6839904785156,1238.5,1461.0,1223.5686274509803,1461.4313725490197,1228.0256958007812,1442.6456604003906,4816.156538524434,5070.978851153502
1719822807.9657872,1726,1789.923076923077,1443.8846153846157,1775.2222222222222,1443.7777777777778,1784.4053497314453,1426.06103515625,1238.53125,1461.03125,1223.3684210526317,1461.3859649122808,1227.6582565307615,1443.501205444336,4065.816209706492,5374.204669400786
1719822807.9875891,1727,1790.072463768116,1443.7101449275362,1775.2222222222222,1443.7777777777778,1783.972885131836,1426.5751419067385,1238.53125,1461.03125,1223.3684210526317,1461.3859649122808,1227.9052276611328,1443.3482055664062,4299.678268593019,5144.646171694376
1719822808.0096133,1728,1790.072463768116,1443.7101449275362,1775.3333333333333,1443.7435897435898,1784.262222290039,1428.3581008911133,1238.5698924731182,1460.978494623656,1223.3684210526317,1461.3859649122808,1228.0842208862305,1442.8604049682615,4788.251503905745,5297.8848485313
1719822808.0315464,1729,1790.0,1443.75,1775.2222222222222,1443.7777777777778,1784.3863830566406,1427.2438583374023,1238.4117647058824,1461.0882352941176,1223.3333333333333,1461.2222222222222,1228.132064819336,1443.0734329223633,4425.4328777480005,5132.750619093045
