stimulus,start_time,end_time,positionX,positionY
1,1719495504.4365354,1719495506.4334261,0,0
2,1719495507.783453,1719495509.8838022,0,0
3,1719495510.8810277,1719495512.9346921,0,0
4,1719495514.4424725,1719495516.4316723,0,0
5,1719495517.6815937,1719495519.7862291,0,0
