timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1713509786.7434244,0,nan,nan,nan,nan,nan,nan
1713509786.7662995,1,nan,nan,nan,nan,nan,nan
1713509786.7884805,2,nan,nan,nan,nan,nan,nan
1713509786.811481,3,nan,nan,nan,nan,nan,nan
1713509786.8350017,4,nan,nan,nan,nan,nan,nan
1713509786.8555832,5,nan,nan,nan,nan,nan,nan
1713509786.8776338,6,nan,nan,nan,nan,nan,nan
1713509786.9007638,7,nan,nan,nan,nan,nan,nan
1713509786.9254165,8,nan,nan,nan,nan,nan,nan
1713509786.961208,9,nan,nan,nan,nan,nan,nan
1713509786.990491,10,nan,nan,nan,nan,nan,nan
1713509787.0087514,11,nan,nan,nan,nan,nan,nan
1713509787.0299408,12,nan,nan,nan,nan,nan,nan
1713509787.0432034,13,nan,nan,nan,nan,nan,nan
1713509787.0585055,14,nan,nan,nan,nan,nan,nan
1713509787.0805306,15,nan,nan,nan,nan,nan,nan
1713509787.102435,16,nan,nan,nan,nan,nan,nan
1713509787.1247458,17,nan,nan,nan,nan,nan,nan
1713509787.1477177,18,nan,nan,nan,nan,nan,nan
1713509787.1701465,19,nan,nan,nan,nan,nan,nan
1713509787.1996646,20,nan,nan,nan,nan,nan,nan
1713509787.2238533,21,nan,nan,nan,nan,nan,nan
1713509787.2479296,22,nan,nan,nan,nan,nan,nan
1713509787.2625268,23,nan,nan,nan,nan,nan,nan
1713509787.2859461,24,nan,nan,nan,nan,nan,nan
1713509787.3082788,25,nan,nan,nan,nan,nan,nan
1713509787.3306415,26,nan,nan,nan,nan,nan,nan
1713509787.3527894,27,nan,nan,nan,nan,nan,nan
1713509787.3759604,28,nan,nan,nan,nan,nan,nan
1713509787.3983605,29,nan,nan,nan,nan,nan,nan
1713509787.4199824,30,nan,nan,nan,nan,nan,nan
1713509787.4432893,31,nan,nan,nan,nan,nan,nan
1713509787.4658408,32,nan,nan,nan,nan,nan,nan
1713509787.4877074,33,nan,nan,nan,nan,nan,nan
1713509787.5100446,34,nan,nan,nan,nan,nan,nan
1713509787.5317464,35,nan,nan,nan,nan,nan,nan
1713509787.5538495,36,nan,nan,nan,nan,nan,nan
1713509787.5765004,37,nan,nan,nan,nan,nan,nan
1713509787.5974286,38,nan,nan,nan,nan,nan,nan
1713509787.6204844,39,nan,nan,nan,nan,nan,nan
1713509787.6438694,40,nan,nan,nan,nan,nan,nan
1713509787.6895137,41,nan,nan,nan,nan,nan,nan
1713509787.7358046,42,nan,nan,nan,nan,nan,nan
1713509787.7684634,43,nan,nan,nan,nan,nan,nan
1713509787.7932909,44,nan,nan,nan,nan,nan,nan
1713509787.8205981,45,nan,nan,nan,nan,nan,nan
1713509787.8350294,46,nan,nan,nan,nan,nan,nan
1713509787.8464272,47,nan,nan,nan,nan,nan,nan
1713509787.8666465,48,nan,nan,nan,nan,nan,nan
1713509787.8894577,49,nan,nan,nan,nan,nan,nan
1713509787.9122584,50,nan,nan,nan,nan,nan,nan
1713509787.936533,51,nan,nan,nan,nan,nan,nan
1713509787.9545755,52,nan,nan,nan,nan,nan,nan
1713509787.9762664,53,nan,nan,nan,nan,nan,nan
1713509787.9986842,54,nan,nan,nan,nan,nan,nan
1713509788.024402,55,nan,nan,nan,nan,nan,nan
1713509788.0462012,56,nan,nan,nan,nan,nan,nan
1713509788.0682204,57,nan,nan,nan,nan,nan,nan
1713509788.0915658,58,nan,nan,nan,nan,nan,nan
1713509788.112945,59,nan,nan,nan,nan,nan,nan
1713509788.1386714,60,nan,nan,nan,nan,nan,nan
1713509788.1937332,61,nan,nan,nan,nan,nan,nan
1713509788.2157834,62,nan,nan,nan,nan,nan,nan
1713509788.230994,63,nan,nan,nan,nan,nan,nan
1713509788.2479393,64,nan,nan,nan,nan,nan,nan
1713509788.2644906,65,nan,nan,nan,nan,nan,nan
1713509788.284043,66,nan,nan,nan,nan,nan,nan
1713509788.3018787,67,nan,nan,nan,nan,nan,nan
1713509788.321593,68,nan,nan,nan,nan,nan,nan
1713509788.3437767,69,nan,nan,nan,nan,nan,nan
1713509788.3659663,70,nan,nan,nan,nan,nan,nan
1713509788.38788,71,nan,nan,nan,nan,nan,nan
1713509788.4096544,72,nan,nan,nan,nan,nan,nan
1713509788.4325187,73,nan,nan,nan,nan,nan,nan
1713509788.4544122,74,nan,nan,nan,nan,nan,nan
1713509788.4764178,75,nan,nan,nan,nan,nan,nan
1713509788.4998362,76,nan,nan,nan,nan,nan,nan
1713509788.5225637,77,nan,nan,nan,nan,nan,nan
1713509788.5453947,78,nan,nan,nan,nan,nan,nan
1713509788.5673137,79,nan,nan,nan,nan,nan,nan
1713509788.5898013,80,nan,nan,nan,nan,nan,nan
1713509788.613336,81,nan,nan,nan,nan,nan,nan
1713509788.6367812,82,nan,nan,nan,nan,nan,nan
1713509788.6597042,83,nan,nan,nan,nan,nan,nan
1713509788.6806452,84,nan,nan,nan,nan,nan,nan
1713509788.7026494,85,nan,nan,nan,nan,nan,nan
1713509788.724761,86,nan,nan,nan,nan,nan,nan
1713509788.7478898,87,nan,nan,nan,nan,nan,nan
1713509788.7687216,88,nan,nan,nan,nan,nan,nan
1713509788.7917416,89,nan,nan,nan,nan,nan,nan
1713509788.8137968,90,nan,nan,nan,nan,nan,nan
1713509788.835681,91,nan,nan,nan,nan,nan,nan
1713509788.857628,92,nan,nan,nan,nan,nan,nan
1713509788.8803627,93,nan,nan,nan,nan,nan,nan
1713509788.9023416,94,nan,nan,nan,nan,nan,nan
1713509788.925611,95,nan,nan,nan,nan,nan,nan
1713509788.9485736,96,nan,nan,nan,nan,nan,nan
1713509788.969087,97,nan,nan,nan,nan,nan,nan
1713509788.9922717,98,nan,nan,nan,nan,nan,nan
1713509789.0157952,99,nan,nan,nan,nan,nan,nan
1713509789.0388422,100,nan,nan,nan,nan,nan,nan
1713509789.0599399,101,nan,nan,nan,nan,nan,nan
1713509789.0820343,102,nan,nan,nan,nan,nan,nan
1713509789.1058202,103,nan,nan,nan,nan,nan,nan
1713509789.1272078,104,nan,nan,nan,nan,nan,nan
1713509789.1512527,105,nan,nan,nan,nan,nan,nan
1713509789.173959,106,nan,nan,nan,nan,nan,nan
1713509789.1942523,107,nan,nan,nan,nan,nan,nan
1713509789.216299,108,nan,nan,nan,nan,nan,nan
1713509789.238875,109,nan,nan,nan,nan,nan,nan
1713509789.2617433,110,nan,nan,nan,nan,nan,nan
1713509789.2827356,111,nan,nan,nan,nan,nan,nan
1713509789.3055422,112,nan,nan,nan,nan,nan,nan
1713509789.3283622,113,nan,nan,nan,nan,nan,nan
1713509789.3513868,114,nan,nan,nan,nan,nan,nan
1713509789.3733597,115,nan,nan,nan,nan,nan,nan
1713509789.3957996,116,nan,nan,nan,nan,nan,nan
1713509789.4213123,117,nan,nan,nan,nan,nan,nan
1713509789.44927,118,nan,nan,nan,nan,nan,nan
1713509789.4863918,119,nan,nan,nan,nan,nan,nan
1713509789.5158036,120,nan,nan,nan,nan,nan,nan
1713509789.529839,121,nan,nan,nan,nan,nan,nan
1713509789.5385127,122,nan,nan,nan,nan,nan,nan
1713509789.5542746,123,nan,nan,nan,nan,nan,nan
1713509789.5767791,124,nan,nan,nan,nan,nan,nan
1713509789.6001797,125,nan,nan,nan,nan,nan,nan
1713509789.6210227,126,nan,nan,nan,nan,nan,nan
1713509789.643832,127,nan,nan,nan,nan,nan,nan
1713509789.6656804,128,nan,nan,nan,nan,nan,nan
1713509789.688694,129,nan,nan,nan,nan,nan,nan
1713509789.7108212,130,nan,nan,nan,nan,nan,nan
1713509789.7347827,131,nan,nan,nan,nan,nan,nan
1713509789.7567563,132,nan,nan,nan,nan,nan,nan
1713509789.785136,133,nan,nan,nan,nan,nan,nan
1713509789.814037,134,nan,nan,nan,nan,nan,nan
1713509789.8411245,135,nan,nan,nan,nan,nan,nan
1713509789.865521,136,nan,nan,nan,nan,nan,nan
1713509789.8846529,137,nan,nan,nan,nan,nan,nan
1713509789.8956225,138,nan,nan,nan,nan,nan,nan
1713509789.9181998,139,nan,nan,nan,nan,nan,nan
1713509789.9414177,140,nan,nan,nan,nan,nan,nan
1713509789.963382,141,nan,nan,nan,nan,nan,nan
1713509789.9849825,142,nan,nan,nan,nan,nan,nan
1713509790.0076509,143,nan,nan,nan,nan,nan,nan
1713509790.0308297,144,nan,nan,nan,nan,nan,nan
1713509790.0530746,145,nan,nan,nan,nan,nan,nan
1713509790.0762625,146,nan,nan,nan,nan,nan,nan
1713509790.097469,147,nan,nan,nan,nan,nan,nan
