timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY,pupil_area_left,pupil_area_right
1719488106.9496324,6140,1534.734463276836,1206.6892655367233,1518.5,1207.0,1536.234634399414,1188.883773803711,927.4153846153846,1201.8358974358976,910.4230769230768,1202.2051282051282,921.743782043457,1180.527328491211,5013.771679717324,5319.311958996389
1719488106.9714658,6141,1534.7514124293784,1206.7062146892656,1518.672619047619,1207.071428571429,1536.6249771118164,1189.0480880737305,927.5555555555557,1201.909090909091,910.4230769230768,1202.2051282051282,921.8273239135742,1180.4491119384766,5115.538182954654,5223.45302789354
1719488106.9935408,6142,1534.734463276836,1206.6892655367233,1518.6234567901236,1207.1666666666667,1536.7090225219729,1188.7701110839844,927.6666666666666,1201.6717948717949,910.4230769230768,1202.2051282051282,921.945831298828,1180.8641891479492,5014.487500139421,5101.5441879966165
1719488107.0149238,6143,1534.7602339181287,1206.7134502923975,1518.574074074074,1207.074074074074,1536.6156845092771,1188.7325973510742,927.7294685990338,1201.729468599034,910.5147679324896,1202.2489451476793,921.92919921875,1180.3673248291016,5160.952696653679,4951.863955876363
1719488107.037618,6144,1534.9444444444443,1206.8555555555556,1518.612121212121,1207.121212121212,1536.5195922851562,1188.9547958374023,927.5897435897436,1201.8666666666666,910.5930735930737,1202.307359307359,922.0354537963868,1180.7139511108398,5043.849798597878,5059.297444247971
1719488107.0621333,6145,1534.954802259887,1206.9378531073446,1518.8830409356724,1207.3040935672514,1536.6094131469729,1189.2083892822266,927.6969696969696,1202.0757575757575,910.5555555555557,1202.3796296296296,922.1790618896484,1180.9708557128906,5180.059991617643,5032.420590380063
1719488107.0828516,6146,1535.0833333333333,1207.2555555555557,1518.9333333333334,1207.6,1536.744598388672,1189.2072219848633,927.8030303030304,1202.1818181818182,910.7442922374428,1202.611872146119,922.1953201293944,1180.8375091552734,4990.037687821524,5215.135900971453
1719488107.1040814,6147,1535.478787878788,1207.4424242424243,1519.3703703703704,1207.8765432098764,1537.158660888672,1189.629638671875,928.2207207207208,1202.2477477477478,911.0,1202.991452991453,922.5767440795898,1181.4030838012695,5083.049876472158,5307.046515597451
1719488107.1265018,6148,1535.803571428571,1207.5892857142858,1519.5,1208.1538461538462,1537.7235641479492,1189.5591430664062,928.3518518518518,1202.449074074074,911.1515151515152,1202.952380952381,922.4646377563477,1181.4396743774414,5171.654194764202,5252.055910066049
1719488107.1482034,6149,1536.046875,1207.453125,1519.9666666666667,1207.8555555555556,1538.0655364990234,1189.669075012207,928.7584541062802,1202.5652173913045,911.7456140350876,1203.0131578947369,923.0954971313477,1181.2210006713867,5066.829629635234,5259.733333528981
1719488107.171486,6150,1536.5974842767296,1207.125786163522,1520.5220125786163,1207.6540880503144,1538.202133178711,1189.5026626586914,929.1220657276996,1202.2769953051643,912.0735930735932,1202.7748917748918,923.218116760254,1181.1086044311523,5169.914182808965,5420.706675249058
1719488107.1955304,6151,1537.2222222222222,1206.8555555555556,1521.1851851851852,1207.1358024691358,1539.0259857177734,1189.1911239624023,929.5707762557078,1201.9954337899544,912.5,1202.2761904761903,924.1533660888672,1181.2060928344729,5132.511426180855,5368.139079646066
1719488107.217735,6152,1537.967741935484,1206.5,1521.7345679012346,1207.0185185185185,1539.703758239746,1188.4261779785156,930.2270531400966,1201.743961352657,913.1388888888888,1202.0833333333333,924.6419296264648,1180.2925262451172,5240.780503840349,5023.534378622291
