timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1713511447.2608004,0,2.4344502246901434,0.012531439233329809,0.04087899346114964,-102.4005053863158,-51.874313036769074,628.2223882286959
1713511447.2826052,1,nan,nan,nan,nan,nan,nan
1713511447.304394,2,2.434762001703437,0.012840769958835884,0.04444516919446283,-102.44712596107267,-51.87042615516368,628.4987060430893
1713511447.3261392,3,nan,nan,nan,nan,nan,nan
1713511447.3481853,4,nan,nan,nan,nan,nan,nan
1713511447.3719692,5,2.4357247442756864,0.013146763350822547,0.04159101172626376,-102.5736347627024,-51.91528006380572,629.1697133585374
1713511447.3938007,6,2.4352598586975875,0.013462256251451735,0.041060486668568666,-102.53115070771345,-51.857751131885784,628.8933952650206
1713511447.4155707,7,2.434916427565242,0.012115354914203149,0.043995376296178015,-102.5689125774016,-51.84288176234371,629.1283619690577
1713511447.4383032,8,nan,nan,nan,nan,nan,nan
1713511447.4600806,9,2.435242252039293,0.013314997897002587,0.04270031954884085,-102.5093393536388,-51.81917651676502,628.8923735478354
1713511447.4818752,10,2.435690234207283,0.012591753049074852,0.04260988468800848,-102.52658774245893,-51.842817338297834,629.2347659725901
1713511447.5046303,11,2.4363273583082434,0.012402086178344858,0.0446534816508478,-102.64884919645432,-51.89175560311925,629.6389762345859
1713511447.527415,12,2.4343047430634037,0.01331677223973352,0.04389882088412569,-102.47971841343549,-51.873492936563295,628.7971050330144
1713511447.549258,13,nan,nan,nan,nan,nan,nan
1713511447.5720484,14,nan,nan,nan,nan,nan,nan
1713511447.5939734,15,2.4349766987105577,0.015020658267544822,0.04296417732437712,-102.39314126376343,-51.93009506177116,628.3540600888597
1713511447.616917,16,2.4357669530691806,0.01575392370028622,0.04222076908996062,-102.40626496866938,-51.94535785716796,628.3831114013092
1713511447.639759,17,nan,nan,nan,nan,nan,nan
1713511447.6625626,18,2.437839114479209,0.015782615359432834,0.04566819000035626,-102.44662535455926,-52.01001355242605,628.4621644400918
1713511447.6852937,19,2.4345537126963674,0.01343142587104796,0.04701852172741346,-102.31291076860629,-51.932221828026506,627.6874496078857
1713511447.7070556,20,2.434965232951155,0.013895141282914164,0.04623565046396961,-102.3097376594545,-51.95198597490709,627.8881699439291
1713511447.7288039,21,nan,nan,nan,nan,nan,nan
1713511447.7514586,22,2.432593732952507,0.012313504980685647,0.04743639041822138,-102.2966664360613,-51.89988628779423,628.3242313307087
1713511447.77425,23,2.4314510093148898,0.012874179653047898,0.04843258390657039,-102.33289470671747,-51.845783006832725,628.3465626988016
1713511447.796102,24,nan,nan,nan,nan,nan,nan
1713511447.8178837,25,nan,nan,nan,nan,nan,nan
1713511447.8396468,26,2.4324194599860376,0.014182757984895444,0.04553067591263937,-102.49989210330398,-51.78894590579014,629.339597570957
1713511447.8625095,27,nan,nan,nan,nan,nan,nan
1713511447.8857827,28,2.4326695313289006,0.01512106834177222,0.04693553005824622,-102.6015162180172,-51.78500716580073,629.6142942020266
1713511447.914612,29,2.432684361116739,0.012175234784025395,0.044953270621410656,-102.58236482875378,-51.78409615262549,629.6708270137838
1713511447.9317172,30,2.432784573901237,0.010755842870643427,0.04404267400850858,-102.5464576762952,-51.76738014299216,629.3790119596404
1713511447.9535115,31,2.4331058147574116,0.012206549213621807,0.044639917005618604,-102.63289263435952,-51.77750538796989,629.8114830142995
1713511447.9746985,32,nan,nan,nan,nan,nan,nan
1713511447.9989042,33,nan,nan,nan,nan,nan,nan
1713511448.0204403,34,2.4322748598119217,0.01422202945275047,0.04206944888333982,-102.6301493555293,-51.78570051616146,629.4830896212474
1713511448.043483,35,2.432765610412177,0.012880034761196153,0.041799273648728,-102.67569116669131,-51.787620057702014,629.2552021536883
1713511448.072135,36,2.4309468161484618,0.012457332004186115,0.042135828016054686,-102.61526118377358,-51.75468678670827,628.899580100373
1713511448.0993917,37,2.431953969354373,0.012340204263651632,0.04431267515232944,-102.57893895022949,-51.78261228905195,628.9845308985857
1713511448.1234918,38,nan,nan,nan,nan,nan,nan
1713511448.1469588,39,2.430261000562392,0.01206253133610901,0.04687228209194421,-102.50600100336494,-51.73047147081164,628.8436274181261
1713511448.162998,40,2.4302554322727983,0.012237713362358672,0.04537949336220685,-102.42095268311758,-51.70885177138531,628.9292773572016
1713511448.177781,41,2.4295326654245386,0.012704376700212808,0.04604956874174934,-102.45056285878924,-51.69979046797133,628.9450655353991
1713511448.2005675,42,nan,nan,nan,nan,nan,nan
1713511448.2226918,43,2.429479134395996,0.013311039141573156,0.0467653682718357,-102.42426732492794,-51.71080842062903,629.1069081319665
1713511448.2457066,44,nan,nan,nan,nan,nan,nan
1713511448.267737,45,nan,nan,nan,nan,nan,nan
1713511448.2907329,46,2.428450809291606,0.013710167542868149,0.04491435314358541,-102.33805658572709,-51.669598534848284,628.4074095391094
1713511448.3131866,47,2.429463951212731,0.015215114747959398,0.047902787592943336,-102.44512402205524,-51.72458482802767,629.2940491094541
1713511448.3358037,48,2.4305883809141715,0.01611835346382358,0.047867036997369994,-102.47573036445307,-51.759660269978696,629.4864115355679
1713511448.3896239,49,nan,nan,nan,nan,nan,nan
1713511448.404882,50,nan,nan,nan,nan,nan,nan
1713511448.4174988,51,nan,nan,nan,nan,nan,nan
1713511448.427199,52,nan,nan,nan,nan,nan,nan
1713511448.448967,53,2.426814846367506,0.014296417248301637,0.04716968635339945,-102.40413403804408,-51.648535538811174,629.200800563596
1713511448.4713204,54,2.4290315472071295,0.015203734544939654,0.04537620576161901,-102.56786589033379,-51.65560363258081,629.8109655169163
