timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1719822991.9371495,411,nan,nan,nan,nan,nan,nan
1719822991.96013,412,nan,nan,nan,nan,nan,nan
1719822991.9830241,413,nan,nan,nan,nan,nan,nan
1719822992.006276,414,nan,nan,nan,nan,nan,nan
1719822992.029456,415,nan,nan,nan,nan,nan,nan
1719822992.0559394,416,nan,nan,nan,nan,nan,nan
1719822992.078356,417,nan,nan,nan,nan,nan,nan
1719822992.1020424,418,nan,nan,nan,nan,nan,nan
1719822992.1273098,419,nan,nan,nan,nan,nan,nan
1719822992.1480875,420,nan,nan,nan,nan,nan,nan
1719822992.1690233,421,nan,nan,nan,nan,nan,nan
1719822992.1917877,422,nan,nan,nan,nan,nan,nan
1719822992.2137349,423,nan,nan,nan,nan,nan,nan
1719822992.2382166,424,nan,nan,nan,nan,nan,nan
1719822992.533997,436,nan,nan,nan,nan,nan,nan
1719822992.5568252,437,nan,nan,nan,nan,nan,nan
1719822992.589163,438,nan,nan,nan,nan,nan,nan
1719822992.6167934,439,nan,nan,nan,nan,nan,nan
1719822992.6344078,440,nan,nan,nan,nan,nan,nan
1719822992.65872,441,nan,nan,nan,nan,nan,nan
1719822992.6781206,442,nan,nan,nan,nan,nan,nan
1719822992.716627,443,nan,nan,nan,nan,nan,nan
1719822992.7477498,444,nan,nan,nan,nan,nan,nan
1719822992.7825758,445,nan,nan,nan,nan,nan,nan
1719822992.819976,446,nan,nan,nan,nan,nan,nan
1719822992.8499749,447,nan,nan,nan,nan,nan,nan
1719822992.8966446,448,nan,nan,nan,nan,nan,nan
1719822992.9338036,449,nan,nan,nan,nan,nan,nan
1719822992.9501524,450,nan,nan,nan,nan,nan,nan
1719822992.9613624,451,nan,nan,nan,nan,nan,nan
1719822992.969984,452,nan,nan,nan,nan,nan,nan
1719822992.9907868,453,nan,nan,nan,nan,nan,nan
1719822993.0130124,454,nan,nan,nan,nan,nan,nan
1719822993.0349934,455,nan,nan,nan,nan,nan,nan
1719822993.0567982,456,nan,nan,nan,nan,nan,nan
1719822993.0798817,457,nan,nan,nan,nan,nan,nan
1719822993.100735,458,nan,nan,nan,nan,nan,nan
1719822993.1226912,459,nan,nan,nan,nan,nan,nan
1719822993.1466784,460,nan,nan,nan,nan,nan,nan
1719822993.1882002,461,nan,nan,nan,nan,nan,nan
1719822993.222629,462,nan,nan,nan,nan,nan,nan
1719822993.2529252,463,nan,nan,nan,nan,nan,nan
1719822993.275967,464,nan,nan,nan,nan,nan,nan
1719822993.2870672,465,nan,nan,nan,nan,nan,nan
1719822993.2956715,466,nan,nan,nan,nan,nan,nan
1719822993.3043897,467,nan,nan,nan,nan,nan,nan
1719822993.3260834,468,nan,nan,nan,nan,nan,nan
1719822993.3480988,469,nan,nan,nan,nan,nan,nan
1719822993.3712366,470,nan,nan,nan,nan,nan,nan
1719822993.4046102,471,nan,nan,nan,nan,nan,nan
1719822993.4483407,472,nan,nan,nan,nan,nan,nan
1719822993.4857218,473,nan,nan,nan,nan,nan,nan
1719822993.5185313,474,nan,nan,nan,nan,nan,nan
1719822993.544845,475,nan,nan,nan,nan,nan,nan
1719822993.7593918,486,nan,nan,nan,nan,nan,nan
1719822993.7811475,487,nan,nan,nan,nan,nan,nan
1719822993.8032866,488,nan,nan,nan,nan,nan,nan
1719822993.8252444,489,nan,nan,nan,nan,nan,nan
1719822993.8484423,490,nan,nan,nan,nan,nan,nan
1719822993.870846,491,nan,nan,nan,nan,nan,nan
1719822993.8937025,492,nan,nan,nan,nan,nan,nan
1719822993.916567,493,nan,nan,nan,nan,nan,nan
1719822993.9397902,494,nan,nan,nan,nan,nan,nan
1719822993.9607806,495,nan,nan,nan,nan,nan,nan
1719822993.9863994,496,nan,nan,nan,nan,nan,nan
1719822994.0111125,497,nan,nan,nan,nan,nan,nan
1719822994.0337143,498,nan,nan,nan,nan,nan,nan
1719822994.0579367,499,nan,nan,nan,nan,nan,nan
1719822994.077914,500,nan,nan,nan,nan,nan,nan
1719822994.097324,501,nan,nan,nan,nan,nan,nan
1719822994.1191096,502,nan,nan,nan,nan,nan,nan
1719822994.1419914,503,nan,nan,nan,nan,nan,nan
1719822994.1630416,504,nan,nan,nan,nan,nan,nan
1719822994.1840012,505,nan,nan,nan,nan,nan,nan
1719822994.2070074,506,nan,nan,nan,nan,nan,nan
1719822994.229436,507,nan,nan,nan,nan,nan,nan
1719822994.2537653,508,nan,nan,nan,nan,nan,nan
1719822994.295476,509,nan,nan,nan,nan,nan,nan
1719822994.3451433,510,nan,nan,nan,nan,nan,nan
1719822994.374221,511,nan,nan,nan,nan,nan,nan
1719822994.3905256,512,nan,nan,nan,nan,nan,nan
1719822994.40657,513,nan,nan,nan,nan,nan,nan
1719822994.4154754,514,nan,nan,nan,nan,nan,nan
1719822994.4332592,515,nan,nan,nan,nan,nan,nan
1719822994.4558878,516,nan,nan,nan,nan,nan,nan
1719822994.4791386,517,nan,nan,nan,nan,nan,nan
1719822994.5110037,518,nan,nan,nan,nan,nan,nan
1719822994.5368602,519,nan,nan,nan,nan,nan,nan
1719822994.5493126,520,nan,nan,nan,nan,nan,nan
1719822994.5698836,521,nan,nan,nan,nan,nan,nan
1719822994.5923269,522,nan,nan,nan,nan,nan,nan
1719822994.6234918,523,nan,nan,nan,nan,nan,nan
1719822994.6496294,524,nan,nan,nan,nan,nan,nan
1719822994.6759176,525,nan,nan,nan,nan,nan,nan
1719822994.708467,526,nan,nan,nan,nan,nan,nan
1719822994.7209666,527,nan,nan,nan,nan,nan,nan
1719822994.7308064,528,nan,nan,nan,nan,nan,nan
1719822994.7522497,529,nan,nan,nan,nan,nan,nan
1719822994.775591,530,nan,nan,nan,nan,nan,nan
1719822994.8100991,531,nan,nan,nan,nan,nan,nan
1719822994.8471313,532,nan,nan,nan,nan,nan,nan
