timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1713358688.6617131,14859,nan,nan,nan,nan,nan,nan
1713358688.689514,14860,nan,nan,nan,nan,nan,nan
1713358688.712411,14861,nan,nan,nan,nan,nan,nan
1713358688.723183,14862,nan,nan,nan,nan,nan,nan
1713358688.7319572,14863,nan,nan,nan,nan,nan,nan
1713358688.7505255,14864,nan,nan,nan,nan,nan,nan
1713358688.7701507,14865,nan,nan,nan,nan,nan,nan
1713358688.7908995,14866,nan,nan,nan,nan,nan,nan
1713358688.8108168,14867,nan,nan,nan,nan,nan,nan
1713358688.8313363,14868,nan,nan,nan,nan,nan,nan
1713358688.8584085,14869,nan,nan,nan,nan,nan,nan
1713358688.873253,14870,nan,nan,nan,nan,nan,nan
1713358688.8937705,14871,nan,nan,nan,nan,nan,nan
1713358688.91568,14872,nan,nan,nan,nan,nan,nan
1713358688.9364307,14873,nan,nan,nan,nan,nan,nan
1713358688.9575717,14874,nan,nan,nan,nan,nan,nan
1713358688.9819818,14875,nan,nan,nan,nan,nan,nan
1713358689.0249617,14876,nan,nan,nan,nan,nan,nan
1713358689.0592935,14877,nan,nan,nan,nan,nan,nan
1713358689.0796506,14878,nan,nan,nan,nan,nan,nan
1713358689.097136,14879,nan,nan,nan,nan,nan,nan
1713358689.1209555,14880,nan,nan,nan,nan,nan,nan
1713358689.1395302,14881,nan,nan,nan,nan,nan,nan
1713358689.1564744,14882,nan,nan,nan,nan,nan,nan
1713358689.1806192,14883,nan,nan,nan,nan,nan,nan
1713358689.2008338,14884,nan,nan,nan,nan,nan,nan
1713358689.2135725,14885,nan,nan,nan,nan,nan,nan
1713358689.2239769,14886,nan,nan,nan,nan,nan,nan
1713358689.2366168,14887,nan,nan,nan,nan,nan,nan
1713358689.258349,14888,nan,nan,nan,nan,nan,nan
1713358689.2794816,14889,nan,nan,nan,nan,nan,nan
1713358689.3012216,14890,nan,nan,nan,nan,nan,nan
1713358689.321151,14891,nan,nan,nan,nan,nan,nan
1713358689.3430178,14892,nan,nan,nan,nan,nan,nan
1713358689.3640943,14893,nan,nan,nan,nan,nan,nan
1713358689.3831236,14894,nan,nan,nan,nan,nan,nan
1713358689.4039242,14895,nan,nan,nan,nan,nan,nan
1713358689.4248393,14896,nan,nan,nan,nan,nan,nan
1713358689.4466708,14897,nan,nan,nan,nan,nan,nan
1713358689.4680028,14898,nan,nan,nan,nan,nan,nan
1713358689.5090258,14899,nan,nan,nan,nan,nan,nan
1713358689.5263531,14900,nan,nan,nan,nan,nan,nan
1713358689.5459194,14901,nan,nan,nan,nan,nan,nan
1713358689.564313,14902,nan,nan,nan,nan,nan,nan
1713358689.5856955,14903,nan,nan,nan,nan,nan,nan
1713358689.6023788,14904,nan,nan,nan,nan,nan,nan
1713358689.6170003,14905,nan,nan,nan,nan,nan,nan
1713358689.636634,14906,nan,nan,nan,nan,nan,nan
1713358689.6563416,14907,nan,nan,nan,nan,nan,nan
1713358689.678235,14908,nan,nan,nan,nan,nan,nan
1713358689.6980488,14909,nan,nan,nan,nan,nan,nan
