stimulus_id,target_x,target_y,mean_x,mean_y,accuracy_x,accuracy_y,precision_x_std,precision_y_std,precision_x_s2s,precision_y_s2s,is_outlier
8,14.0,0.0,13.988980692739439,-0.2061596827580935,0.09126937078087694,0.22512148887899608,0.12135971706759233,0.17139347066268443,0.06983275792711831,0.14829504960646367,False
16,0.0,-10.0,-0.4447511919066615,-10.127380242865504,0.4447511919066615,0.20558986942077437,0.11073964813471221,0.2382622769672758,0.1151682021526768,0.2180745320082935,False
30,-14.0,10.0,-16.69902466047145,6.068043919315858,2.6990246604714514,3.931956080684141,0.3398278311779524,1.0111625128169646,0.19474313779788704,0.5158304035704576,True
27,-14.0,-5.0,-14.53346611102504,-4.553083517701024,0.533466111025043,0.4469164822989754,0.13521761528903325,0.14694152478175548,0.08704415767159962,0.11360167715040825,False
2,21.0,-5.0,22.30124840768516,-4.135630447961869,1.3012484076851574,0.8643695520381309,0.22773956790868685,0.22769709287077064,0.10425536832846587,0.1651255063543546,False
17,0.0,-5.0,-0.07995942484318737,-5.487888635625878,0.10964425670602762,0.4878886356258788,0.1063607996423567,0.25919479553702063,0.10050761507201571,0.21100168880094455,False
10,14.0,10.0,13.919307402920008,9.704039091949028,0.09933315446749963,0.3047384483636276,0.09029137727167245,0.1928172964961502,0.07869506057999771,0.14526540253150744,False
12,7.0,-5.0,7.247173745302955,-4.977260139824982,0.25142947389352044,0.28788287121386213,0.17164502383048863,0.33231640242327715,0.12726949729984627,0.18804473575414196,False
9,14.0,5.0,14.35455514478271,4.734021466797512,0.354555144782707,0.2664581825451542,0.09188289440965096,0.13069297005849081,0.09170958359656635,0.11576477174815099,False
7,14.0,-5.0,14.34341909621322,-5.065956903103141,0.3434190962132205,0.1972334421166383,0.15481888425344967,0.2348613575438058,0.0681189657448671,0.16985221607833673,False
5,21.0,10.0,21.58374901331719,10.336792735314829,0.5837490133171876,0.33679273531483195,0.07925503410874006,0.13982154272211492,0.08397785012815005,0.13424458897242186,False
