stimulus,start_time,end_time,positionX,positionY
1,1719835948.8874962,1719835950.932137,0,0
2,1719835952.158491,1719835954.0625424,0,0
3,1719835955.4319792,1719835957.4315412,0,0
4,1719835958.7382922,1719835960.8384197,0,0
5,1719835962.1849005,1719835964.2983558,0,0
