timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY,pupil_area_left,pupil_area_right
1719835808.9055254,15290,1789.7619047619048,1201.6190476190477,1773.5686274509803,1201.4313725490197,1784.8039855957031,1186.818000793457,,,,,,,11288.10096514314,
1719835808.9275444,15291,1789.5555555555557,1201.4537037037037,1773.5,1201.5,1784.683967590332,1186.416648864746,,,,,,,11349.131536119714,
1719835808.948521,15292,1789.6764705882354,1201.421568627451,1773.5686274509803,1201.4313725490197,1785.3163986206057,1186.4753036499023,,,,,,,11285.80797513774,
1719835808.9713414,15293,1789.5523809523809,1201.247619047619,1773.3859649122808,1201.2456140350878,1784.774055480957,1186.4689865112305,,,,,,,11610.398620168158,
1719835808.9923787,15294,1789.4343434343434,1201.20202020202,1773.4444444444443,1201.1666666666667,1784.845832824707,1186.3040237426758,,,,,,,11621.846492208197,
1719835809.014505,15295,1789.5833333333333,1201.1944444444443,1773.4444444444443,1201.1666666666667,1784.5174179077148,1186.519386291504,,,,,,,11680.145248577084,
1719835809.037782,15296,1789.5833333333333,1201.1944444444443,1773.3859649122808,1201.2456140350878,1785.5501708984375,1186.8362045288086,,,,,,,11639.672799071372,
1719835809.0631976,15297,1789.6764705882354,1201.421568627451,1773.5,1201.5,1784.9803161621094,1186.6721878051758,,,,,,,11710.556355880171,
1719835809.084582,15298,1789.5619047619048,1201.5333333333333,1773.5,1201.5,1785.0937957763672,1186.2430038452148,,,,,,,11270.972668544746,
1719835809.1076038,15299,1789.4666666666667,1201.4380952380952,1773.45,1201.3166666666666,1785.5451736450195,1186.2769393920898,,,,,,,11545.180682915932,
1719835809.1298065,15300,1789.5523809523809,1201.247619047619,1773.45,1201.3166666666666,1785.133644104004,1186.5189208984375,,,,,,,11558.221746233345,
1719835809.151765,15301,1789.5588235294117,1201.0588235294117,1773.4444444444443,1201.1666666666667,1784.965705871582,1186.4807434082031,,,,,,,11624.182884264075,
1719835809.1742349,15302,1789.5833333333333,1201.1944444444443,1773.4444444444443,1201.1666666666667,1785.1511764526367,1186.5919036865234,,,,,,,11535.74310314329,
1719835809.1961858,15303,1789.5523809523809,1201.247619047619,1773.5,1201.5,1784.8296813964844,1186.6222381591797,,,,,,,11548.576457789508,
1719835809.2183132,15304,1789.6764705882354,1201.421568627451,1773.5,1201.5,1784.912857055664,1186.4939804077148,,,,,,,11581.658097649852,
1719835809.2409663,15305,1789.7619047619048,1201.6190476190477,1773.4313725490197,1201.5686274509803,1785.1227340698242,1187.0475006103516,,,,,,,11655.500708235251,
1719835809.261567,15306,1789.6396396396397,1201.6396396396397,1773.4313725490197,1201.5686274509803,1785.2890090942385,1186.822036743164,,,,,,,11733.179958309942,
1719835809.2844656,15307,1789.4666666666667,1201.4380952380952,1773.4313725490197,1201.5686274509803,1785.2799530029297,1186.642333984375,,,,,,,11535.621388711565,
1719835809.3062513,15308,1789.4414414414414,1201.2882882882882,1773.15,1201.2666666666669,1785.1168212890625,1186.3800582885742,,,,,,,11449.487243674164,
1719835809.3295946,15309,1789.4414414414414,1201.2882882882882,1773.3859649122808,1201.3684210526317,1784.7330169677734,1186.6242294311523,,,,,,,11642.7343297747,
1719835809.3514545,15310,1789.4414414414414,1201.2882882882882,1773.3541666666667,1201.5,1784.9460830688477,1186.3864059448242,,,,,,,11567.121000363271,
1719835809.3738174,15311,1789.625,1201.46875,1773.5,1201.5,1785.464698791504,1186.5892333984375,,,,,,,11594.63988819733,
1719835809.405013,15312,1789.8172043010752,1201.537634408602,1773.6458333333333,1201.5,1785.2780532836914,1186.9277572631836,,,,,,,11857.319578951608,
1719835809.4391663,15313,1789.7207207207207,1201.2072072072071,1773.8333333333333,1201.4444444444443,1785.581527709961,1186.2869720458984,,,,,,,11629.974969791596,
1719835809.45005,15314,1789.888888888889,1201.6565656565656,1773.6458333333333,1201.5,1785.665901184082,1186.5303115844729,,,,,,,11625.818618099069,
1719835809.466179,15315,1789.888888888889,1201.6565656565656,1773.5686274509803,1201.5686274509803,1785.103530883789,1186.6849517822266,,,,,,,11764.4262377757,
1719835809.489237,15316,1789.6396396396397,1201.6396396396397,1773.5,1201.6458333333333,1785.243637084961,1187.1271896362305,,,,,,,11835.90013909193,
1719835809.512323,15317,1789.5585585585586,1201.4144144144143,1773.5,1201.5,1785.111312866211,1186.4144439697266,,,,,,,11719.393835104083,
1719835809.5342135,15318,1789.8148148148148,1201.361111111111,1773.5686274509803,1201.4313725490197,1785.1994323730469,1186.2955474853516,,,,,,,11759.845205152506,
1719835809.5571,15319,1789.9145299145298,1201.145299145299,1774.0,1201.5,1785.472427368164,1186.7931823730469,,,,,,,11749.026198186444,
1719835809.580153,15320,1790.201754385965,1201.2456140350878,1774.15,1201.2666666666669,1785.6220092773438,1186.7047958374023,,,,,,,11920.0272482987,
1719835809.6011157,15321,1790.3238095238096,1201.247619047619,1774.1666666666667,1201.4444444444443,1785.6138916015625,1186.5299377441406,,,,,,,11731.894901745653,
1719835809.6231165,15322,1790.3434343434344,1201.4040404040404,1774.2456140350878,1201.6140350877192,1785.5533752441406,1186.9456787109375,,,,,,,11881.705772511095,
1719835809.6460192,15323,1790.0882352941176,1201.5882352941176,1774.0,1201.5,1785.6956024169922,1186.7789611816406,,,,,,,11863.89636488816,
1719835809.6680098,15324,1790.03125,1201.71875,1774.0,1201.6666666666667,1785.4788284301758,1186.9407043457031,,,,,,,12001.075661841394,
1719835809.6902995,15325,1790.2416666666666,1201.5,1774.0,1201.5,1785.6873626708984,1186.9993286132812,,,,,,,11912.216902664786,
1719835809.7116115,15326,1790.4122807017543,1201.3508771929824,1774.3859649122808,1201.7543859649122,1785.800308227539,1186.994613647461,,,,,,,12150.904417037324,
1719835809.7335603,15327,1790.4414414414414,1201.2882882882882,1774.2833333333333,1201.5,1786.5462112426758,1186.4142837524414,,,,,,,11980.342161819004,
1719835809.755479,15328,1790.6396396396397,1201.6396396396397,1774.5,1201.5,1786.068977355957,1186.7466735839844,,,,,,,12032.53852028113,
1719835809.777383,15329,1790.5,1201.3245614035088,1774.5,1201.5,1786.2374114990234,1186.7442321777344,,,,,,,12023.430245607216,
1719835809.800346,15330,1790.575,1201.4333333333334,1774.4313725490197,1201.5686274509803,1786.203872680664,1186.914176940918,,,,,,,11987.7298430782,
1719835809.822521,15331,1790.5982905982903,1201.6153846153843,1774.3859649122808,1201.7543859649122,1785.938247680664,1187.3123474121094,,,,,,,12179.381231225569,
1719835809.845668,15332,1790.6052631578948,1201.6929824561405,1774.3859649122808,1201.7543859649122,1785.6714935302734,1187.687515258789,,,,,,,12011.036280377984,
1719835809.866602,15333,1790.4296296296295,1201.6814814814816,1774.5,1202.0,1785.8480834960938,1187.0546646118164,,,,,,,11940.353226041512,
1719835809.8886695,15334,1790.5526315789473,1201.9473684210527,1774.3333333333333,1202.0,1786.0196685791016,1187.3874893188477,,,,,,,11885.07448126128,
1719835809.9108963,15335,1790.4444444444443,1202.0,1774.4444444444443,1201.920634920635,1785.9011840820312,1187.511848449707,,,,,,,11959.847023417722,
1719835809.933943,15336,1790.5,1201.7583333333332,1774.4444444444443,1201.920634920635,1785.9158096313477,1187.1427001953125,,,,,,,11739.015057946886,
1719835809.955239,15337,1790.7619047619048,1201.6761904761904,1774.5555555555557,1201.8333333333333,1785.975814819336,1187.579948425293,,,,,,,11835.271251925877,
1719835809.9783466,15338,1790.895238095238,1201.809523809524,1774.8070175438595,1201.8070175438595,1786.435531616211,1186.9957122802734,,,,,,,11470.992609338462,
1719835810.000303,15339,1790.7747747747749,1201.8198198198197,1774.5555555555557,1201.8333333333333,1786.683204650879,1187.0681991577148,,,,,,,11671.189531185382,
1719835810.022239,15340,1790.9444444444443,1201.7685185185185,1774.6666666666667,1202.0,1786.7154998779297,1187.193962097168,,,,,,,11703.44540871044,
1719835810.0441055,15341,1790.7368421052631,1201.8684210526317,1774.5,1202.0,1786.6997756958008,1187.1356048583984,,,,,,,11646.489806970658,
1719835810.0669663,15342,1790.7368421052631,1201.8684210526317,1774.5,1202.0,1786.8942794799805,1187.2809448242188,,,,,,,11700.48982832359,
1719835810.0889533,15343,1790.7368421052631,1201.8684210526317,1774.5,1202.0,1786.5188522338867,1187.1808395385742,,,,,,,11585.112898582418,
1719835810.1127205,15344,1790.7747747747749,1201.8198198198197,1774.6666666666667,1202.0,1786.3783493041992,1187.246208190918,,,,,,,11734.66931594401,
1719835810.1341631,15345,1790.625,1201.825,1774.5555555555557,1201.8333333333333,1786.499610900879,1187.2559661865234,,,,,,,11633.138486294676,
1719835810.165604,15346,1790.895238095238,1201.809523809524,1774.5555555555557,1201.8333333333333,1786.5021667480469,1187.3276901245115,,,,,,,11782.408067009488,
1719835810.1993074,15347,1790.8518518518515,1201.861111111111,1774.6666666666667,1202.0,1786.590347290039,1187.2170486450195,,,,,,,11721.265852675231,
1719835810.229295,15348,1790.7222222222222,1201.7314814814815,1774.6666666666667,1202.0,1786.877685546875,1186.9548416137695,,,,,,,11605.415124139054,
1719835810.2585878,15349,1790.575,1201.825,1774.5,1202.0,1786.6135711669922,1187.085205078125,,,,,,,11658.184910249853,
1719835810.283346,15350,1790.7368421052631,1201.8684210526317,1774.5,1202.0,1786.0812301635742,1187.445327758789,,,,,,,11771.834488808876,
1719835810.3067873,15351,1790.7,1202.0,1774.6666666666667,1202.0,1786.1125259399414,1187.4152069091797,,,,,,,11590.876091856766,
1719835810.351641,15352,1790.7,1202.0,1774.5555555555557,1202.079365079365,1786.7884674072266,1187.2865295410156,,,,,,,11649.73755059745,
1719835810.3864934,15353,1790.7,1202.0,1774.7101449275362,1202.072463768116,1786.5043334960938,1187.1733779907229,,,,,,,11469.348194870709,
1719835810.4256608,15354,1790.855855855856,1202.018018018018,1774.5555555555557,1202.079365079365,1786.3634033203125,1187.1213150024414,,,,,,,11463.36732581011,
1719835810.4586632,15355,1790.7,1202.0,1774.5555555555557,1202.079365079365,1786.5601806640625,1186.9925537109375,,,,,,,11353.81827352962,
1719835810.4832263,15356,1790.4414414414414,1202.2882882882882,1774.2666666666669,1202.15,1785.927963256836,1187.5755004882812,,,,,,,11491.643003469764,
1719835810.5285532,15357,1790.4414414414414,1202.2882882882882,1774.3859649122808,1202.3684210526317,1786.0769653320312,1187.7753982543943,,,,,,,11384.151691847435,
