timestamps,frame_nr,left_glint1X,left_glint1Y,left_glint2X,left_glint2Y,left_pupilX,left_pupilY,right_glint1X,right_glint1Y,right_glint2X,right_glint2Y,right_pupilX,right_pupilY
1713511447.2730043,0,1830.5,888.5,1813.0,887.7333333333333,1827.893348693848,873.5545043945312,1185.4848484848485,884.969696969697,1166.0,885.1555555555556,1174.4581298828125,866.991569519043
1713511447.2947788,1,1830.5,888.5,1822.5333333333333,939.68,1827.874755859375,873.8069152832031,1185.3034825870648,884.9452736318408,1166.0,884.8444444444444,1173.8716506958008,867.0744857788086
1713511447.3176308,2,1830.5,888.5,1822.3908045977007,939.6551724137933,1827.8020553588867,873.8155670166016,1185.2586206896551,885.183908045977,1166.057471264368,885.0574712643678,1174.111312866211,867.1999588012695
1713511447.3395102,3,1830.5,888.5,1822.4938271604933,939.5925925925926,1827.579132080078,873.7716827392578,1185.3128205128205,885.3435897435897,1166.0,884.8444444444444,1174.035903930664,867.1640472412109
1713511447.3605957,4,1830.2820512820515,888.6538461538462,1822.3456790123453,939.7407407407408,1827.642318725586,873.7198028564453,1185.1935483870968,885.3172043010752,1165.8333333333333,885.3333333333334,1174.0520324707031,867.1557006835938
1713511447.383644,5,1830.2666666666669,888.7466666666667,1822.289855072464,939.8115942028984,1827.670166015625,874.005989074707,1185.2615384615383,885.3435897435897,1165.8045977011493,885.4022988505747,1174.156852722168,867.3481292724609
1713511447.4055622,6,1830.107142857143,888.9047619047619,1822.114942528736,940.3218390804598,1826.9749908447263,873.899787902832,1184.7777777777778,885.6363636363636,1165.6989247311828,885.8602150537635,1173.8454208374023,867.7978897094727
1713511447.4283297,7,1829.892857142857,888.9047619047619,1822.114942528736,940.3218390804598,1827.4394912719729,874.0185470581055,1184.84375,886.0,1165.6,886.1,1173.8097305297852,867.9115142822266
1713511447.450123,8,1830.0,889.1428571428571,1821.7471264367816,940.3563218390804,1827.2826385498047,874.5200958251953,1184.8387096774193,886.1075268817204,1165.8271604938273,886.0123456790124,1174.0224227905271,867.9237594604492
1713511447.472967,9,1830.4583333333333,889.3333333333334,1822.597701149425,940.5172413793103,1827.484519958496,874.5145263671875,1185.328125,885.921875,1166.0,886.0,1174.259391784668,867.9383163452148
1713511447.494824,10,1830.679487179487,889.3076923076923,1822.494623655914,940.5806451612904,1828.0112380981443,874.7962951660156,1185.469696969697,885.3585858585859,1166.1264367816093,885.3218390804598,1174.7464981079102,867.4227447509766
1713511447.5155869,11,1830.9,889.0666666666666,1822.948717948718,940.551282051282,1828.063735961914,874.1369705200195,1185.771144278607,885.3034825870647,1166.6344086021504,885.2688172043011,1174.8126220703125,867.1875686645508
1713511447.537184,12,1831.2142857142856,889.0,1823.114942528736,940.3218390804598,1828.216651916504,874.1287612915039,1186.0857142857144,884.9571428571428,1166.6781609195402,885.0114942528735,1175.355438232422,866.9785003662109
1713511447.559916,13,1831.733333333333,888.7466666666667,1823.9770114942528,939.9310344827586,1829.172325134277,873.9003295898438,1186.363184079602,884.4825870646766,1167.1264367816093,884.3218390804598,1175.559181213379,866.6085968017578
1713511447.582617,14,1832.4166666666667,888.625,1824.4938271604933,939.7407407407408,1829.418594360352,873.7379379272461,1187.2,884.3435897435897,1167.8641975308642,884.1604938271605,1176.1370239257812,866.3617401123047
1713511447.60544,15,1832.845238095238,888.3928571428571,1824.40625,939.75,1829.735458374024,873.5686645507812,1187.6347031963471,883.9634703196347,1168.0,884.0,1176.2819595336914,865.7393646240234
1713511447.6271298,16,1832.6527777777776,888.2083333333334,1824.2291666666667,939.4270833333331,1829.7075271606443,872.9834136962891,1186.986111111111,883.6203703703703,1167.8172043010752,883.5376344086021,1175.770149230957,865.7097244262695
1713511447.6508222,17,1832.0,887.6969696969697,1823.8989898989896,939.2020202020202,1828.97745513916,872.9480514526367,1186.455399061033,883.37558685446,1167.0537634408602,883.2043010752689,1175.266700744629,865.5230865478516
1713511447.672527,18,1831.136363636364,887.5454545454545,1823.2,939.2,1828.1972732543943,872.5349578857422,1185.642857142857,883.3571428571429,1166.3333333333333,883.4,1174.7887725830078,865.3646926879883
1713511447.6952178,19,1830.2028985507245,887.5942028985507,1822.6376811594205,939.231884057971,1827.4474716186523,872.7981185913086,1184.861111111111,883.4861111111111,1165.425287356322,883.4367816091954,1173.490379333496,865.7192459106445
1713511447.7168505,20,1829.4444444444443,887.9206349206349,1821.712643678161,939.3218390804598,1826.844383239746,873.1392135620117,1184.552511415525,883.689497716895,1165.0459770114942,883.7126436781609,1173.0145797729492,865.6407775878906
1713511447.7385216,21,1829.125,888.3611111111111,1821.494623655914,939.5806451612904,1826.2901153564453,873.3586730957031,1183.9901960784314,883.9558823529412,1164.8271604938273,884.0123456790124,1173.0988082885742,865.9643020629883
1713511447.7602036,22,1829.1,889.0666666666666,1821.1075268817203,940.2150537634408,1826.2410278320312,874.0390090942383,1184.1666666666667,884.5571428571428,1164.8172043010752,884.5376344086021,1173.130844116211,866.7454299926758
1713511447.783187,23,1829.2692307692307,889.8461538461538,1821.5333333333333,940.8266666666666,1826.29296875,874.8652954101562,1184.3809523809523,885.2285714285714,1165.0537634408602,885.2043010752689,1173.2817306518557,867.3451080322266
